"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
49,"CapPass",208.44,-204.02,,"Qualified",1.022,382.26,385.98,"416-20",49,"Alloy 617","Plate",314626
50,"CapPass",204.38,-204.46,,"Qualified",1.000,390.40,394.00,"416-20",50,"Alloy 617","Plate",314626
51,"CapPass",209.48,-203.71,,"Qualified",1.028,398.41,401.96,"416-20",51,"Alloy 617","Plate",314626
52,"CapPass",206.00,-205.54,,"Qualified",1.002,405.83,410.43,"416-20",52,"Alloy 617","Plate",314626
53,"CapPass",207.58,-203.72,,"Qualified",1.019,414.20,418.44,"416-20",53,"Alloy 617","Plate",314626
54,"CapPass",205.09,-205.98,,"Qualified",0.996,421.98,425.99,"416-20",54,"Alloy 617","Plate",314626
55,"CapPass",205.41,-204.75,,"Qualified",1.003,430.05,433.90,"416-20",55,"Alloy 617","Plate",314626
56,"CapPass",211.14,-204.02,,"Qualified",1.035,438.35,442.46,"416-20",56,"Alloy 617","Plate",314626
57,"CapPass",211.75,-208.32,,"Qualified",1.016,446.43,450.18,"416-20",57,"Alloy 617","Plate",314626
58,"CapPass",207.42,-204.65,,"Qualified",1.014,454.48,458.20,"416-20",58,"Alloy 617","Plate",314626
59,"CapPass",214.23,-207.02,,"Qualified",1.035,462.40,466.12,"416-20",59,"Alloy 617","Plate",314626
60,"CapPass",208.19,-212.80,,"Qualified",0.978,470.36,474.37,"416-20",60,"Alloy 617","Plate",314626
61,"CapPass",208.57,-209.25,,"Qualified",0.997,478.36,482.14,"416-20",61,"Alloy 617","Plate",314626
62,"CapPass",212.79,-210.92,,"Qualified",1.009,486.52,490.43,"416-20",62,"Alloy 617","Plate",314626
63,"CapPass",210.16,-206.00,,"Qualified",1.020,494.32,498.09,"416-20",63,"Alloy 617","Plate",314626
64,"CapPass",213.40,-205.41,,"Qualified",1.039,502.47,506.13,"416-20",64,"Alloy 617","Plate",314626
65,"CapPass",208.93,-208.27,,"Qualified",1.003,510.54,514.23,"416-20",65,"Alloy 617","Plate",314626
66,"CapPass",208.51,-206.92,,"Qualified",1.008,518.04,522.27,"416-20",66,"Alloy 617","Plate",314626
67,"CapPass",207.47,-207.74,,"Qualified",0.999,526.06,530.41,"416-20",67,"Alloy 617","Plate",314626
68,"CapPass",210.15,-207.52,,"Qualified",1.013,534.50,538.25,"416-20",68,"Alloy 617","Plate",314626
69,"CapPass",209.48,-211.44,,"Qualified",0.991,542.23,546.59,"416-20",69,"Alloy 617","Plate",314626
70,"CapPass",207.54,-206.72,,"Qualified",1.004,550.32,554.28,"416-20",70,"Alloy 617","Plate",314626
71,"CapPass",208.17,-212.76,,"Qualified",0.978,558.36,562.38,"416-20",71,"Alloy 617","Plate",314626
72,"CapPass",209.70,-210.57,,"Qualified",0.996,566.47,570.50,"416-20",72,"Alloy 617","Plate",314626
73,"CapPass",204.73,-208.27,,"Qualified",0.983,574.08,578.41,"416-20",73,"Alloy 617","Plate",314626
74,"CapPass",207.25,-207.75,,"Qualified",0.998,582.23,586.27,"416-20",74,"Alloy 617","Plate",314626
75,"CapPass",206.34,-210.67,,"Qualified",0.979,590.35,594.37,"416-20",75,"Alloy 617","Plate",314626
76,"CapPass",205.17,-213.10,,"Qualified",0.963,598.13,602.61,"416-20",76,"Alloy 617","Plate",314626
77,"CapPass",214.48,-206.12,,"Qualified",1.041,606.63,610.28,"416-20",77,"Alloy 617","Plate",314626
78,"CapPass",209.74,-214.85,,"Qualified",0.976,614.50,618.56,"416-20",78,"Alloy 617","Plate",314626
79,"CapPass",213.70,-213.42,,"Qualified",1.001,622.67,626.61,"416-20",79,"Alloy 617","Plate",314626
80,"CapPass",208.77,-211.49,,"Qualified",0.987,630.67,634.54,"416-20",80,"Alloy 617","Plate",314626
81,"CapPass",212.89,-214.59,,"Qualified",0.992,638.34,642.61,"416-20",81,"Alloy 617","Plate",314626
82,"CapPass",216.53,-207.82,,"Qualified",1.042,646.60,650.46,"416-20",82,"Alloy 617","Plate",314626
83,"CapPass",210.27,-207.10,,"Qualified",1.015,654.30,658.29,"416-20",83,"Alloy 617","Plate",314626
84,"CapPass",208.49,-214.26,,"Qualified",0.973,662.72,666.73,"416-20",84,"Alloy 617","Plate",314626
85,"CapPass",212.53,-209.39,,"Qualified",1.015,670.73,674.44,"416-20",85,"Alloy 617","Plate",314626
86,"CapPass",211.84,-208.87,,"Qualified",1.014,678.74,682.55,"416-20",86,"Alloy 617","Plate",314626
87,"CapPass",207.32,-211.69,,"Qualified",0.979,686.37,690.59,"416-20",87,"Alloy 617","Plate",314626
88,"CapPass",206.67,-209.54,,"Qualified",0.986,694.33,698.60,"416-20",88,"Alloy 617","Plate",314626
89,"CapPass",211.86,-208.97,,"Qualified",1.014,702.58,706.43,"416-20",89,"Alloy 617","Plate",314626
90,"CapPass",214.44,-207.76,,"Qualified",1.032,710.67,714.19,"416-20",90,"Alloy 617","Plate",314626
91,"CapPass",210.95,-211.18,,"Qualified",0.999,718.76,722.79,"416-20",91,"Alloy 617","Plate",314626
92,"CapPass",209.32,-207.92,,"Qualified",1.007,726.35,730.43,"416-20",92,"Alloy 617","Plate",314626
93,"CapPass",210.20,-209.24,,"Qualified",1.005,734.47,738.34,"416-20",93,"Alloy 617","Plate",314626
94,"CapPass",207.22,-214.31,,"Qualified",0.967,742.39,746.82,"416-20",94,"Alloy 617","Plate",314626
95,"CapPass",208.80,-210.93,,"Qualified",0.990,750.57,754.77,"416-20",95,"Alloy 617","Plate",314626
96,"CapPass",216.34,-211.25,,"Qualified",1.024,758.75,762.54,"416-20",96,"Alloy 617","Plate",314626
97,"CapPass",211.08,-215.33,,"Qualified",0.980,766.70,770.69,"416-20",97,"Alloy 617","Plate",314626
98,"CapPass",208.06,-212.22,,"Qualified",0.980,774.21,778.57,"416-20",98,"Alloy 617","Plate",314626
99,"CapPass",208.94,-210.58,,"Qualified",0.992,782.35,786.49,"416-20",99,"Alloy 617","Plate",314626
100,"CapPass",210.63,-212.67,,"Qualified",0.990,790.42,794.75,"416-20",100,"Alloy 617","Plate",314626
101,"CapPass",214.64,-211.92,,"Qualified",1.013,798.54,802.79,"416-20",101,"Alloy 617","Plate",314626
102,"CapPass",209.15,-210.73,,"Qualified",0.993,806.85,810.52,"416-20",102,"Alloy 617","Plate",314626
103,"CapPass",214.48,-208.80,,"Qualified",1.027,814.75,818.90,"416-20",103,"Alloy 617","Plate",314626
104,"CapPass",210.30,-214.42,,"Qualified",0.981,822.60,826.81,"416-20",104,"Alloy 617","Plate",314626
105,"CapPass",209.65,-207.96,,"Qualified",1.008,830.43,834.56,"416-20",105,"Alloy 617","Plate",314626
106,"CapPass",214.53,-209.48,,"Qualified",1.024,838.75,842.58,"416-20",106,"Alloy 617","Plate",314626
107,"CapPass",212.35,-212.85,,"Qualified",0.998,846.93,850.69,"416-20",107,"Alloy 617","Plate",314626
108,"CapPass",205.62,-208.99,,"Qualified",0.984,854.36,858.71,"416-20",108,"Alloy 617","Plate",314626
109,"CapPass",212.04,-215.97,,"Qualified",0.982,862.60,866.85,"416-20",109,"Alloy 617","Plate",314626
110,"CapPass",212.44,-210.55,,"Qualified",1.009,870.58,874.61,"416-20",110,"Alloy 617","Plate",314626
111,"CapPass",213.00,-209.67,,"Qualified",1.016,878.54,882.95,"416-20",111,"Alloy 617","Plate",314626
112,"CapPass",208.70,-208.07,,"Qualified",1.003,886.46,890.56,"416-20",112,"Alloy 617","Plate",314626
113,"CapPass",214.25,-212.88,,"Qualified",1.006,894.64,898.97,"416-20",113,"Alloy 617","Plate",314626
114,"CapPass",214.48,-210.12,,"Qualified",1.021,902.77,906.65,"416-20",114,"Alloy 617","Plate",314626
115,"CapPass",214.92,-208.46,,"Qualified",1.031,910.90,914.58,"416-20",115,"Alloy 617","Plate",314626
116,"CapPass",212.29,-210.44,,"Qualified",1.009,918.71,922.62,"416-20",116,"Alloy 617","Plate",314626
117,"CapPass",215.27,-215.00,,"Qualified",1.001,926.96,930.91,"416-20",117,"Alloy 617","Plate",314626
118,"CapPass",215.67,-213.99,,"Qualified",1.008,934.99,938.77,"416-20",118,"Alloy 617","Plate",314626
119,"CapPass",211.15,-215.43,,"Qualified",0.980,942.72,947.01,"416-20",119,"Alloy 617","Plate",314626
120,"CapPass",210.87,-212.35,,"Qualified",0.993,951.03,954.89,"416-20",120,"Alloy 617","Plate",314626
121,"CapPass",215.08,-209.44,,"Qualified",1.027,958.96,962.75,"416-20",121,"Alloy 617","Plate",314626
122,"CapPass",212.37,-208.84,,"Qualified",1.017,966.69,970.71,"416-20",122,"Alloy 617","Plate",314626
123,"CapPass",212.95,-211.16,,"Qualified",1.008,974.69,978.67,"416-20",123,"Alloy 617","Plate",314626
124,"CapPass",216.34,-210.78,,"Qualified",1.026,982.87,986.70,"416-20",124,"Alloy 617","Plate",314626
125,"CapPass",215.23,-215.91,,"Qualified",0.997,990.92,995.06,"416-20",125,"Alloy 617","Plate",314626
126,"CapPass",211.83,-214.77,,"Qualified",0.986,998.79,1003.08,"416-20",126,"Alloy 617","Plate",314626
127,"CapPass",215.25,-214.49,,"Qualified",1.004,1006.97,1010.95,"416-20",127,"Alloy 617","Plate",314626
128,"CapPass",211.17,-212.46,,"Qualified",0.994,1014.55,1018.93,"416-20",128,"Alloy 617","Plate",314626
129,"CapPass",217.96,-212.89,,"Qualified",1.024,1023.11,1026.90,"416-20",129,"Alloy 617","Plate",314626
130,"CapPass",213.17,-211.43,,"Qualified",1.008,1030.58,1034.94,"416-20",130,"Alloy 617","Plate",314626
131,"CapPass",216.93,-216.12,,"Qualified",1.004,1039.03,1043.09,"416-20",131,"Alloy 617","Plate",314626
132,"CapPass",218.27,-214.25,,"Qualified",1.019,1047.11,1051.13,"416-20",132,"Alloy 617","Plate",314626
133,"CapPass",212.48,-216.63,,"Qualified",0.981,1054.83,1059.13,"416-20",133,"Alloy 617","Plate",314626
134,"CapPass",213.37,-213.70,,"Qualified",0.998,1062.87,1067.16,"416-20",134,"Alloy 617","Plate",314626
135,"CapPass",209.13,-214.65,,"Qualified",0.974,1070.70,1075.05,"416-20",135,"Alloy 617","Plate",314626
136,"CapPass",214.23,-209.56,,"Qualified",1.022,1079.17,1083.06,"416-20",136,"Alloy 617","Plate",314626
137,"CapPass",218.13,-215.70,,"Qualified",1.011,1087.15,1091.15,"416-20",137,"Alloy 617","Plate",314626
138,"CapPass",216.09,-209.91,,"Qualified",1.029,1094.97,1098.99,"416-20",138,"Alloy 617","Plate",314626
139,"CapPass",213.58,-209.16,,"Qualified",1.021,1103.00,1107.22,"416-20",139,"Alloy 617","Plate",314626
140,"CapPass",213.30,-210.31,,"Qualified",1.014,1110.88,1114.84,"416-20",140,"Alloy 617","Plate",314626
141,"CapPass",217.07,-212.75,,"Qualified",1.020,1119.16,1123.16,"416-20",141,"Alloy 617","Plate",314626
142,"CapPass",214.97,-213.22,,"Qualified",1.008,1127.00,1131.09,"416-20",142,"Alloy 617","Plate",314626
143,"CapPass",217.18,-215.56,,"Qualified",1.008,1135.16,1139.19,"416-20",143,"Alloy 617","Plate",314626
144,"CapPass",211.97,-208.43,,"Qualified",1.017,1142.85,1146.85,"416-20",144,"Alloy 617","Plate",314626
145,"CapPass",212.96,-209.84,,"Qualified",1.015,1150.88,1155.15,"416-20",145,"Alloy 617","Plate",314626
146,"CapPass",212.61,-209.66,,"Qualified",1.014,1158.83,1163.08,"416-20",146,"Alloy 617","Plate",314626
147,"CapPass",211.16,-215.66,,"Qualified",0.979,1167.28,1171.20,"416-20",147,"Alloy 617","Plate",314626
148,"CapPass",216.86,-211.24,,"Qualified",1.027,1175.06,1179.23,"416-20",148,"Alloy 617","Plate",314626
149,"CapPass",217.29,-210.04,,"Qualified",1.034,1183.28,1187.27,"416-20",149,"Alloy 617","Plate",314626
150,"CapPass",215.07,-207.86,,"Qualified",1.035,1190.99,1194.96,"416-20",150,"Alloy 617","Plate",314626
151,"CapPass",214.63,-215.53,,"Qualified",0.996,1199.05,1203.17,"416-20",151,"Alloy 617","Plate",314626
152,"CapPass",215.45,-217.25,,"Qualified",0.992,1206.87,1211.12,"416-20",152,"Alloy 617","Plate",314626
153,"CapPass",211.12,-210.08,,"Qualified",1.005,1214.87,1218.98,"416-20",153,"Alloy 617","Plate",314626
154,"CapPass",218.59,-210.41,,"Qualified",1.039,1223.02,1227.32,"416-20",154,"Alloy 617","Plate",314626
155,"CapPass",219.52,-215.54,,"Qualified",1.018,1231.28,1235.23,"416-20",155,"Alloy 617","Plate",314626
156,"CapPass",217.13,-208.30,,"Qualified",1.042,1239.18,1242.92,"416-20",156,"Alloy 617","Plate",314626
157,"CapPass",217.95,-210.60,,"Qualified",1.035,1247.32,1251.15,"416-20",157,"Alloy 617","Plate",314626
158,"CapPass",213.03,-212.04,,"Qualified",1.005,1255.01,1259.11,"416-20",158,"Alloy 617","Plate",314626
159,"CapPass",215.38,-213.95,,"Qualified",1.007,1263.00,1267.07,"416-20",159,"Alloy 617","Plate",314626
160,"CapPass",216.38,-212.95,,"Qualified",1.016,1271.24,1275.27,"416-20",160,"Alloy 617","Plate",314626
161,"CapPass",215.28,-208.84,,"Qualified",1.031,1279.17,1282.98,"416-20",161,"Alloy 617","Plate",314626
162,"CapPass",212.08,-214.64,,"Qualified",0.988,1287.41,1291.21,"416-20",162,"Alloy 617","Plate",314626
163,"CapPass",212.44,-213.21,,"Qualified",0.996,1295.22,1299.19,"416-20",163,"Alloy 617","Plate",314626
164,"CapPass",214.88,-211.00,,"Qualified",1.018,1303.41,1307.21,"416-20",164,"Alloy 617","Plate",314626
165,"CapPass",212.72,-210.85,,"Qualified",1.009,1311.15,1315.09,"416-20",165,"Alloy 617","Plate",314626
166,"CapPass",212.58,-209.56,,"Qualified",1.014,1319.14,1323.07,"416-20",166,"Alloy 617","Plate",314626
167,"CapPass",212.36,-213.51,,"Qualified",0.995,1327.11,1331.14,"416-20",167,"Alloy 617","Plate",314626
168,"CapPass",216.51,-214.05,,"Qualified",1.011,1335.41,1339.46,"416-20",168,"Alloy 617","Plate",314626
169,"CapPass",213.10,-215.15,,"Qualified",0.990,1343.18,1347.28,"416-20",169,"Alloy 617","Plate",314626
170,"CapPass",208.43,-211.11,,"Qualified",0.987,1351.08,1355.19,"416-20",170,"Alloy 617","Plate",314626
171,"CapPass",211.24,-214.27,,"Qualified",0.986,1359.12,1363.40,"416-20",171,"Alloy 617","Plate",314626
172,"CapPass",217.41,-205.60,,"Qualified",1.057,1367.47,1371.11,"416-20",172,"Alloy 617","Plate",314626
173,"CapPass",217.42,-208.85,,"Qualified",1.041,1375.22,1379.14,"416-20",173,"Alloy 617","Plate",314626
174,"CapPass",216.44,-208.48,,"Qualified",1.038,1383.26,1386.97,"416-20",174,"Alloy 617","Plate",314626
175,"CapPass",215.16,-212.25,,"Qualified",1.014,1391.30,1395.14,"416-20",175,"Alloy 617","Plate",314626
176,"CapPass",217.63,-215.08,,"Qualified",1.012,1399.50,1403.45,"416-20",176,"Alloy 617","Plate",314626
177,"CapPass",210.97,-210.46,,"Qualified",1.002,1407.28,1411.23,"416-20",177,"Alloy 617","Plate",314626
178,"CapPass",212.62,-216.85,,"Qualified",0.980,1415.16,1419.51,"416-20",178,"Alloy 617","Plate",314626
179,"CapPass",215.70,-218.53,,"Qualified",0.987,1423.40,1427.46,"416-20",179,"Alloy 617","Plate",314626
180,"CapPass",211.78,-215.63,,"Qualified",0.982,1431.55,1435.55,"416-20",180,"Alloy 617","Plate",314626
181,"CapPass",211.30,-209.62,,"Qualified",1.008,1439.19,1443.31,"416-20",181,"Alloy 617","Plate",314626
182,"CapPass",216.75,-213.07,,"Qualified",1.017,1447.57,1451.59,"416-20",182,"Alloy 617","Plate",314626
183,"CapPass",209.75,-211.89,,"Qualified",0.990,1455.58,1459.40,"416-20",183,"Alloy 617","Plate",314626
184,"CapPass",211.37,-214.46,,"Qualified",0.986,1463.12,1467.48,"416-20",184,"Alloy 617","Plate",314626
185,"CapPass",214.26,-211.29,,"Qualified",1.014,1471.20,1475.31,"416-20",185,"Alloy 617","Plate",314626
186,"CapPass",215.00,-217.03,,"Qualified",0.991,1479.20,1483.50,"416-20",186,"Alloy 617","Plate",314626
187,"CapPass",216.62,-214.51,,"Qualified",1.010,1487.58,1491.39,"416-20",187,"Alloy 617","Plate",314626
188,"CapPass",220.67,-209.58,,"Qualified",1.053,1495.59,1499.07,"416-20",188,"Alloy 617","Plate",314626
189,"CapPass",214.83,-212.78,,"Qualified",1.010,1503.33,1507.45,"416-20",189,"Alloy 617","Plate",314626
190,"CapPass",215.63,-212.58,,"Qualified",1.014,1511.42,1515.42,"416-20",190,"Alloy 617","Plate",314626
191,"CapPass",212.90,-214.74,,"Qualified",0.991,1519.66,1523.58,"416-20",191,"Alloy 617","Plate",314626
192,"CapPass",218.93,-212.46,,"Qualified",1.030,1527.59,1531.50,"416-20",192,"Alloy 617","Plate",314626
193,"CapPass",218.48,-213.80,,"Qualified",1.022,1535.62,1539.31,"416-20",193,"Alloy 617","Plate",314626
194,"CapPass",215.17,-212.65,,"Qualified",1.012,1543.33,1547.58,"416-20",194,"Alloy 617","Plate",314626
195,"CapPass",211.53,-211.77,,"Qualified",0.999,1551.36,1555.48,"416-20",195,"Alloy 617","Plate",314626
196,"CapPass",217.85,-216.94,,"Qualified",1.004,1559.66,1563.51,"416-20",196,"Alloy 617","Plate",314626
197,"CapPass",213.62,-216.99,,"Qualified",0.984,1567.61,1571.34,"416-20",197,"Alloy 617","Plate",314626
198,"CapPass",208.04,-216.38,,"Qualified",0.961,1575.28,1579.59,"416-20",198,"Alloy 617","Plate",314626
199,"CapPass",210.85,-220.33,,"Qualified",0.957,1583.40,1587.73,"416-20",199,"Alloy 617","Plate",314626
200,"CapPass",210.34,-216.30,,"Qualified",0.972,1591.47,1595.45,"416-20",200,"Alloy 617","Plate",314626
201,"CapPass",220.31,-214.44,,"Qualified",1.027,1599.62,1603.73,"416-20",201,"Alloy 617","Plate",314626
202,"CapPass",211.76,-218.31,,"Qualified",0.970,1607.65,1611.72,"416-20",202,"Alloy 617","Plate",314626
203,"CapPass",214.24,-217.52,,"Qualified",0.985,1615.71,1619.75,"416-20",203,"Alloy 617","Plate",314626
204,"CapPass",215.54,-214.56,,"Qualified",1.005,1623.71,1627.35,"416-20",204,"Alloy 617","Plate",314626
205,"CapPass",214.16,-212.94,,"Qualified",1.006,1631.51,1635.51,"416-20",205,"Alloy 617","Plate",314626
206,"CapPass",217.89,-215.07,,"Qualified",1.013,1639.73,1643.57,"416-20",206,"Alloy 617","Plate",314626
207,"CapPass",214.44,-212.85,,"Qualified",1.007,1647.61,1651.46,"416-20",207,"Alloy 617","Plate",314626
208,"CapPass",212.85,-216.19,,"Qualified",0.985,1655.57,1659.51,"416-20",208,"Alloy 617","Plate",314626
209,"CapPass",213.28,-212.38,,"Qualified",1.004,1663.43,1667.84,"416-20",209,"Alloy 617","Plate",314626
210,"CapPass",211.53,-213.96,,"Qualified",0.989,1671.58,1675.42,"416-20",210,"Alloy 617","Plate",314626
211,"CapPass",214.87,-215.98,,"Qualified",0.995,1679.52,1683.76,"416-20",211,"Alloy 617","Plate",314626
212,"CapPass",214.88,-212.34,,"Qualified",1.012,1687.62,1691.43,"416-20",212,"Alloy 617","Plate",314626
213,"CapPass",213.68,-218.74,,"Qualified",0.977,1695.67,1699.76,"416-20",213,"Alloy 617","Plate",314626
214,"CapPass",212.50,-216.31,,"Qualified",0.982,1703.32,1707.77,"416-20",214,"Alloy 617","Plate",314626
215,"CapPass",217.83,-216.51,,"Qualified",1.006,1711.83,1715.76,"416-20",215,"Alloy 617","Plate",314626
216,"CapPass",213.33,-215.25,,"Qualified",0.991,1719.44,1723.79,"416-20",216,"Alloy 617","Plate",314626
217,"CapPass",216.98,-216.75,,"Qualified",1.001,1727.50,1731.63,"416-20",217,"Alloy 617","Plate",314626
218,"CapPass",215.31,-215.09,,"Qualified",1.001,1735.54,1739.85,"416-20",218,"Alloy 617","Plate",314626
219,"CapPass",215.98,-212.04,,"Qualified",1.019,1743.91,1747.91,"416-20",219,"Alloy 617","Plate",314626
220,"CapPass",216.16,-212.90,,"Qualified",1.015,1751.92,1755.81,"416-20",220,"Alloy 617","Plate",314626
221,"CapPass",215.22,-213.70,,"Qualified",1.007,1759.92,1763.76,"416-20",221,"Alloy 617","Plate",314626
222,"CapPass",215.88,-208.56,,"Qualified",1.035,1767.72,1771.95,"416-20",222,"Alloy 617","Plate",314626
223,"CapPass",218.53,-215.20,,"Qualified",1.015,1775.89,1779.86,"416-20",223,"Alloy 617","Plate",314626
224,"CapPass",210.32,-215.04,,"Qualified",0.978,1783.37,1787.84,"416-20",224,"Alloy 617","Plate",314626
225,"CapPass",217.09,-212.96,,"Qualified",1.019,1791.66,1795.83,"416-20",225,"Alloy 617","Plate",314626
226,"CapPass",218.50,-211.53,,"Qualified",1.033,1799.72,1803.50,"416-20",226,"Alloy 617","Plate",314626
227,"CapPass",217.31,-213.84,,"Qualified",1.016,1807.84,1811.87,"416-20",227,"Alloy 617","Plate",314626
228,"CapPass",214.76,-216.67,,"Qualified",0.991,1815.90,1819.85,"416-20",228,"Alloy 617","Plate",314626
229,"CapPass",215.81,-209.44,,"Qualified",1.030,1823.59,1827.65,"416-20",229,"Alloy 617","Plate",314626
230,"CapPass",215.39,-212.59,,"Qualified",1.013,1831.63,1835.56,"416-20",230,"Alloy 617","Plate",314626
231,"CapPass",216.47,-218.62,,"Qualified",0.990,1839.81,1843.91,"416-20",231,"Alloy 617","Plate",314626
232,"CapPass",215.73,-212.25,,"Qualified",1.016,1848.01,1851.59,"416-20",232,"Alloy 617","Plate",314626
233,"CapPass",215.50,-211.74,,"Qualified",1.018,1855.72,1859.62,"416-20",233,"Alloy 617","Plate",314626
234,"CapPass",215.19,-213.53,,"Qualified",1.008,1864.00,1867.83,"416-20",234,"Alloy 617","Plate",314626
