"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual Exceptions","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Sample","Count","Alloy","Material_Form","Heat"
459,"CapPass",163.70,-165.53,,"Qualified",0.989,3663.70,3667.96,"43-20",459,"Alloy 617","Plate",314626
460,"CapPass",163.53,-167.28,,"Qualified",0.978,3671.97,3675.97,"43-20",460,"Alloy 617","Plate",314626
461,"CapPass",164.74,-165.98,,"Qualified",0.993,3679.64,3683.99,"43-20",461,"Alloy 617","Plate",314626
462,"CapPass",162.54,-166.27,,"Qualified",0.978,3687.98,3691.98,"43-20",462,"Alloy 617","Plate",314626
463,"CapPass",163.40,-167.95,,"Qualified",0.973,3695.75,3700.01,"43-20",463,"Alloy 617","Plate",314626
464,"CapPass",162.28,-168.31,,"Qualified",0.964,3703.91,3708.00,"43-20",464,"Alloy 617","Plate",314626
465,"CapPass",164.32,-167.33,,"Qualified",0.982,3711.92,3716.03,"43-20",465,"Alloy 617","Plate",314626
466,"CapPass",163.72,-167.04,,"Qualified",0.980,3719.77,3723.97,"43-20",466,"Alloy 617","Plate",314626
467,"CapPass",162.95,-165.89,,"Qualified",0.982,3727.89,3732.04,"43-20",467,"Alloy 617","Plate",314626
468,"CapPass",163.09,-166.69,,"Qualified",0.978,3736.04,3739.97,"43-20",468,"Alloy 617","Plate",314626
469,"CapPass",162.31,-166.71,,"Qualified",0.974,3744.04,3748.05,"43-20",469,"Alloy 617","Plate",314626
470,"CapPass",161.60,-167.01,,"Qualified",0.968,3751.65,3756.05,"43-20",470,"Alloy 617","Plate",314626
471,"CapPass",162.38,-167.08,,"Qualified",0.972,3760.05,3764.02,"43-20",471,"Alloy 617","Plate",314626
472,"CapPass",161.86,-165.60,,"Qualified",0.977,3768.07,3772.08,"43-20",472,"Alloy 617","Plate",314626
473,"CapPass",165.85,-164.20,,"Qualified",1.010,3776.07,3779.92,"43-20",473,"Alloy 617","Plate",314626
474,"CapPass",164.94,-166.76,,"Qualified",0.989,3784.02,3788.09,"43-20",474,"Alloy 617","Plate",314626
475,"CapPass",164.82,-165.44,,"Qualified",0.996,3792.03,3796.10,"43-20",475,"Alloy 617","Plate",314626
476,"CapPass",161.96,-167.02,,"Qualified",0.970,3800.10,3804.11,"43-20",476,"Alloy 617","Plate",314626
477,"CapPass",165.93,-168.06,,"Qualified",0.987,3808.12,3811.98,"43-20",477,"Alloy 617","Plate",314626
478,"CapPass",158.32,-166.16,,"Qualified",0.953,3815.58,3820.14,"43-20",478,"Alloy 617","Plate",314626
479,"CapPass",164.43,-171.29,,"Qualified",0.960,3824.09,3828.14,"43-20",479,"Alloy 617","Plate",314626
480,"CapPass",164.46,-167.76,,"Qualified",0.980,3831.99,3835.90,"43-20",480,"Alloy 617","Plate",314626
481,"CapPass",164.35,-167.03,,"Qualified",0.984,3840.15,3844.14,"43-20",481,"Alloy 617","Plate",314626
482,"CapPass",162.95,-166.44,,"Qualified",0.979,3847.97,3851.96,"43-20",482,"Alloy 617","Plate",314626
483,"CapPass",163.88,-165.31,,"Qualified",0.991,3856.13,3860.18,"43-20",483,"Alloy 617","Plate",314626
484,"CapPass",162.83,-166.43,,"Qualified",0.978,3864.17,3868.19,"43-20",484,"Alloy 617","Plate",314626
485,"CapPass",164.05,-167.92,,"Qualified",0.977,3871.79,3876.16,"43-20",485,"Alloy 617","Plate",314626
486,"CapPass",163.61,-169.26,,"Qualified",0.967,3880.14,3884.20,"43-20",486,"Alloy 617","Plate",314626
487,"CapPass",163.53,-165.66,,"Qualified",0.987,3888.12,3892.21,"43-20",487,"Alloy 617","Plate",314626
488,"CapPass",161.98,-168.82,,"Qualified",0.960,3896.15,3900.21,"43-20",488,"Alloy 617","Plate",314626
489,"CapPass",164.32,-168.53,,"Qualified",0.975,3904.24,3907.93,"43-20",489,"Alloy 617","Plate",314626
490,"CapPass",162.69,-165.96,,"Qualified",0.980,3912.15,3916.25,"43-20",490,"Alloy 617","Plate",314626
491,"CapPass",163.39,-167.86,,"Qualified",0.973,3920.09,3924.25,"43-20",491,"Alloy 617","Plate",314626
492,"CapPass",163.74,-169.43,,"Qualified",0.966,3928.06,3932.27,"43-20",492,"Alloy 617","Plate",314626
493,"CapPass",161.88,-167.54,,"Qualified",0.966,3936.26,3940.26,"43-20",493,"Alloy 617","Plate",314626
494,"CapPass",160.11,-167.09,,"Qualified",0.958,3944.27,3948.01,"43-20",494,"Alloy 617","Plate",314626
495,"CapPass",165.18,-169.42,,"Qualified",0.975,3952.28,3956.20,"43-20",495,"Alloy 617","Plate",314626
496,"CapPass",162.17,-164.90,,"Qualified",0.983,3960.28,3964.26,"43-20",496,"Alloy 617","Plate",314626
497,"CapPass",163.63,-168.56,,"Qualified",0.971,3968.28,3972.26,"43-20",497,"Alloy 617","Plate",314626
498,"CapPass",162.84,-166.15,,"Qualified",0.980,3975.91,3980.32,"43-20",498,"Alloy 617","Plate",314626
499,"CapPass",163.51,-164.22,,"Qualified",0.996,3984.25,3988.32,"43-20",499,"Alloy 617","Plate",314626
500,"CapPass",164.57,-167.69,,"Qualified",0.981,3992.11,3996.32,"43-20",500,"Alloy 617","Plate",314626
501,"CapPass",164.47,-167.52,,"Qualified",0.982,4000.27,4004.32,"43-20",501,"Alloy 617","Plate",314626
502,"CapPass",165.57,-167.45,,"Qualified",0.989,4008.30,4012.34,"43-20",502,"Alloy 617","Plate",314626
503,"CapPass",162.34,-167.70,,"Qualified",0.968,4016.34,4020.29,"43-20",503,"Alloy 617","Plate",314626
504,"CapPass",164.52,-170.52,,"Qualified",0.965,4024.19,4028.10,"43-20",504,"Alloy 617","Plate",314626
505,"CapPass",163.78,-166.22,,"Qualified",0.985,4032.36,4036.37,"43-20",505,"Alloy 617","Plate",314626
506,"CapPass",162.29,-166.44,,"Qualified",0.975,4040.33,4044.38,"43-20",506,"Alloy 617","Plate",314626
507,"CapPass",163.52,-165.24,,"Qualified",0.990,4048.20,4052.39,"43-20",507,"Alloy 617","Plate",314626
508,"CapPass",164.57,-168.54,,"Qualified",0.976,4056.31,4060.40,"43-20",508,"Alloy 617","Plate",314626
509,"CapPass",164.18,-167.30,,"Qualified",0.981,4064.09,4068.36,"43-20",509,"Alloy 617","Plate",314626
510,"CapPass",162.23,-165.94,,"Qualified",0.978,4072.33,4076.33,"43-20",510,"Alloy 617","Plate",314626
511,"CapPass",162.44,-165.53,,"Qualified",0.981,4080.37,4084.42,"43-20",511,"Alloy 617","Plate",314626
512,"CapPass",161.65,-167.86,,"Qualified",0.963,4088.44,4092.40,"43-20",512,"Alloy 617","Plate",314626
513,"CapPass",162.82,-167.52,,"Qualified",0.972,4096.12,4100.44,"43-20",513,"Alloy 617","Plate",314626
514,"CapPass",159.84,-173.69,,"Qualified",0.920,4104.31,4108.24,"43-20",514,"Alloy 617","Plate",314626
515,"CapPass",164.10,-166.34,,"Qualified",0.987,4112.27,4116.45,"43-20",515,"Alloy 617","Plate",314626
516,"CapPass",165.07,-166.41,,"Qualified",0.992,4120.46,4124.46,"43-20",516,"Alloy 617","Plate",314626
517,"CapPass",164.41,-165.67,,"Qualified",0.992,4128.25,4132.47,"43-20",517,"Alloy 617","Plate",314626
518,"CapPass",165.21,-166.71,,"Qualified",0.991,4136.38,4140.49,"43-20",518,"Alloy 617","Plate",314626
519,"CapPass",163.91,-166.85,,"Qualified",0.982,4144.47,4148.49,"43-20",519,"Alloy 617","Plate",314626
520,"CapPass",161.46,-168.76,,"Qualified",0.957,4152.36,4156.44,"43-20",520,"Alloy 617","Plate",314626
521,"CapPass",161.70,-167.26,,"Qualified",0.967,4160.11,4164.50,"43-20",521,"Alloy 617","Plate",314626
522,"CapPass",163.49,-169.45,,"Qualified",0.965,4168.43,4172.27,"43-20",522,"Alloy 617","Plate",314626
523,"CapPass",162.23,-165.85,,"Qualified",0.978,4176.40,4180.53,"43-20",523,"Alloy 617","Plate",314626
524,"CapPass",163.42,-167.98,,"Qualified",0.973,4184.43,4188.53,"43-20",524,"Alloy 617","Plate",314626
525,"CapPass",163.51,-171.31,,"Qualified",0.954,4192.51,4196.49,"43-20",525,"Alloy 617","Plate",314626
526,"CapPass",161.89,-165.46,,"Qualified",0.978,4200.36,4204.56,"43-20",526,"Alloy 617","Plate",314626
527,"CapPass",163.03,-163.96,,"Qualified",0.994,4208.54,4212.45,"43-20",527,"Alloy 617","Plate",314626
528,"CapPass",164.38,-165.48,,"Qualified",0.993,4216.45,4220.56,"43-20",528,"Alloy 617","Plate",314626
529,"CapPass",162.12,-166.65,,"Qualified",0.973,4224.58,4228.59,"43-20",529,"Alloy 617","Plate",314626
530,"CapPass",164.54,-163.51,,"Qualified",1.006,4232.48,4236.52,"43-20",530,"Alloy 617","Plate",314626
531,"CapPass",163.55,-169.67,,"Qualified",0.964,4240.35,4244.59,"43-20",531,"Alloy 617","Plate",314626
532,"CapPass",165.23,-170.27,,"Qualified",0.970,4248.44,4252.60,"43-20",532,"Alloy 617","Plate",314626
533,"CapPass",162.67,-163.10,,"Qualified",0.997,4256.61,4260.63,"43-20",533,"Alloy 617","Plate",314626
534,"CapPass",164.18,-166.98,,"Qualified",0.983,4264.49,4268.63,"43-20",534,"Alloy 617","Plate",314626
535,"CapPass",163.76,-167.03,,"Qualified",0.980,4272.42,4276.58,"43-20",535,"Alloy 617","Plate",314626
536,"CapPass",162.61,-166.31,,"Qualified",0.978,4280.63,4284.65,"43-20",536,"Alloy 617","Plate",314626
537,"CapPass",164.53,-169.02,,"Qualified",0.973,4288.60,4292.66,"43-20",537,"Alloy 617","Plate",314626
538,"CapPass",162.45,-167.09,,"Qualified",0.972,4296.50,4300.62,"43-20",538,"Alloy 617","Plate",314626
539,"CapPass",163.14,-166.90,,"Qualified",0.977,4304.65,4308.67,"43-20",539,"Alloy 617","Plate",314626
540,"CapPass",162.93,-166.53,,"Qualified",0.978,4312.37,4316.67,"43-20",540,"Alloy 617","Plate",314626
541,"CapPass",163.32,-170.02,,"Qualified",0.961,4320.52,4324.62,"43-20",541,"Alloy 617","Plate",314626
542,"CapPass",163.43,-167.69,,"Qualified",0.975,4328.53,4332.70,"43-20",542,"Alloy 617","Plate",314626
543,"CapPass",162.36,-167.68,,"Qualified",0.968,4336.43,4340.72,"43-20",543,"Alloy 617","Plate",314626
544,"CapPass",162.74,-164.54,,"Qualified",0.989,4344.63,4348.38,"43-20",544,"Alloy 617","Plate",314626
545,"CapPass",164.47,-166.98,,"Qualified",0.985,4352.56,4356.73,"43-20",545,"Alloy 617","Plate",314626
546,"CapPass",163.80,-165.90,,"Qualified",0.987,4360.62,4364.73,"43-20",546,"Alloy 617","Plate",314626
547,"CapPass",163.19,-167.51,,"Qualified",0.974,4368.51,4372.74,"43-20",547,"Alloy 617","Plate",314626
548,"CapPass",160.43,-167.16,,"Qualified",0.960,4376.64,4380.75,"43-20",548,"Alloy 617","Plate",314626
549,"CapPass",162.57,-169.02,,"Qualified",0.962,4384.44,4388.75,"43-20",549,"Alloy 617","Plate",314626
550,"CapPass",163.08,-166.94,,"Qualified",0.977,4392.64,4396.78,"43-20",550,"Alloy 617","Plate",314626
551,"CapPass",163.93,-166.05,,"Qualified",0.987,4400.63,4404.78,"43-20",551,"Alloy 617","Plate",314626
552,"CapPass",163.05,-166.37,,"Qualified",0.980,4408.78,4412.78,"43-20",552,"Alloy 617","Plate",314626
553,"CapPass",162.42,-166.60,,"Qualified",0.975,4416.45,4420.53,"43-20",553,"Alloy 617","Plate",314626
554,"CapPass",160.15,-171.40,,"Qualified",0.934,4424.79,4428.80,"43-20",554,"Alloy 617","Plate",314626
555,"CapPass",161.30,-166.60,,"Qualified",0.968,4432.44,4436.81,"43-20",555,"Alloy 617","Plate",314626
556,"CapPass",165.86,-168.25,,"Qualified",0.986,4440.72,4444.82,"43-20",556,"Alloy 617","Plate",314626
557,"CapPass",163.64,-165.07,,"Qualified",0.991,4448.82,4452.82,"43-20",557,"Alloy 617","Plate",314626
558,"CapPass",163.55,-165.83,,"Qualified",0.986,4456.79,4460.66,"43-20",558,"Alloy 617","Plate",314626
559,"CapPass",164.46,-168.22,,"Qualified",0.978,4464.65,4468.85,"43-20",559,"Alloy 617","Plate",314626
560,"CapPass",162.93,-167.65,,"Qualified",0.972,4472.85,4476.72,"43-20",560,"Alloy 617","Plate",314626
561,"CapPass",167.59,-166.57,,"Qualified",1.006,4480.72,4484.87,"43-20",561,"Alloy 617","Plate",314626
562,"CapPass",164.49,-168.34,,"Qualified",0.977,4488.75,4492.87,"43-20",562,"Alloy 617","Plate",314626
563,"CapPass",164.17,-168.60,,"Qualified",0.974,4496.69,4500.88,"43-20",563,"Alloy 617","Plate",314626
564,"CapPass",163.93,-166.79,,"Qualified",0.983,4504.88,4508.88,"43-20",564,"Alloy 617","Plate",314626
565,"CapPass",164.38,-168.85,,"Qualified",0.974,4512.80,4516.90,"43-20",565,"Alloy 617","Plate",314626
566,"CapPass",162.72,-165.56,,"Qualified",0.983,4520.57,4524.91,"43-20",566,"Alloy 617","Plate",314626
567,"CapPass",163.06,-164.58,,"Qualified",0.991,4528.91,4532.92,"43-20",567,"Alloy 617","Plate",314626
568,"CapPass",159.47,-167.18,,"Qualified",0.954,4536.93,4540.92,"43-20",568,"Alloy 617","Plate",314626
569,"CapPass",162.79,-169.94,,"Qualified",0.958,4544.66,4548.94,"43-20",569,"Alloy 617","Plate",314626
570,"CapPass",165.47,-167.63,,"Qualified",0.987,4552.93,4556.94,"43-20",570,"Alloy 617","Plate",314626
571,"CapPass",165.17,-164.46,,"Qualified",1.004,4560.77,4564.94,"43-20",571,"Alloy 617","Plate",314626
572,"CapPass",163.97,-168.80,,"Qualified",0.971,4568.74,4572.97,"43-20",572,"Alloy 617","Plate",314626
573,"CapPass",165.53,-165.81,,"Qualified",0.998,4576.88,4580.97,"43-20",573,"Alloy 617","Plate",314626
574,"CapPass",164.99,-166.21,,"Qualified",0.993,4584.92,4588.97,"43-20",574,"Alloy 617","Plate",314626
575,"CapPass",163.34,-165.84,,"Qualified",0.985,4592.98,4597.00,"43-20",575,"Alloy 617","Plate",314626
576,"CapPass",163.77,-167.63,,"Qualified",0.977,4600.99,4604.95,"43-20",576,"Alloy 617","Plate",314626
577,"CapPass",163.26,-168.51,,"Qualified",0.969,4608.99,4613.00,"43-20",577,"Alloy 617","Plate",314626
578,"CapPass",163.75,-166.67,,"Qualified",0.982,4616.80,4620.85,"43-20",578,"Alloy 617","Plate",314626
579,"CapPass",162.92,-166.30,,"Qualified",0.980,4624.82,4629.01,"43-20",579,"Alloy 617","Plate",314626
580,"CapPass",162.06,-167.93,,"Qualified",0.965,4632.84,4637.02,"43-20",580,"Alloy 617","Plate",314626
581,"CapPass",162.22,-168.04,,"Qualified",0.965,4641.04,4645.03,"43-20",581,"Alloy 617","Plate",314626
582,"CapPass",164.18,-167.01,,"Qualified",0.983,4648.88,4653.05,"43-20",582,"Alloy 617","Plate",314626
583,"CapPass",161.86,-165.69,,"Qualified",0.977,4657.04,4661.06,"43-20",583,"Alloy 617","Plate",314626
584,"CapPass",163.84,-167.82,,"Qualified",0.976,4664.96,4669.07,"43-20",584,"Alloy 617","Plate",314626
585,"CapPass",162.94,-166.05,,"Qualified",0.981,4673.07,4677.07,"43-20",585,"Alloy 617","Plate",314626
586,"CapPass",166.26,-166.40,,"Qualified",0.999,4681.02,4685.08,"43-20",586,"Alloy 617","Plate",314626
587,"CapPass",163.09,-166.83,,"Qualified",0.978,4688.94,4693.08,"43-20",587,"Alloy 617","Plate",314626
588,"CapPass",162.96,-167.53,,"Qualified",0.973,4697.06,4701.09,"43-20",588,"Alloy 617","Plate",314626
589,"CapPass",161.69,-168.21,,"Qualified",0.961,4704.99,4708.95,"43-20",589,"Alloy 617","Plate",314626
590,"CapPass",163.71,-165.45,,"Qualified",0.989,4713.10,4716.97,"43-20",590,"Alloy 617","Plate",314626
591,"CapPass",163.76,-164.90,,"Qualified",0.993,4721.13,4725.13,"43-20",591,"Alloy 617","Plate",314626
592,"CapPass",163.92,-166.88,,"Qualified",0.982,4728.97,4733.14,"43-20",592,"Alloy 617","Plate",314626
593,"CapPass",163.73,-167.57,,"Qualified",0.977,4737.04,4741.15,"43-20",593,"Alloy 617","Plate",314626
594,"CapPass",162.95,-166.43,,"Qualified",0.979,4744.87,4749.16,"43-20",594,"Alloy 617","Plate",314626
595,"CapPass",163.07,-166.28,,"Qualified",0.981,4753.06,4757.17,"43-20",595,"Alloy 617","Plate",314626
596,"CapPass",162.90,-166.59,,"Qualified",0.978,4760.88,4765.18,"43-20",596,"Alloy 617","Plate",314626
597,"CapPass",165.24,-166.84,,"Qualified",0.990,4769.18,4773.09,"43-20",597,"Alloy 617","Plate",314626
598,"CapPass",161.53,-167.17,,"Qualified",0.966,4777.19,4781.20,"43-20",598,"Alloy 617","Plate",314626
599,"CapPass",163.74,-165.73,,"Qualified",0.988,4784.91,4789.18,"43-20",599,"Alloy 617","Plate",314626
600,"CapPass",165.13,-167.90,,"Qualified",0.983,4792.99,4797.21,"43-20",600,"Alloy 617","Plate",314626
601,"CapPass",163.25,-166.79,,"Qualified",0.979,4801.04,4805.19,"43-20",601,"Alloy 617","Plate",314626
602,"CapPass",162.67,-170.66,,"Qualified",0.953,4809.22,4813.19,"43-20",602,"Alloy 617","Plate",314626
603,"CapPass",163.88,-165.86,,"Qualified",0.988,4817.20,4821.24,"43-20",603,"Alloy 617","Plate",314626
604,"CapPass",163.46,-169.33,,"Qualified",0.965,4825.22,4829.05,"43-20",604,"Alloy 617","Plate",314626
605,"CapPass",159.46,-168.85,,"Qualified",0.944,4833.25,4837.20,"43-20",605,"Alloy 617","Plate",314626
606,"CapPass",163.33,-167.56,,"Qualified",0.975,4841.27,4845.25,"43-20",606,"Alloy 617","Plate",314626
607,"CapPass",162.45,-166.63,,"Qualified",0.975,4849.05,4853.27,"43-20",607,"Alloy 617","Plate",314626
608,"CapPass",164.18,-169.08,,"Qualified",0.971,4857.08,4861.27,"43-20",608,"Alloy 617","Plate",314626
609,"CapPass",165.69,-169.04,,"Qualified",0.980,4865.09,4869.30,"43-20",609,"Alloy 617","Plate",314626
610,"CapPass",162.59,-169.53,,"Qualified",0.959,4873.12,4877.30,"43-20",610,"Alloy 617","Plate",314626
611,"CapPass",162.90,-167.90,,"Qualified",0.970,4881.23,4885.20,"43-20",611,"Alloy 617","Plate",314626
612,"CapPass",164.32,-166.93,,"Qualified",0.984,4889.30,4893.29,"43-20",612,"Alloy 617","Plate",314626
613,"CapPass",164.06,-167.32,,"Qualified",0.981,4897.31,4901.32,"43-20",613,"Alloy 617","Plate",314626
614,"CapPass",162.99,-166.70,,"Qualified",0.978,4905.05,4909.33,"43-20",614,"Alloy 617","Plate",314626
615,"CapPass",163.26,-166.78,,"Qualified",0.979,4913.28,4917.34,"43-20",615,"Alloy 617","Plate",314626
616,"CapPass",162.31,-167.89,,"Qualified",0.967,4921.33,4925.07,"43-20",616,"Alloy 617","Plate",314626
617,"CapPass",164.48,-166.08,,"Qualified",0.990,4929.22,4933.37,"43-20",617,"Alloy 617","Plate",314626
618,"CapPass",164.28,-167.78,,"Qualified",0.979,4937.18,4941.37,"43-20",618,"Alloy 617","Plate",314626
619,"CapPass",162.49,-166.77,,"Qualified",0.974,4945.16,4949.38,"43-20",619,"Alloy 617","Plate",314626
620,"CapPass",162.77,-167.75,,"Qualified",0.970,4953.02,4957.37,"43-20",620,"Alloy 617","Plate",314626
621,"CapPass",164.53,-166.18,,"Qualified",0.990,4961.38,4965.38,"43-20",621,"Alloy 617","Plate",314626
622,"CapPass",163.25,-168.25,,"Qualified",0.970,4969.30,4973.40,"43-20",622,"Alloy 617","Plate",314626
623,"CapPass",163.75,-171.89,,"Qualified",0.953,4977.41,4981.36,"43-20",623,"Alloy 617","Plate",314626
624,"CapPass",163.26,-168.71,,"Qualified",0.968,4985.42,4989.43,"43-20",624,"Alloy 617","Plate",314626
625,"CapPass",164.97,-167.60,,"Qualified",0.984,4993.24,4997.42,"43-20",625,"Alloy 617","Plate",314626
626,"CapPass",164.38,-166.51,,"Qualified",0.987,5001.42,5005.44,"43-20",626,"Alloy 617","Plate",314626
627,"CapPass",162.49,-168.45,,"Qualified",0.965,5009.19,5013.41,"43-20",627,"Alloy 617","Plate",314626
628,"CapPass",163.17,-166.88,,"Qualified",0.978,5017.31,5021.42,"43-20",628,"Alloy 617","Plate",314626
629,"CapPass",161.86,-164.12,,"Qualified",0.986,5025.46,5029.46,"43-20",629,"Alloy 617","Plate",314626
630,"CapPass",164.20,-166.75,,"Qualified",0.985,5033.46,5037.46,"43-20",630,"Alloy 617","Plate",314626
631,"CapPass",163.28,-166.85,,"Qualified",0.979,5041.47,5045.48,"43-20",631,"Alloy 617","Plate",314626
632,"CapPass",162.03,-167.49,,"Qualified",0.967,5049.10,5053.31,"43-20",632,"Alloy 617","Plate",314626
633,"CapPass",163.05,-166.97,,"Qualified",0.977,5057.41,5061.50,"43-20",633,"Alloy 617","Plate",314626
634,"CapPass",163.91,-166.04,,"Qualified",0.987,5065.35,5069.46,"43-20",634,"Alloy 617","Plate",314626
635,"CapPass",163.00,-165.65,,"Qualified",0.984,5073.40,5077.43,"43-20",635,"Alloy 617","Plate",314626
636,"CapPass",161.87,-168.43,,"Qualified",0.961,5081.36,5085.35,"43-20",636,"Alloy 617","Plate",314626
637,"CapPass",162.13,-167.57,,"Qualified",0.967,5089.53,5093.54,"43-20",637,"Alloy 617","Plate",314626
638,"CapPass",163.39,-167.25,,"Qualified",0.977,5097.54,5101.54,"43-20",638,"Alloy 617","Plate",314626
639,"CapPass",162.58,-167.27,,"Qualified",0.972,5105.44,5109.54,"43-20",639,"Alloy 617","Plate",314626
640,"CapPass",163.05,-166.03,,"Qualified",0.982,5113.43,5117.56,"43-20",640,"Alloy 617","Plate",314626
641,"CapPass",164.26,-165.78,,"Qualified",0.991,5121.38,5125.54,"43-20",641,"Alloy 617","Plate",314626
642,"CapPass",162.09,-166.02,,"Qualified",0.976,5129.21,5133.59,"43-20",642,"Alloy 617","Plate",314626
643,"CapPass",165.33,-167.15,,"Qualified",0.989,5137.46,5141.59,"43-20",643,"Alloy 617","Plate",314626
644,"CapPass",162.80,-170.21,,"Qualified",0.956,5145.58,5149.60,"43-20",644,"Alloy 617","Plate",314626
645,"CapPass",163.82,-167.25,,"Qualified",0.980,5153.46,5157.54,"43-20",645,"Alloy 617","Plate",314626
646,"CapPass",163.05,-167.24,,"Qualified",0.975,5161.60,5165.61,"43-20",646,"Alloy 617","Plate",314626
647,"CapPass",163.55,-167.64,,"Qualified",0.976,5169.47,5173.61,"43-20",647,"Alloy 617","Plate",314626
648,"CapPass",163.58,-169.26,,"Qualified",0.966,5177.60,5181.64,"43-20",648,"Alloy 617","Plate",314626
649,"CapPass",161.47,-167.31,,"Qualified",0.965,5185.63,5189.63,"43-20",649,"Alloy 617","Plate",314626
650,"CapPass",164.16,-168.70,,"Qualified",0.973,5193.60,5197.64,"43-20",650,"Alloy 617","Plate",314626
651,"CapPass",164.68,-166.53,,"Qualified",0.989,5201.43,5205.66,"43-20",651,"Alloy 617","Plate",314626
652,"CapPass",163.87,-167.12,,"Qualified",0.981,5209.66,5213.67,"43-20",652,"Alloy 617","Plate",314626
653,"CapPass",164.25,-169.15,,"Qualified",0.971,5217.67,5221.69,"43-20",653,"Alloy 617","Plate",314626
654,"CapPass",162.78,-166.80,,"Qualified",0.976,5225.55,5229.69,"43-20",654,"Alloy 617","Plate",314626
655,"CapPass",162.34,-167.76,,"Qualified",0.968,5233.64,5237.71,"43-20",655,"Alloy 617","Plate",314626
656,"CapPass",164.27,-167.58,,"Qualified",0.980,5241.68,5245.70,"43-20",656,"Alloy 617","Plate",314626
657,"CapPass",163.38,-166.61,,"Qualified",0.981,5249.53,5253.68,"43-20",657,"Alloy 617","Plate",314626
658,"CapPass",162.39,-165.97,,"Qualified",0.978,5257.71,5261.72,"43-20",658,"Alloy 617","Plate",314626
659,"CapPass",163.98,-167.12,,"Qualified",0.981,5265.72,5269.72,"43-20",659,"Alloy 617","Plate",314626
660,"CapPass",163.45,-165.14,,"Qualified",0.990,5273.74,5277.72,"43-20",660,"Alloy 617","Plate",314626
661,"CapPass",162.95,-166.23,,"Qualified",0.980,5281.70,5285.73,"43-20",661,"Alloy 617","Plate",314626
662,"CapPass",163.13,-165.86,,"Qualified",0.984,5289.46,5293.75,"43-20",662,"Alloy 617","Plate",314626
663,"CapPass",162.65,-166.88,,"Qualified",0.975,5297.47,5301.73,"43-20",663,"Alloy 617","Plate",314626
664,"CapPass",163.60,-166.72,,"Qualified",0.981,5305.55,5309.75,"43-20",664,"Alloy 617","Plate",314626
665,"CapPass",162.59,-167.75,,"Qualified",0.969,5313.45,5317.57,"43-20",665,"Alloy 617","Plate",314626
666,"CapPass",160.89,-166.83,,"Qualified",0.964,5321.62,5325.79,"43-20",666,"Alloy 617","Plate",314626
667,"CapPass",163.10,-166.11,,"Qualified",0.982,5329.77,5333.55,"43-20",667,"Alloy 617","Plate",314626
668,"CapPass",164.37,-168.15,,"Qualified",0.978,5337.70,5341.79,"43-20",668,"Alloy 617","Plate",314626
669,"CapPass",163.96,-165.25,,"Qualified",0.992,5345.80,5349.79,"43-20",669,"Alloy 617","Plate",314626
670,"CapPass",164.77,-168.22,,"Qualified",0.979,5353.76,5357.83,"43-20",670,"Alloy 617","Plate",314626
671,"CapPass",163.42,-168.47,,"Qualified",0.970,5361.84,5365.85,"43-20",671,"Alloy 617","Plate",314626
672,"CapPass",162.85,-168.55,,"Qualified",0.966,5369.84,5373.78,"43-20",672,"Alloy 617","Plate",314626
673,"CapPass",163.22,-165.97,,"Qualified",0.983,5377.85,5381.84,"43-20",673,"Alloy 617","Plate",314626
674,"CapPass",165.33,-167.04,,"Qualified",0.990,5385.78,5389.71,"43-20",674,"Alloy 617","Plate",314626
675,"CapPass",160.84,-166.40,,"Qualified",0.967,5393.86,5397.75,"43-20",675,"Alloy 617","Plate",314626
676,"CapPass",161.68,-166.75,,"Qualified",0.970,5401.86,5405.89,"43-20",676,"Alloy 617","Plate",314626
677,"CapPass",162.92,-165.45,,"Qualified",0.985,5409.83,5413.82,"43-20",677,"Alloy 617","Plate",314626
678,"CapPass",161.14,-169.18,,"Qualified",0.952,5417.64,5421.89,"43-20",678,"Alloy 617","Plate",314626
679,"CapPass",163.54,-167.91,,"Qualified",0.974,5425.90,5429.92,"43-20",679,"Alloy 617","Plate",314626
680,"CapPass",163.89,-170.57,,"Qualified",0.961,5433.90,5437.91,"43-20",680,"Alloy 617","Plate",314626
681,"CapPass",165.15,-169.71,,"Qualified",0.973,5441.88,5445.92,"43-20",681,"Alloy 617","Plate",314626
682,"CapPass",159.95,-167.21,,"Qualified",0.957,5449.93,5453.87,"43-20",682,"Alloy 617","Plate",314626
683,"CapPass",160.53,-166.82,,"Qualified",0.962,5457.70,5461.92,"43-20",683,"Alloy 617","Plate",314626
684,"CapPass",161.68,-167.10,,"Qualified",0.968,5465.61,5469.92,"43-20",684,"Alloy 617","Plate",314626
685,"CapPass",164.20,-169.32,,"Qualified",0.970,5473.95,5477.96,"43-20",685,"Alloy 617","Plate",314626
686,"CapPass",160.95,-170.31,,"Qualified",0.945,5481.63,5485.98,"43-20",686,"Alloy 617","Plate",314626
687,"CapPass",166.34,-169.34,,"Qualified",0.982,5489.84,5493.74,"43-20",687,"Alloy 617","Plate",314626
688,"CapPass",164.40,-167.63,,"Qualified",0.981,5497.92,5501.86,"43-20",688,"Alloy 617","Plate",314626
689,"CapPass",163.40,-164.48,,"Qualified",0.993,5505.67,5509.98,"43-20",689,"Alloy 617","Plate",314626
