"Stress Mpa","Strain","Qual State","Qual Exceptions","Elapsed Time Sec","Data State","Cycle Label","Cycle","Count","Sample","Alloy","Heat","Material_Form"
96.59,0.00067,"Qualified",,0.70,"CapPass","Cycle 1",1,26,"43-16","Alloy 617",314626,"Plate"
101.20,0.00069,"Qualified",,0.73,"CapPass","Cycle 1",1,27,"43-16","Alloy 617",314626,"Plate"
104.81,0.00072,"Qualified",,0.76,"CapPass","Cycle 1",1,28,"43-16","Alloy 617",314626,"Plate"
108.09,0.00074,"Qualified",,0.78,"CapPass","Cycle 1",1,29,"43-16","Alloy 617",314626,"Plate"
111.37,0.00077,"Qualified",,0.80,"CapPass","Cycle 1",1,30,"43-16","Alloy 617",314626,"Plate"
114.62,0.00080,"Qualified",,0.83,"CapPass","Cycle 1",1,31,"43-16","Alloy 617",314626,"Plate"
117.85,0.00082,"Qualified",,0.85,"CapPass","Cycle 1",1,32,"43-16","Alloy 617",314626,"Plate"
121.12,0.00085,"Qualified",,0.87,"CapPass","Cycle 1",1,33,"43-16","Alloy 617",314626,"Plate"
124.24,0.00087,"Qualified",,0.90,"CapPass","Cycle 1",1,34,"43-16","Alloy 617",314626,"Plate"
127.29,0.00090,"Qualified",,0.92,"CapPass","Cycle 1",1,35,"43-16","Alloy 617",314626,"Plate"
130.39,0.00092,"Qualified",,0.95,"CapPass","Cycle 1",1,36,"43-16","Alloy 617",314626,"Plate"
133.90,0.00095,"Qualified",,0.97,"CapPass","Cycle 1",1,37,"43-16","Alloy 617",314626,"Plate"
137.07,0.00097,"Qualified",,1.00,"CapPass","Cycle 1",1,38,"43-16","Alloy 617",314626,"Plate"
139.79,0.00100,"Qualified",,1.02,"CapPass","Cycle 1",1,39,"43-16","Alloy 617",314626,"Plate"
142.79,0.00102,"Qualified",,1.04,"CapPass","Cycle 1",1,40,"43-16","Alloy 617",314626,"Plate"
145.02,0.00105,"Qualified",,1.07,"CapPass","Cycle 1",1,41,"43-16","Alloy 617",314626,"Plate"
147.57,0.00108,"Qualified",,1.09,"CapPass","Cycle 1",1,42,"43-16","Alloy 617",314626,"Plate"
150.48,0.00110,"Qualified",,1.11,"CapPass","Cycle 1",1,43,"43-16","Alloy 617",314626,"Plate"
153.22,0.00113,"Qualified",,1.14,"CapPass","Cycle 1",1,44,"43-16","Alloy 617",314626,"Plate"
155.86,0.00115,"Qualified",,1.16,"CapPass","Cycle 1",1,45,"43-16","Alloy 617",314626,"Plate"
158.15,0.00118,"Qualified",,1.19,"CapPass","Cycle 1",1,46,"43-16","Alloy 617",314626,"Plate"
159.95,0.00120,"Qualified",,1.21,"CapPass","Cycle 1",1,47,"43-16","Alloy 617",314626,"Plate"
160.90,0.00123,"Qualified",,1.22,"CapPass","Cycle 1",1,48,"43-16","Alloy 617",314626,"Plate"
161.35,0.00126,"Qualified",,1.23,"CapPass","Cycle 1",1,49,"43-16","Alloy 617",314626,"Plate"
161.17,0.00129,"Qualified",,1.24,"CapPass","Cycle 1",1,50,"43-16","Alloy 617",314626,"Plate"
161.12,0.00131,"Qualified",,1.24,"CapPass","Cycle 1",1,51,"43-16","Alloy 617",314626,"Plate"
161.17,0.00134,"Qualified",,1.24,"CapPass","Cycle 1",1,52,"43-16","Alloy 617",314626,"Plate"
161.16,0.00137,"Qualified",,1.25,"CapPass","Cycle 1",1,53,"43-16","Alloy 617",314626,"Plate"
161.21,0.00140,"Qualified",,1.25,"CapPass","Cycle 1",1,54,"43-16","Alloy 617",314626,"Plate"
161.28,0.00143,"Qualified",,1.25,"CapPass","Cycle 1",1,55,"43-16","Alloy 617",314626,"Plate"
161.37,0.00145,"Qualified",,1.26,"CapPass","Cycle 1",1,56,"43-16","Alloy 617",314626,"Plate"
161.49,0.00148,"Qualified",,1.26,"CapPass","Cycle 1",1,57,"43-16","Alloy 617",314626,"Plate"
161.48,0.00150,"Qualified",,1.27,"CapPass","Cycle 1",1,58,"43-16","Alloy 617",314626,"Plate"
161.30,0.00153,"Qualified",,1.28,"CapPass","Cycle 1",1,59,"43-16","Alloy 617",314626,"Plate"
150.48,0.00150,"Qualified",,1.38,"CapPass","Cycle 1",1,60,"43-16","Alloy 617",314626,"Plate"
145.83,0.00148,"Qualified",,1.42,"CapPass","Cycle 1",1,61,"43-16","Alloy 617",314626,"Plate"
141.18,0.00145,"Qualified",,1.47,"CapPass","Cycle 1",1,62,"43-16","Alloy 617",314626,"Plate"
136.56,0.00143,"Qualified",,1.51,"CapPass","Cycle 1",1,63,"43-16","Alloy 617",314626,"Plate"
132.34,0.00140,"Qualified",,1.55,"CapPass","Cycle 1",1,64,"43-16","Alloy 617",314626,"Plate"
128.69,0.00138,"Qualified",,1.58,"CapPass","Cycle 1",1,65,"43-16","Alloy 617",314626,"Plate"
124.99,0.00135,"Qualified",,1.61,"CapPass","Cycle 1",1,66,"43-16","Alloy 617",314626,"Plate"
121.36,0.00133,"Qualified",,1.63,"CapPass","Cycle 1",1,67,"43-16","Alloy 617",314626,"Plate"
117.63,0.00130,"Qualified",,1.66,"CapPass","Cycle 1",1,68,"43-16","Alloy 617",314626,"Plate"
113.64,0.00128,"Qualified",,1.69,"CapPass","Cycle 1",1,69,"43-16","Alloy 617",314626,"Plate"
109.78,0.00125,"Qualified",,1.72,"CapPass","Cycle 1",1,70,"43-16","Alloy 617",314626,"Plate"
106.39,0.00122,"Qualified",,1.74,"CapPass","Cycle 1",1,71,"43-16","Alloy 617",314626,"Plate"
102.54,0.00120,"Qualified",,1.77,"CapPass","Cycle 1",1,72,"43-16","Alloy 617",314626,"Plate"
99.07,0.00117,"Qualified",,1.79,"CapPass","Cycle 1",1,73,"43-16","Alloy 617",314626,"Plate"
95.65,0.00115,"Qualified",,1.82,"CapPass","Cycle 1",1,74,"43-16","Alloy 617",314626,"Plate"
92.17,0.00112,"Qualified",,1.85,"CapPass","Cycle 1",1,75,"43-16","Alloy 617",314626,"Plate"
88.65,0.00110,"Qualified",,1.88,"CapPass","Cycle 1",1,76,"43-16","Alloy 617",314626,"Plate"
84.76,0.00107,"Qualified",,1.90,"CapPass","Cycle 1",1,77,"43-16","Alloy 617",314626,"Plate"
81.36,0.00105,"Qualified",,1.93,"CapPass","Cycle 1",1,78,"43-16","Alloy 617",314626,"Plate"
77.50,0.00102,"Qualified",,1.96,"CapPass","Cycle 1",1,79,"43-16","Alloy 617",314626,"Plate"
73.97,0.00100,"Qualified",,1.99,"CapPass","Cycle 1",1,80,"43-16","Alloy 617",314626,"Plate"
70.57,0.00097,"Qualified",,2.01,"CapPass","Cycle 1",1,81,"43-16","Alloy 617",314626,"Plate"
66.96,0.00095,"Qualified",,2.04,"CapPass","Cycle 1",1,82,"43-16","Alloy 617",314626,"Plate"
63.24,0.00092,"Qualified",,2.07,"CapPass","Cycle 1",1,83,"43-16","Alloy 617",314626,"Plate"
60.07,0.00089,"Qualified",,2.09,"CapPass","Cycle 1",1,84,"43-16","Alloy 617",314626,"Plate"
56.99,0.00087,"Qualified",,2.12,"CapPass","Cycle 1",1,85,"43-16","Alloy 617",314626,"Plate"
53.69,0.00084,"Qualified",,2.14,"CapPass","Cycle 1",1,86,"43-16","Alloy 617",314626,"Plate"
49.98,0.00082,"Qualified",,2.17,"CapPass","Cycle 1",1,87,"43-16","Alloy 617",314626,"Plate"
46.54,0.00079,"Qualified",,2.20,"CapPass","Cycle 1",1,88,"43-16","Alloy 617",314626,"Plate"
43.05,0.00077,"Qualified",,2.23,"CapPass","Cycle 1",1,89,"43-16","Alloy 617",314626,"Plate"
39.62,0.00074,"Qualified",,2.26,"CapPass","Cycle 1",1,90,"43-16","Alloy 617",314626,"Plate"
35.83,0.00072,"Qualified",,2.29,"CapPass","Cycle 1",1,91,"43-16","Alloy 617",314626,"Plate"
31.71,0.00069,"Qualified",,2.32,"CapPass","Cycle 1",1,92,"43-16","Alloy 617",314626,"Plate"
27.94,0.00066,"Qualified",,2.35,"CapPass","Cycle 1",1,93,"43-16","Alloy 617",314626,"Plate"
23.86,0.00064,"Qualified",,2.38,"CapPass","Cycle 1",1,94,"43-16","Alloy 617",314626,"Plate"
20.63,0.00061,"Qualified",,2.41,"CapPass","Cycle 1",1,95,"43-16","Alloy 617",314626,"Plate"
17.36,0.00059,"Qualified",,2.43,"CapPass","Cycle 1",1,96,"43-16","Alloy 617",314626,"Plate"
13.82,0.00056,"Qualified",,2.46,"CapPass","Cycle 1",1,97,"43-16","Alloy 617",314626,"Plate"
10.33,0.00054,"Qualified",,2.49,"CapPass","Cycle 1",1,98,"43-16","Alloy 617",314626,"Plate"
6.94,0.00051,"Qualified",,2.51,"CapPass","Cycle 1",1,99,"43-16","Alloy 617",314626,"Plate"
3.73,0.00049,"Qualified",,2.54,"CapPass","Cycle 1",1,100,"43-16","Alloy 617",314626,"Plate"
0.64,0.00046,"Qualified",,2.56,"CapPass","Cycle 1",1,101,"43-16","Alloy 617",314626,"Plate"
-2.62,0.00044,"Qualified",,2.59,"CapPass","Cycle 1",1,102,"43-16","Alloy 617",314626,"Plate"
-5.55,0.00041,"Qualified",,2.62,"CapPass","Cycle 1",1,103,"43-16","Alloy 617",314626,"Plate"
-8.71,0.00039,"Qualified",,2.64,"CapPass","Cycle 1",1,104,"43-16","Alloy 617",314626,"Plate"
-11.84,0.00036,"Qualified",,2.67,"CapPass","Cycle 1",1,105,"43-16","Alloy 617",314626,"Plate"
-14.66,0.00034,"Qualified",,2.70,"CapPass","Cycle 1",1,106,"43-16","Alloy 617",314626,"Plate"
-18.05,0.00031,"Qualified",,2.74,"CapPass","Cycle 1",1,107,"43-16","Alloy 617",314626,"Plate"
-22.31,0.00029,"Qualified",,2.87,"CapPass","Cycle 1",1,108,"43-16","Alloy 617",314626,"Plate"
-26.55,0.00026,"Qualified",,2.92,"CapPass","Cycle 1",1,109,"43-16","Alloy 617",314626,"Plate"
-30.16,0.00023,"Qualified",,2.96,"CapPass","Cycle 1",1,110,"43-16","Alloy 617",314626,"Plate"
-33.49,0.00021,"Qualified",,2.99,"CapPass","Cycle 1",1,111,"43-16","Alloy 617",314626,"Plate"
-36.77,0.00018,"Qualified",,3.01,"CapPass","Cycle 1",1,112,"43-16","Alloy 617",314626,"Plate"
-40.62,0.00016,"Qualified",,3.04,"CapPass","Cycle 1",1,113,"43-16","Alloy 617",314626,"Plate"
-44.50,0.00013,"Qualified",,3.05,"CapPass","Cycle 1",1,114,"43-16","Alloy 617",314626,"Plate"
-47.87,0.00011,"Qualified",,3.07,"CapPass","Cycle 1",1,115,"43-16","Alloy 617",314626,"Plate"
-51.10,0.00008,"Qualified",,3.08,"CapPass","Cycle 1",1,116,"43-16","Alloy 617",314626,"Plate"
-54.56,0.00005,"Qualified",,3.10,"CapPass","Cycle 1",1,117,"43-16","Alloy 617",314626,"Plate"
-58.01,0.00003,"Qualified",,3.12,"CapPass","Cycle 1",1,118,"43-16","Alloy 617",314626,"Plate"
-61.43,0.00000,"Qualified",,3.14,"CapPass","Cycle 1",1,119,"43-16","Alloy 617",314626,"Plate"
-64.83,-0.00002,"Qualified",,3.17,"CapPass","Cycle 1",1,120,"43-16","Alloy 617",314626,"Plate"
-68.16,-0.00005,"Qualified",,3.19,"CapPass","Cycle 1",1,121,"43-16","Alloy 617",314626,"Plate"
-71.28,-0.00007,"Qualified",,3.22,"CapPass","Cycle 1",1,122,"43-16","Alloy 617",314626,"Plate"
-74.62,-0.00010,"Qualified",,3.24,"CapPass","Cycle 1",1,123,"43-16","Alloy 617",314626,"Plate"
-78.64,-0.00012,"Qualified",,3.27,"CapPass","Cycle 1",1,124,"43-16","Alloy 617",314626,"Plate"
-82.38,-0.00015,"Qualified",,3.29,"CapPass","Cycle 1",1,125,"43-16","Alloy 617",314626,"Plate"
-86.26,-0.00017,"Qualified",,3.31,"CapPass","Cycle 1",1,126,"43-16","Alloy 617",314626,"Plate"
-89.70,-0.00020,"Qualified",,3.32,"CapPass","Cycle 1",1,127,"43-16","Alloy 617",314626,"Plate"
-93.29,-0.00023,"Qualified",,3.34,"CapPass","Cycle 1",1,128,"43-16","Alloy 617",314626,"Plate"
-96.51,-0.00025,"Qualified",,3.35,"CapPass","Cycle 1",1,129,"43-16","Alloy 617",314626,"Plate"
-100.01,-0.00028,"Qualified",,3.37,"CapPass","Cycle 1",1,130,"43-16","Alloy 617",314626,"Plate"
-103.40,-0.00030,"Qualified",,3.39,"CapPass","Cycle 1",1,131,"43-16","Alloy 617",314626,"Plate"
-106.63,-0.00033,"Qualified",,3.40,"CapPass","Cycle 1",1,132,"43-16","Alloy 617",314626,"Plate"
-110.03,-0.00036,"Qualified",,3.42,"CapPass","Cycle 1",1,133,"43-16","Alloy 617",314626,"Plate"
-113.23,-0.00038,"Qualified",,3.44,"CapPass","Cycle 1",1,134,"43-16","Alloy 617",314626,"Plate"
-116.15,-0.00041,"Qualified",,3.45,"CapPass","Cycle 1",1,135,"43-16","Alloy 617",314626,"Plate"
-118.91,-0.00043,"Qualified",,3.47,"CapPass","Cycle 1",1,136,"43-16","Alloy 617",314626,"Plate"
-121.60,-0.00046,"Qualified",,3.49,"CapPass","Cycle 1",1,137,"43-16","Alloy 617",314626,"Plate"
-124.44,-0.00048,"Qualified",,3.51,"CapPass","Cycle 1",1,138,"43-16","Alloy 617",314626,"Plate"
-126.91,-0.00051,"Qualified",,3.53,"CapPass","Cycle 1",1,139,"43-16","Alloy 617",314626,"Plate"
-129.29,-0.00054,"Qualified",,3.54,"CapPass","Cycle 1",1,140,"43-16","Alloy 617",314626,"Plate"
-131.41,-0.00056,"Qualified",,3.56,"CapPass","Cycle 1",1,141,"43-16","Alloy 617",314626,"Plate"
-133.38,-0.00059,"Qualified",,3.58,"CapPass","Cycle 1",1,142,"43-16","Alloy 617",314626,"Plate"
-135.10,-0.00061,"Qualified",,3.60,"CapPass","Cycle 1",1,143,"43-16","Alloy 617",314626,"Plate"
-136.51,-0.00064,"Qualified",,3.62,"CapPass","Cycle 1",1,144,"43-16","Alloy 617",314626,"Plate"
-137.87,-0.00066,"Qualified",,3.64,"CapPass","Cycle 1",1,145,"43-16","Alloy 617",314626,"Plate"
-139.27,-0.00069,"Qualified",,3.66,"CapPass","Cycle 1",1,146,"43-16","Alloy 617",314626,"Plate"
-140.47,-0.00072,"Qualified",,3.68,"CapPass","Cycle 1",1,147,"43-16","Alloy 617",314626,"Plate"
-141.24,-0.00074,"Qualified",,3.70,"CapPass","Cycle 1",1,148,"43-16","Alloy 617",314626,"Plate"
-142.08,-0.00077,"Qualified",,3.72,"CapPass","Cycle 1",1,149,"43-16","Alloy 617",314626,"Plate"
-142.87,-0.00079,"Qualified",,3.74,"CapPass","Cycle 1",1,150,"43-16","Alloy 617",314626,"Plate"
-143.71,-0.00082,"Qualified",,3.77,"CapPass","Cycle 1",1,151,"43-16","Alloy 617",314626,"Plate"
-144.71,-0.00084,"Qualified",,3.81,"CapPass","Cycle 1",1,152,"43-16","Alloy 617",314626,"Plate"
-145.91,-0.00087,"Qualified",,3.85,"CapPass","Cycle 1",1,153,"43-16","Alloy 617",314626,"Plate"
-147.43,-0.00089,"Qualified",,3.88,"CapPass","Cycle 1",1,154,"43-16","Alloy 617",314626,"Plate"
-149.08,-0.00092,"Qualified",,3.92,"CapPass","Cycle 1",1,155,"43-16","Alloy 617",314626,"Plate"
-150.61,-0.00094,"Qualified",,3.95,"CapPass","Cycle 1",1,156,"43-16","Alloy 617",314626,"Plate"
-152.21,-0.00097,"Qualified",,3.97,"CapPass","Cycle 1",1,157,"43-16","Alloy 617",314626,"Plate"
-153.77,-0.00100,"Qualified",,4.00,"CapPass","Cycle 1",1,158,"43-16","Alloy 617",314626,"Plate"
-155.15,-0.00102,"Qualified",,4.02,"CapPass","Cycle 1",1,159,"43-16","Alloy 617",314626,"Plate"
-156.45,-0.00105,"Qualified",,4.04,"CapPass","Cycle 1",1,160,"43-16","Alloy 617",314626,"Plate"
-157.24,-0.00107,"Qualified",,4.05,"CapPass","Cycle 1",1,161,"43-16","Alloy 617",314626,"Plate"
-157.83,-0.00110,"Qualified",,4.07,"CapPass","Cycle 1",1,162,"43-16","Alloy 617",314626,"Plate"
-158.04,-0.00113,"Qualified",,4.08,"CapPass","Cycle 1",1,163,"43-16","Alloy 617",314626,"Plate"
-158.24,-0.00115,"Qualified",,4.08,"CapPass","Cycle 1",1,164,"43-16","Alloy 617",314626,"Plate"
-158.49,-0.00118,"Qualified",,4.09,"CapPass","Cycle 1",1,165,"43-16","Alloy 617",314626,"Plate"
-158.75,-0.00120,"Qualified",,4.10,"CapPass","Cycle 1",1,166,"43-16","Alloy 617",314626,"Plate"
-159.00,-0.00123,"Qualified",,4.12,"CapPass","Cycle 1",1,167,"43-16","Alloy 617",314626,"Plate"
-158.80,-0.00125,"Qualified",,4.15,"CapPass","Cycle 1",1,168,"43-16","Alloy 617",314626,"Plate"
-156.39,-0.00128,"Qualified",,4.25,"CapPass","Cycle 1",1,169,"43-16","Alloy 617",314626,"Plate"
-157.03,-0.00131,"Qualified",,4.31,"CapPass","Cycle 1",1,170,"43-16","Alloy 617",314626,"Plate"
-159.31,-0.00133,"Qualified",,4.36,"CapPass","Cycle 1",1,171,"43-16","Alloy 617",314626,"Plate"
-161.99,-0.00136,"Qualified",,4.39,"CapPass","Cycle 1",1,172,"43-16","Alloy 617",314626,"Plate"
-163.84,-0.00138,"Qualified",,4.42,"CapPass","Cycle 1",1,173,"43-16","Alloy 617",314626,"Plate"
-165.02,-0.00141,"Qualified",,4.47,"CapPass","Cycle 1",1,174,"43-16","Alloy 617",314626,"Plate"
-153.70,-0.00138,"Qualified",,4.59,"CapPass","Cycle 1",1,175,"43-16","Alloy 617",314626,"Plate"
-148.96,-0.00135,"Qualified",,4.62,"CapPass","Cycle 1",1,176,"43-16","Alloy 617",314626,"Plate"
-144.60,-0.00133,"Qualified",,4.64,"CapPass","Cycle 1",1,177,"43-16","Alloy 617",314626,"Plate"
-140.34,-0.00130,"Qualified",,4.66,"CapPass","Cycle 1",1,178,"43-16","Alloy 617",314626,"Plate"
-136.41,-0.00128,"Qualified",,4.68,"CapPass","Cycle 1",1,179,"43-16","Alloy 617",314626,"Plate"
-132.46,-0.00125,"Qualified",,4.70,"CapPass","Cycle 1",1,180,"43-16","Alloy 617",314626,"Plate"
-128.67,-0.00123,"Qualified",,4.72,"CapPass","Cycle 1",1,181,"43-16","Alloy 617",314626,"Plate"
-125.12,-0.00120,"Qualified",,4.74,"CapPass","Cycle 1",1,182,"43-16","Alloy 617",314626,"Plate"
-121.60,-0.00117,"Qualified",,4.76,"CapPass","Cycle 1",1,183,"43-16","Alloy 617",314626,"Plate"
-117.95,-0.00115,"Qualified",,4.79,"CapPass","Cycle 1",1,184,"43-16","Alloy 617",314626,"Plate"
-113.81,-0.00112,"Qualified",,4.81,"CapPass","Cycle 1",1,185,"43-16","Alloy 617",314626,"Plate"
-109.84,-0.00110,"Qualified",,4.84,"CapPass","Cycle 1",1,186,"43-16","Alloy 617",314626,"Plate"
-105.79,-0.00107,"Qualified",,4.87,"CapPass","Cycle 1",1,187,"43-16","Alloy 617",314626,"Plate"
-102.06,-0.00105,"Qualified",,4.90,"CapPass","Cycle 1",1,188,"43-16","Alloy 617",314626,"Plate"
-98.60,-0.00102,"Qualified",,4.92,"CapPass","Cycle 1",1,189,"43-16","Alloy 617",314626,"Plate"
-94.73,-0.00100,"Qualified",,4.95,"CapPass","Cycle 1",1,190,"43-16","Alloy 617",314626,"Plate"
-91.21,-0.00097,"Qualified",,4.98,"CapPass","Cycle 1",1,191,"43-16","Alloy 617",314626,"Plate"
-87.76,-0.00094,"Qualified",,5.00,"CapPass","Cycle 1",1,192,"43-16","Alloy 617",314626,"Plate"
-83.89,-0.00092,"Qualified",,5.03,"CapPass","Cycle 1",1,193,"43-16","Alloy 617",314626,"Plate"
-79.94,-0.00089,"Qualified",,5.06,"CapPass","Cycle 1",1,194,"43-16","Alloy 617",314626,"Plate"
-75.92,-0.00087,"Qualified",,5.10,"CapPass","Cycle 1",1,195,"43-16","Alloy 617",314626,"Plate"
-71.66,-0.00084,"Qualified",,5.13,"CapPass","Cycle 1",1,196,"43-16","Alloy 617",314626,"Plate"
-67.79,-0.00082,"Qualified",,5.16,"CapPass","Cycle 1",1,197,"43-16","Alloy 617",314626,"Plate"
-64.50,-0.00079,"Qualified",,5.18,"CapPass","Cycle 1",1,198,"43-16","Alloy 617",314626,"Plate"
-61.22,-0.00077,"Qualified",,5.21,"CapPass","Cycle 1",1,199,"43-16","Alloy 617",314626,"Plate"
-57.53,-0.00074,"Qualified",,5.23,"CapPass","Cycle 1",1,200,"43-16","Alloy 617",314626,"Plate"
-53.82,-0.00072,"Qualified",,5.26,"CapPass","Cycle 1",1,201,"43-16","Alloy 617",314626,"Plate"
-49.72,-0.00069,"Qualified",,5.29,"CapPass","Cycle 1",1,202,"43-16","Alloy 617",314626,"Plate"
-45.79,-0.00066,"Qualified",,5.32,"CapPass","Cycle 1",1,203,"43-16","Alloy 617",314626,"Plate"
-42.21,-0.00064,"Qualified",,5.35,"CapPass","Cycle 1",1,204,"43-16","Alloy 617",314626,"Plate"
-38.74,-0.00061,"Qualified",,5.38,"CapPass","Cycle 1",1,205,"43-16","Alloy 617",314626,"Plate"
-34.85,-0.00059,"Qualified",,5.40,"CapPass","Cycle 1",1,206,"43-16","Alloy 617",314626,"Plate"
-31.31,-0.00056,"Qualified",,5.43,"CapPass","Cycle 1",1,207,"43-16","Alloy 617",314626,"Plate"
-27.74,-0.00054,"Qualified",,5.46,"CapPass","Cycle 1",1,208,"43-16","Alloy 617",314626,"Plate"
-24.24,-0.00051,"Qualified",,5.48,"CapPass","Cycle 1",1,209,"43-16","Alloy 617",314626,"Plate"
-20.66,-0.00049,"Qualified",,5.51,"CapPass","Cycle 1",1,210,"43-16","Alloy 617",314626,"Plate"
-17.01,-0.00046,"Qualified",,5.54,"CapPass","Cycle 1",1,211,"43-16","Alloy 617",314626,"Plate"
-13.21,-0.00043,"Qualified",,5.57,"CapPass","Cycle 1",1,212,"43-16","Alloy 617",314626,"Plate"
-9.69,-0.00041,"Qualified",,5.60,"CapPass","Cycle 1",1,213,"43-16","Alloy 617",314626,"Plate"
-6.26,-0.00038,"Qualified",,5.62,"CapPass","Cycle 1",1,214,"43-16","Alloy 617",314626,"Plate"
-2.80,-0.00036,"Qualified",,5.65,"CapPass","Cycle 1",1,215,"43-16","Alloy 617",314626,"Plate"
0.43,-0.00033,"Qualified",,5.67,"CapPass","Cycle 1",1,216,"43-16","Alloy 617",314626,"Plate"
3.52,-0.00031,"Qualified",,5.70,"CapPass","Cycle 1",1,217,"43-16","Alloy 617",314626,"Plate"
6.53,-0.00028,"Qualified",,5.72,"CapPass","Cycle 1",1,218,"43-16","Alloy 617",314626,"Plate"
9.86,-0.00026,"Qualified",,5.75,"CapPass","Cycle 1",1,219,"43-16","Alloy 617",314626,"Plate"
13.24,-0.00023,"Qualified",,5.78,"CapPass","Cycle 1",1,220,"43-16","Alloy 617",314626,"Plate"
16.64,-0.00020,"Qualified",,5.81,"CapPass","Cycle 1",1,221,"43-16","Alloy 617",314626,"Plate"
19.72,-0.00018,"Qualified",,5.83,"CapPass","Cycle 1",1,222,"43-16","Alloy 617",314626,"Plate"
22.40,-0.00015,"Qualified",,5.86,"CapPass","Cycle 1",1,223,"43-16","Alloy 617",314626,"Plate"
25.20,-0.00013,"Qualified",,5.89,"CapPass","Cycle 2",2,224,"43-16","Alloy 617",314626,"Plate"
27.95,-0.00010,"Qualified",,5.94,"CapPass","Cycle 2",2,225,"43-16","Alloy 617",314626,"Plate"
30.62,-0.00008,"Qualified",,5.99,"CapPass","Cycle 2",2,226,"43-16","Alloy 617",314626,"Plate"
34.61,-0.00005,"Qualified",,6.06,"CapPass","Cycle 2",2,227,"43-16","Alloy 617",314626,"Plate"
38.32,-0.00003,"Qualified",,6.09,"CapPass","Cycle 2",2,228,"43-16","Alloy 617",314626,"Plate"
41.69,-0.00000,"Qualified",,6.12,"CapPass","Cycle 2",2,229,"43-16","Alloy 617",314626,"Plate"
45.04,0.00002,"Qualified",,6.15,"CapPass","Cycle 2",2,230,"43-16","Alloy 617",314626,"Plate"
48.98,0.00005,"Qualified",,6.17,"CapPass","Cycle 2",2,231,"43-16","Alloy 617",314626,"Plate"
52.57,0.00008,"Qualified",,6.19,"CapPass","Cycle 2",2,232,"43-16","Alloy 617",314626,"Plate"
55.60,0.00010,"Qualified",,6.21,"CapPass","Cycle 2",2,233,"43-16","Alloy 617",314626,"Plate"
58.83,0.00013,"Qualified",,6.23,"CapPass","Cycle 2",2,234,"43-16","Alloy 617",314626,"Plate"
