"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Count","Sample","Alloy","Material_Form","Heat"
42,"CapPass",170.89,-168.9,"Trend",1.012,246.29,249.31,42,"315-16","Alloy 617","Plate",314626
43,"CapPass",170.25,-169.8,"Trend",1.003,252.30,255.32,43,"315-16","Alloy 617","Plate",314626
44,"CapPass",166.72,-173.7,"Trend",0.960,258.31,261.32,44,"315-16","Alloy 617","Plate",314626
45,"CapPass",167.62,-177.5,"Trend",0.944,264.32,267.35,45,"315-16","Alloy 617","Plate",314626
46,"CapPass",162.62,-176.8,"Trend",0.920,270.33,273.34,46,"315-16","Alloy 617","Plate",314626
47,"CapPass",168.78,-175.8,"Trend",0.960,276.34,279.35,47,"315-16","Alloy 617","Plate",314626
48,"CapPass",166.15,-168.3,"Trend",0.987,282.35,285.36,48,"315-16","Alloy 617","Plate",314626
49,"CapPass",166.58,-176.1,"Trend",0.946,288.36,291.37,49,"315-16","Alloy 617","Plate",314626
50,"CapPass",167.37,-176.9,"Trend",0.946,294.37,297.38,50,"315-16","Alloy 617","Plate",314626
51,"CapPass",164.95,-174.0,"Trend",0.948,300.38,303.38,51,"315-16","Alloy 617","Plate",314626
52,"CapPass",165.60,-172.4,"Trend",0.961,306.39,309.40,52,"315-16","Alloy 617","Plate",314626
53,"CapPass",171.29,-175.0,"Trend",0.979,312.39,315.41,53,"315-16","Alloy 617","Plate",314626
54,"CapPass",171.02,-167.2,"Trend",1.023,318.41,321.41,54,"315-16","Alloy 617","Plate",314626
55,"CapPass",176.92,-168.0,"Trend",1.053,324.41,327.43,55,"315-16","Alloy 617","Plate",314626
56,"CapPass",174.22,-174.3,"Trend",0.999,330.42,333.43,56,"315-16","Alloy 617","Plate",314626
57,"CapPass",168.27,-176.2,"Trend",0.955,336.43,339.44,57,"315-16","Alloy 617","Plate",314626
58,"CapPass",170.58,-173.7,"Trend",0.982,342.44,345.45,58,"315-16","Alloy 617","Plate",314626
59,"CapPass",165.84,-178.3,"Trend",0.930,348.45,351.46,59,"315-16","Alloy 617","Plate",314626
60,"CapPass",165.10,-178.4,"Trend",0.925,354.46,357.45,60,"315-16","Alloy 617","Plate",314626
61,"CapPass",162.73,-173.6,"Trend",0.938,359.98,363.47,61,"315-16","Alloy 617","Plate",314626
62,"CapPass",169.11,-163.4,"Trend",1.035,366.46,369.49,62,"315-16","Alloy 617","Plate",314626
63,"CapPass",177.70,-164.6,"Trend",1.079,372.46,375.48,63,"315-16","Alloy 617","Plate",314626
64,"CapPass",161.84,-168.9,"Trend",0.958,378.48,381.49,64,"315-16","Alloy 617","Plate",314626
65,"CapPass",167.20,-175.6,"Trend",0.952,384.49,387.51,65,"315-16","Alloy 617","Plate",314626
66,"CapPass",158.17,-176.2,"Trend",0.898,390.51,393.52,66,"315-16","Alloy 617","Plate",314626
67,"CapPass",159.52,-175.8,"Trend",0.907,396.51,399.52,67,"315-16","Alloy 617","Plate",314626
68,"CapPass",166.84,-169.0,"Trend",0.987,402.52,405.54,68,"315-16","Alloy 617","Plate",314626
69,"CapPass",169.78,-170.9,"Trend",0.993,408.53,411.54,69,"315-16","Alloy 617","Plate",314626
70,"CapPass",169.12,-171.2,"Trend",0.988,414.53,417.55,70,"315-16","Alloy 617","Plate",314626
71,"CapPass",167.11,-172.3,"Trend",0.970,420.55,423.56,71,"315-16","Alloy 617","Plate",314626
72,"CapPass",167.34,-174.8,"Trend",0.957,426.56,429.57,72,"315-16","Alloy 617","Plate",314626
73,"CapPass",165.29,-176.7,"Trend",0.935,432.57,435.58,73,"315-16","Alloy 617","Plate",314626
74,"CapPass",168.38,-174.8,"Trend",0.963,438.57,441.59,74,"315-16","Alloy 617","Plate",314626
75,"CapPass",168.09,-173.2,"Trend",0.971,444.58,447.59,75,"315-16","Alloy 617","Plate",314626
76,"CapPass",166.58,-174.1,"Trend",0.957,450.59,453.59,76,"315-16","Alloy 617","Plate",314626
77,"CapPass",169.76,-153.5,"Trend",1.106,456.56,459.61,77,"315-16","Alloy 617","Plate",314626
78,"CapPass",174.10,-161.6,"Trend",1.077,462.59,465.62,78,"315-16","Alloy 617","Plate",314626
79,"CapPass",171.56,-166.6,"Trend",1.030,468.61,471.63,79,"315-16","Alloy 617","Plate",314626
80,"CapPass",170.33,-165.0,"Trend",1.032,474.62,477.63,80,"315-16","Alloy 617","Plate",314626
81,"CapPass",175.32,-169.6,"Trend",1.034,480.62,483.65,81,"315-16","Alloy 617","Plate",314626
82,"CapPass",170.20,-163.5,"Trend",1.041,486.64,489.66,82,"315-16","Alloy 617","Plate",314626
83,"CapPass",175.97,-166.2,"Trend",1.059,492.64,495.67,83,"315-16","Alloy 617","Plate",314626
84,"CapPass",172.52,-167.3,"Trend",1.031,498.66,501.67,84,"315-16","Alloy 617","Plate",314626
85,"CapPass",176.18,-167.4,"Trend",1.052,504.66,507.68,85,"315-16","Alloy 617","Plate",314626
86,"CapPass",176.63,-164.2,"Trend",1.076,510.67,513.70,86,"315-16","Alloy 617","Plate",314626
87,"CapPass",172.97,-165.8,"Trend",1.043,516.69,519.70,87,"315-16","Alloy 617","Plate",314626
88,"CapPass",176.03,-162.6,"Trend",1.082,522.69,525.72,88,"315-16","Alloy 617","Plate",314626
89,"CapPass",176.55,-172.0,"Trend",1.027,528.70,531.56,89,"315-16","Alloy 617","Plate",314626
90,"CapPass",171.89,-164.1,"Trend",1.047,534.70,537.73,90,"315-16","Alloy 617","Plate",314626
91,"CapPass",169.73,-176.5,"Trend",0.962,540.72,543.68,91,"315-16","Alloy 617","Plate",314626
92,"CapPass",168.41,-156.1,"Trend",1.079,546.71,549.74,92,"315-16","Alloy 617","Plate",314626
93,"CapPass",173.43,-155.1,"Trend",1.118,552.73,555.75,93,"315-16","Alloy 617","Plate",314626
94,"CapPass",173.82,-161.6,"Trend",1.075,558.74,561.75,94,"315-16","Alloy 617","Plate",314626
95,"CapPass",173.74,-165.9,"Trend",1.047,564.75,567.77,95,"315-16","Alloy 617","Plate",314626
96,"CapPass",167.75,-174.9,"Trend",0.959,570.77,573.77,96,"315-16","Alloy 617","Plate",314626
97,"CapPass",165.81,-171.3,"Trend",0.968,576.77,579.79,97,"315-16","Alloy 617","Plate",314626
98,"CapPass",171.84,-169.8,"Trend",1.012,582.78,585.79,98,"315-16","Alloy 617","Plate",314626
99,"CapPass",169.53,-164.5,"Trend",1.030,588.79,591.80,99,"315-16","Alloy 617","Plate",314626
100,"CapPass",173.72,-167.7,"Trend",1.036,594.80,597.81,100,"315-16","Alloy 617","Plate",314626
101,"CapPass",174.76,-165.0,"Trend",1.059,600.80,603.83,101,"315-16","Alloy 617","Plate",314626
102,"CapPass",169.92,-167.9,"Trend",1.012,606.82,609.83,102,"315-16","Alloy 617","Plate",314626
103,"CapPass",175.49,-163.8,"Trend",1.071,612.83,615.85,103,"315-16","Alloy 617","Plate",314626
104,"CapPass",176.69,-163.8,"Trend",1.079,618.84,621.85,104,"315-16","Alloy 617","Plate",314626
105,"CapPass",177.98,-164.3,"Trend",1.083,624.84,627.86,105,"315-16","Alloy 617","Plate",314626
106,"CapPass",177.15,-162.2,"Trend",1.092,630.85,633.87,106,"315-16","Alloy 617","Plate",314626
107,"CapPass",172.15,-166.1,"Trend",1.036,636.87,639.88,107,"315-16","Alloy 617","Plate",314626
108,"CapPass",176.28,-168.4,"Trend",1.047,642.87,645.89,108,"315-16","Alloy 617","Plate",314626
109,"CapPass",171.88,-170.6,"Trend",1.008,648.88,651.90,109,"315-16","Alloy 617","Plate",314626
110,"CapPass",173.07,-164.7,"Trend",1.051,654.89,657.91,110,"315-16","Alloy 617","Plate",314626
111,"CapPass",176.97,-165.4,"Trend",1.070,660.90,663.91,111,"315-16","Alloy 617","Plate",314626
112,"CapPass",173.26,-172.8,"Trend",1.003,666.91,669.92,112,"315-16","Alloy 617","Plate",314626
113,"CapPass",171.77,-169.3,"Trend",1.015,672.92,675.94,113,"315-16","Alloy 617","Plate",314626
114,"CapPass",172.95,-172.6,"Trend",1.002,678.92,681.94,114,"315-16","Alloy 617","Plate",314626
115,"CapPass",163.50,-172.2,"Trend",0.949,684.94,687.95,115,"315-16","Alloy 617","Plate",314626
116,"CapPass",174.46,-168.0,"Trend",1.039,690.95,693.96,116,"315-16","Alloy 617","Plate",314626
117,"CapPass",174.10,-175.0,"Trend",0.995,696.95,699.97,117,"315-16","Alloy 617","Plate",314626
118,"CapPass",164.48,-176.8,"Trend",0.930,702.97,705.98,118,"315-16","Alloy 617","Plate",314626
119,"CapPass",167.65,-172.1,"Trend",0.974,708.97,711.99,119,"315-16","Alloy 617","Plate",314626
120,"CapPass",172.76,-173.6,"Trend",0.995,714.98,717.99,120,"315-16","Alloy 617","Plate",314626
121,"CapPass",166.59,-173.3,"Trend",0.961,721.00,724.01,121,"315-16","Alloy 617","Plate",314626
122,"CapPass",165.87,-176.1,"Trend",0.942,727.00,730.01,122,"315-16","Alloy 617","Plate",314626
123,"CapPass",170.68,-177.5,"Trend",0.961,733.00,736.01,123,"315-16","Alloy 617","Plate",314626
124,"CapPass",166.90,-154.5,"Trend",1.080,738.99,742.02,124,"315-16","Alloy 617","Plate",314626
125,"CapPass",176.15,-152.6,"Trend",1.154,745.01,748.04,125,"315-16","Alloy 617","Plate",314626
126,"CapPass",175.47,-159.5,"Trend",1.100,751.02,754.04,126,"315-16","Alloy 617","Plate",314626
127,"CapPass",173.96,-161.6,"Trend",1.077,757.03,760.05,127,"315-16","Alloy 617","Plate",314626
128,"CapPass",173.71,-160.4,"Trend",1.083,763.04,766.06,128,"315-16","Alloy 617","Plate",314626
129,"CapPass",174.91,-163.9,"Trend",1.067,769.05,772.07,129,"315-16","Alloy 617","Plate",314626
130,"CapPass",172.22,-169.1,"Trend",1.019,775.06,778.08,130,"315-16","Alloy 617","Plate",314626
131,"CapPass",168.46,-167.3,"Trend",1.007,781.08,784.09,131,"315-16","Alloy 617","Plate",314626
132,"CapPass",170.49,-167.3,"Trend",1.019,787.08,790.10,132,"315-16","Alloy 617","Plate",314626
133,"CapPass",173.26,-163.9,"Trend",1.057,793.09,796.11,133,"315-16","Alloy 617","Plate",314626
134,"CapPass",174.87,-161.2,"Trend",1.085,799.10,802.12,134,"315-16","Alloy 617","Plate",314626
135,"CapPass",176.92,-168.0,"Trend",1.053,805.08,807.98,135,"315-16","Alloy 617","Plate",314626
136,"CapPass",172.39,-164.9,"Trend",1.046,811.11,814.13,136,"315-16","Alloy 617","Plate",314626
137,"CapPass",172.51,-166.9,"Trend",1.033,817.13,820.14,137,"315-16","Alloy 617","Plate",314626
138,"CapPass",174.21,-168.3,"Trend",1.035,823.13,826.15,138,"315-16","Alloy 617","Plate",314626
139,"CapPass",168.89,-166.5,"Trend",1.015,829.14,832.16,139,"315-16","Alloy 617","Plate",314626
140,"CapPass",174.97,-164.7,"Trend",1.062,835.15,838.17,140,"315-16","Alloy 617","Plate",314626
141,"CapPass",174.17,-169.6,"Trend",1.027,841.16,844.17,141,"315-16","Alloy 617","Plate",314626
142,"CapPass",168.61,-174.1,"Trend",0.969,847.18,850.18,142,"315-16","Alloy 617","Plate",314626
143,"CapPass",163.51,-174.5,"Trend",0.937,853.18,856.18,143,"315-16","Alloy 617","Plate",314626
144,"CapPass",173.17,-169.7,"Trend",1.020,859.19,862.20,144,"315-16","Alloy 617","Plate",314626
145,"CapPass",174.87,-170.5,"Trend",1.026,865.20,868.20,145,"315-16","Alloy 617","Plate",314626
146,"CapPass",172.66,-165.4,"Trend",1.044,871.20,874.23,146,"315-16","Alloy 617","Plate",314626
147,"CapPass",176.24,-164.8,"Trend",1.070,877.21,880.23,147,"315-16","Alloy 617","Plate",314626
148,"CapPass",173.95,-169.7,"Trend",1.025,883.23,886.24,148,"315-16","Alloy 617","Plate",314626
149,"CapPass",171.35,-174.7,"Trend",0.981,889.24,892.25,149,"315-16","Alloy 617","Plate",314626
150,"CapPass",167.44,-175.6,"Trend",0.953,895.25,898.26,150,"315-16","Alloy 617","Plate",314626
151,"CapPass",161.73,-171.4,"Trend",0.944,901.26,904.27,151,"315-16","Alloy 617","Plate",314626
152,"CapPass",175.61,-163.3,"Trend",1.075,907.25,910.28,152,"315-16","Alloy 617","Plate",314626
153,"CapPass",175.74,-172.6,"Trend",1.018,913.26,916.29,153,"315-16","Alloy 617","Plate",314626
154,"CapPass",168.58,-176.9,"Trend",0.953,919.29,922.29,154,"315-16","Alloy 617","Plate",314626
155,"CapPass",171.88,-174.6,"Trend",0.984,925.29,928.30,155,"315-16","Alloy 617","Plate",314626
156,"CapPass",168.96,-167.3,"Trend",1.010,931.30,934.31,156,"315-16","Alloy 617","Plate",314626
157,"CapPass",173.30,-169.5,"Trend",1.022,937.30,940.32,157,"315-16","Alloy 617","Plate",314626
158,"CapPass",176.34,-168.3,"Trend",1.048,943.32,946.33,158,"315-16","Alloy 617","Plate",314626
159,"CapPass",175.24,-166.2,"Trend",1.055,949.32,952.34,159,"315-16","Alloy 617","Plate",314626
160,"CapPass",174.77,-169.5,"Trend",1.031,955.33,958.34,160,"315-16","Alloy 617","Plate",314626
161,"CapPass",176.62,-169.2,"Trend",1.044,961.34,964.36,161,"315-16","Alloy 617","Plate",314626
162,"CapPass",172.68,-173.1,"Trend",0.998,967.35,970.37,162,"315-16","Alloy 617","Plate",314626
163,"CapPass",168.97,-174.2,"Trend",0.970,973.36,976.38,163,"315-16","Alloy 617","Plate",314626
164,"CapPass",168.64,-173.9,"Trend",0.970,979.37,982.38,164,"315-16","Alloy 617","Plate",314626
165,"CapPass",169.85,-174.3,"Trend",0.975,985.38,988.40,165,"315-16","Alloy 617","Plate",314626
166,"CapPass",168.21,-174.9,"Trend",0.962,991.39,994.40,166,"315-16","Alloy 617","Plate",314626
167,"CapPass",169.81,-169.3,"Trend",1.003,997.40,1000.42,167,"315-16","Alloy 617","Plate",314626
168,"CapPass",171.16,-173.3,"Trend",0.988,1003.41,1006.42,168,"315-16","Alloy 617","Plate",314626
169,"CapPass",172.90,-169.5,"Trend",1.020,1009.41,1012.43,169,"315-16","Alloy 617","Plate",314626
170,"CapPass",175.41,-166.2,"Trend",1.055,1015.39,1017.83,170,"315-16","Alloy 617","Plate",314626
171,"CapPass",169.53,-170.9,"Trend",0.992,1021.42,1024.44,171,"315-16","Alloy 617","Plate",314626
172,"CapPass",168.74,-169.5,"Trend",0.995,1027.43,1030.44,172,"315-16","Alloy 617","Plate",314626
173,"CapPass",171.69,-171.1,"Trend",1.004,1033.44,1036.47,173,"315-16","Alloy 617","Plate",314626
174,"CapPass",163.92,-175.7,"Trend",0.933,1039.46,1042.46,174,"315-16","Alloy 617","Plate",314626
175,"CapPass",166.44,-173.6,"Trend",0.959,1045.47,1048.47,175,"315-16","Alloy 617","Plate",314626
176,"CapPass",163.02,-175.3,"Trend",0.930,1051.48,1054.49,176,"315-16","Alloy 617","Plate",314626
177,"CapPass",162.65,-168.0,"Trend",0.968,1057.50,1060.49,177,"315-16","Alloy 617","Plate",314626
178,"CapPass",170.10,-169.0,"Trend",1.006,1063.49,1066.51,178,"315-16","Alloy 617","Plate",314626
179,"CapPass",174.90,-173.9,"Trend",1.006,1069.50,1072.51,179,"315-16","Alloy 617","Plate",314626
180,"CapPass",167.00,-171.0,"Trend",0.977,1075.51,1078.53,180,"315-16","Alloy 617","Plate",314626
181,"CapPass",168.92,-175.0,"Trend",0.965,1081.52,1084.53,181,"315-16","Alloy 617","Plate",314626
182,"CapPass",161.79,-158.9,"Trend",1.018,1086.91,1090.53,182,"315-16","Alloy 617","Plate",314626
183,"CapPass",174.56,-160.9,"Trend",1.085,1093.52,1096.55,183,"315-16","Alloy 617","Plate",314626
184,"CapPass",175.94,-166.8,"Trend",1.055,1099.50,1102.48,184,"315-16","Alloy 617","Plate",314626
185,"CapPass",172.45,-165.9,"Trend",1.039,1105.54,1108.56,185,"315-16","Alloy 617","Plate",314626
186,"CapPass",169.45,-171.3,"Trend",0.989,1111.55,1114.56,186,"315-16","Alloy 617","Plate",314626
187,"CapPass",170.48,-165.0,"Trend",1.033,1117.56,1120.58,187,"315-16","Alloy 617","Plate",314626
188,"CapPass",174.27,-169.5,"Trend",1.028,1123.58,1126.58,188,"315-16","Alloy 617","Plate",314626
189,"CapPass",170.73,-171.0,"Trend",0.998,1129.58,1132.59,189,"315-16","Alloy 617","Plate",314626
190,"CapPass",167.94,-171.1,"Trend",0.982,1135.60,1138.61,190,"315-16","Alloy 617","Plate",314626
191,"CapPass",168.14,-174.8,"Trend",0.962,1141.60,1144.61,191,"315-16","Alloy 617","Plate",314626
192,"CapPass",168.77,-172.4,"Trend",0.979,1147.61,1150.63,192,"315-16","Alloy 617","Plate",314626
193,"CapPass",169.27,-169.5,"Trend",0.999,1153.62,1156.64,193,"315-16","Alloy 617","Plate",314626
194,"CapPass",168.66,-168.2,"Trend",1.003,1159.64,1162.65,194,"315-16","Alloy 617","Plate",314626
195,"CapPass",172.87,-166.8,"Trend",1.037,1165.64,1168.66,195,"315-16","Alloy 617","Plate",314626
196,"CapPass",172.98,-169.7,"Trend",1.019,1171.65,1174.66,196,"315-16","Alloy 617","Plate",314626
197,"CapPass",168.07,-170.0,"Trend",0.989,1177.66,1180.68,197,"315-16","Alloy 617","Plate",314626
198,"CapPass",169.82,-165.6,"Trend",1.026,1183.67,1186.68,198,"315-16","Alloy 617","Plate",314626
199,"CapPass",178.31,-173.0,"Trend",1.030,1189.67,1192.62,199,"315-16","Alloy 617","Plate",314626
200,"CapPass",156.38,-172.4,"Trend",0.907,1195.68,1198.68,200,"315-16","Alloy 617","Plate",314626
201,"CapPass",157.99,-172.2,"Trend",0.918,1201.69,1204.70,201,"315-16","Alloy 617","Plate",314626
202,"CapPass",160.76,-170.0,"Trend",0.946,1207.71,1210.72,202,"315-16","Alloy 617","Plate",314626
203,"CapPass",159.46,-173.9,"Trend",0.917,1213.71,1216.72,203,"315-16","Alloy 617","Plate",314626
204,"CapPass",164.08,-174.6,"Trend",0.940,1219.72,1222.73,204,"315-16","Alloy 617","Plate",314626
205,"CapPass",161.44,-172.2,"Trend",0.937,1225.73,1228.74,205,"315-16","Alloy 617","Plate",314626
206,"CapPass",167.62,-168.5,"Trend",0.995,1231.73,1234.75,206,"315-16","Alloy 617","Plate",314626
207,"CapPass",168.37,-172.6,"Trend",0.975,1237.75,1240.76,207,"315-16","Alloy 617","Plate",314626
208,"CapPass",164.23,-176.0,"Trend",0.933,1243.75,1246.77,208,"315-16","Alloy 617","Plate",314626
209,"CapPass",165.82,-168.5,"Trend",0.984,1249.76,1252.78,209,"315-16","Alloy 617","Plate",314626
210,"CapPass",168.35,-177.5,"Trend",0.949,1255.77,1258.78,210,"315-16","Alloy 617","Plate",314626
211,"CapPass",164.34,-174.7,"Trend",0.941,1261.78,1264.80,211,"315-16","Alloy 617","Plate",314626
212,"CapPass",162.39,-175.3,"Trend",0.926,1267.80,1270.81,212,"315-16","Alloy 617","Plate",314626
213,"CapPass",166.30,-173.7,"Trend",0.957,1273.80,1276.82,213,"315-16","Alloy 617","Plate",314626
214,"CapPass",162.90,-176.3,"Trend",0.924,1279.81,1282.82,214,"315-16","Alloy 617","Plate",314626
215,"CapPass",169.13,-174.9,"Trend",0.967,1285.64,1288.80,215,"315-16","Alloy 617","Plate",314626
216,"CapPass",165.66,-170.7,"Trend",0.971,1291.80,1294.82,216,"315-16","Alloy 617","Plate",314626
217,"CapPass",165.43,-174.8,"Trend",0.947,1297.83,1300.85,217,"315-16","Alloy 617","Plate",314626
218,"CapPass",165.94,-171.8,"Trend",0.966,1303.83,1306.85,218,"315-16","Alloy 617","Plate",314626
219,"CapPass",173.22,-165.0,"Trend",1.050,1309.84,1312.87,219,"315-16","Alloy 617","Plate",314626
220,"CapPass",168.65,-169.5,"Trend",0.995,1315.86,1318.87,220,"315-16","Alloy 617","Plate",314626
221,"CapPass",175.50,-162.8,"Trend",1.078,1321.86,1324.88,221,"315-16","Alloy 617","Plate",314626
222,"CapPass",174.07,-168.8,"Trend",1.031,1327.87,1330.89,222,"315-16","Alloy 617","Plate",314626
223,"CapPass",173.58,-163.4,"Trend",1.062,1333.88,1336.90,223,"315-16","Alloy 617","Plate",314626
224,"CapPass",175.59,-170.7,"Trend",1.029,1339.89,1342.82,224,"315-16","Alloy 617","Plate",314626
225,"CapPass",174.84,-162.2,"Trend",1.078,1345.88,1348.92,225,"315-16","Alloy 617","Plate",314626
226,"CapPass",174.13,-164.1,"Trend",1.061,1351.90,1354.92,226,"315-16","Alloy 617","Plate",314626
227,"CapPass",169.76,-164.6,"Trend",1.032,1357.92,1360.93,227,"315-16","Alloy 617","Plate",314626
228,"CapPass",172.53,-167.3,"Trend",1.031,1363.92,1366.94,228,"315-16","Alloy 617","Plate",314626
229,"CapPass",167.99,-172.9,"Trend",0.971,1369.94,1372.95,229,"315-16","Alloy 617","Plate",314626
230,"CapPass",162.61,-172.3,"Trend",0.944,1375.96,1378.97,230,"315-16","Alloy 617","Plate",314626
231,"CapPass",165.92,-174.6,"Trend",0.950,1381.96,1384.97,231,"315-16","Alloy 617","Plate",314626
232,"CapPass",173.35,-170.5,"Trend",1.017,1387.96,1390.98,232,"315-16","Alloy 617","Plate",314626
233,"CapPass",167.60,-171.0,"Trend",0.980,1393.98,1396.99,233,"315-16","Alloy 617","Plate",314626
234,"CapPass",163.38,-170.7,"Trend",0.957,1399.99,1403.01,234,"315-16","Alloy 617","Plate",314626
235,"CapPass",169.94,-179.1,"Trend",0.949,1405.99,1408.98,235,"315-16","Alloy 617","Plate",314626
236,"CapPass",167.64,-152.1,"Trend",1.102,1411.82,1415.01,236,"315-16","Alloy 617","Plate",314626
237,"CapPass",172.16,-150.5,"Trend",1.144,1417.96,1421.02,237,"315-16","Alloy 617","Plate",314626
238,"CapPass",173.36,-157.6,"Trend",1.100,1423.99,1427.02,238,"315-16","Alloy 617","Plate",314626
239,"CapPass",169.17,-161.5,"Trend",1.048,1430.01,1433.03,239,"315-16","Alloy 617","Plate",314626
240,"CapPass",174.28,-159.4,"Trend",1.093,1436.02,1439.05,240,"315-16","Alloy 617","Plate",314626
241,"CapPass",174.39,-160.7,"Trend",1.085,1442.03,1445.05,241,"315-16","Alloy 617","Plate",314626
242,"CapPass",173.55,-160.6,"Trend",1.081,1448.05,1451.07,242,"315-16","Alloy 617","Plate",314626
243,"CapPass",173.53,-160.9,"Trend",1.079,1454.05,1457.07,243,"315-16","Alloy 617","Plate",314626
244,"CapPass",171.12,-167.6,"Trend",1.021,1460.08,1463.08,244,"315-16","Alloy 617","Plate",314626
245,"CapPass",170.87,-165.7,"Trend",1.031,1466.08,1469.10,245,"315-16","Alloy 617","Plate",314626
246,"CapPass",173.66,-165.1,"Trend",1.052,1472.09,1475.10,246,"315-16","Alloy 617","Plate",314626
247,"CapPass",170.18,-173.4,"Trend",0.982,1478.10,1481.10,247,"315-16","Alloy 617","Plate",314626
248,"CapPass",158.52,-175.4,"Trend",0.904,1484.12,1487.12,248,"315-16","Alloy 617","Plate",314626
