"Stress Mpa","Strain","Qual State","Qual Exceptions","Elapsed Time Sec","Data State","Cycle Label","Cycle","Count","Sample","Alloy","Heat","Material_Form"
108.78,0.00148,"Qualified",,14.37,"CapPass","Cycle 1",1,44,"J-6","Alloy 617",314626,"Plate"
107.48,0.00151,"Qualified",,14.61,"CapPass","Cycle 1",1,45,"J-6","Alloy 617",314626,"Plate"
105.98,0.00156,"Qualified",,15.06,"CapPass","Cycle 1",1,46,"J-6","Alloy 617",314626,"Plate"
105.01,0.00157,"Qualified",,15.37,"CapPass","Cycle 1",1,47,"J-6","Alloy 617",314626,"Plate"
104.94,0.00161,"Qualified",,15.60,"CapPass","Cycle 1",1,48,"J-6","Alloy 617",314626,"Plate"
103.49,0.00166,"Qualified",,16.15,"CapPass","Cycle 1",1,49,"J-6","Alloy 617",314626,"Plate"
103.31,0.00168,"Qualified",,16.37,"CapPass","Cycle 1",1,50,"J-6","Alloy 617",314626,"Plate"
103.06,0.00171,"Qualified",,16.64,"CapPass","Cycle 1",1,51,"J-6","Alloy 617",314626,"Plate"
103.13,0.00176,"Qualified",,17.13,"CapPass","Cycle 1",1,52,"J-6","Alloy 617",314626,"Plate"
102.84,0.00179,"Qualified",,17.37,"CapPass","Cycle 1",1,53,"J-6","Alloy 617",314626,"Plate"
101.86,0.00181,"Qualified",,17.53,"CapPass","Cycle 1",1,54,"J-6","Alloy 617",314626,"Plate"
99.56,0.00186,"Qualified",,18.08,"CapPass","Cycle 1",1,55,"J-6","Alloy 617",314626,"Plate"
99.44,0.00188,"Qualified",,18.37,"CapPass","Cycle 1",1,56,"J-6","Alloy 617",314626,"Plate"
99.58,0.00191,"Qualified",,18.59,"CapPass","Cycle 1",1,57,"J-6","Alloy 617",314626,"Plate"
97.85,0.00196,"Qualified",,19.06,"CapPass","Cycle 1",1,58,"J-6","Alloy 617",314626,"Plate"
97.17,0.00198,"Qualified",,19.37,"CapPass","Cycle 1",1,59,"J-6","Alloy 617",314626,"Plate"
97.34,0.00201,"Qualified",,19.61,"CapPass","Cycle 1",1,60,"J-6","Alloy 617",314626,"Plate"
97.41,0.00206,"Qualified",,20.10,"CapPass","Cycle 1",1,61,"J-6","Alloy 617",314626,"Plate"
97.29,0.00209,"Qualified",,20.37,"CapPass","Cycle 1",1,62,"J-6","Alloy 617",314626,"Plate"
97.20,0.00211,"Qualified",,20.58,"CapPass","Cycle 1",1,63,"J-6","Alloy 617",314626,"Plate"
97.44,0.00216,"Qualified",,21.09,"CapPass","Cycle 1",1,64,"J-6","Alloy 617",314626,"Plate"
97.20,0.00218,"Qualified",,21.37,"CapPass","Cycle 1",1,65,"J-6","Alloy 617",314626,"Plate"
97.05,0.00221,"Qualified",,21.60,"CapPass","Cycle 1",1,66,"J-6","Alloy 617",314626,"Plate"
97.15,0.00227,"Qualified",,22.10,"CapPass","Cycle 1",1,67,"J-6","Alloy 617",314626,"Plate"
96.81,0.00229,"Qualified",,22.37,"CapPass","Cycle 1",1,68,"J-6","Alloy 617",314626,"Plate"
96.92,0.00232,"Qualified",,22.61,"CapPass","Cycle 1",1,69,"J-6","Alloy 617",314626,"Plate"
97.51,0.00237,"Qualified",,23.06,"CapPass","Cycle 1",1,70,"J-6","Alloy 617",314626,"Plate"
96.03,0.00239,"Qualified",,23.37,"CapPass","Cycle 1",1,71,"J-6","Alloy 617",314626,"Plate"
94.98,0.00242,"Qualified",,23.56,"CapPass","Cycle 1",1,72,"J-6","Alloy 617",314626,"Plate"
93.30,0.00247,"Qualified",,24.06,"CapPass","Cycle 1",1,73,"J-6","Alloy 617",314626,"Plate"
93.01,0.00249,"Qualified",,24.37,"CapPass","Cycle 1",1,74,"J-6","Alloy 617",314626,"Plate"
93.15,0.00252,"Qualified",,24.61,"CapPass","Cycle 1",1,75,"J-6","Alloy 617",314626,"Plate"
94.55,0.00257,"Qualified",,25.15,"CapPass","Cycle 1",1,76,"J-6","Alloy 617",314626,"Plate"
95.21,0.00259,"Qualified",,25.37,"CapPass","Cycle 1",1,77,"J-6","Alloy 617",314626,"Plate"
95.97,0.00262,"Qualified",,25.60,"CapPass","Cycle 1",1,78,"J-6","Alloy 617",314626,"Plate"
94.74,0.00267,"Qualified",,26.01,"CapPass","Cycle 1",1,79,"J-6","Alloy 617",314626,"Plate"
93.24,0.00269,"Qualified",,26.37,"CapPass","Cycle 1",1,80,"J-6","Alloy 617",314626,"Plate"
92.85,0.00272,"Qualified",,26.58,"CapPass","Cycle 1",1,81,"J-6","Alloy 617",314626,"Plate"
92.49,0.00277,"Qualified",,27.08,"CapPass","Cycle 1",1,82,"J-6","Alloy 617",314626,"Plate"
93.02,0.00279,"Qualified",,27.37,"CapPass","Cycle 1",1,83,"J-6","Alloy 617",314626,"Plate"
93.16,0.00282,"Qualified",,27.59,"CapPass","Cycle 1",1,84,"J-6","Alloy 617",314626,"Plate"
92.05,0.00287,"Qualified",,28.11,"CapPass","Cycle 1",1,85,"J-6","Alloy 617",314626,"Plate"
91.99,0.00289,"Qualified",,28.37,"CapPass","Cycle 1",1,86,"J-6","Alloy 617",314626,"Plate"
91.45,0.00292,"Qualified",,28.58,"CapPass","Cycle 1",1,87,"J-6","Alloy 617",314626,"Plate"
90.46,0.00297,"Qualified",,29.11,"CapPass","Cycle 1",1,88,"J-6","Alloy 617",314626,"Plate"
89.87,0.00300,"Qualified",,29.37,"CapPass","Cycle 1",1,89,"J-6","Alloy 617",314626,"Plate"
89.41,0.00302,"Qualified",,29.65,"CapPass","Cycle 1",1,90,"J-6","Alloy 617",314626,"Plate"
91.04,0.00307,"Qualified",,30.09,"CapPass","Cycle 1",1,91,"J-6","Alloy 617",314626,"Plate"
91.68,0.00309,"Qualified",,30.37,"CapPass","Cycle 1",1,92,"J-6","Alloy 617",314626,"Plate"
92.96,0.00313,"Qualified",,30.63,"CapPass","Cycle 1",1,93,"J-6","Alloy 617",314626,"Plate"
93.59,0.00318,"Qualified",,31.16,"CapPass","Cycle 1",1,94,"J-6","Alloy 617",314626,"Plate"
93.78,0.00319,"Qualified",,31.37,"CapPass","Cycle 1",1,95,"J-6","Alloy 617",314626,"Plate"
93.60,0.00323,"Qualified",,31.64,"CapPass","Cycle 1",1,96,"J-6","Alloy 617",314626,"Plate"
92.66,0.00328,"Qualified",,32.11,"CapPass","Cycle 1",1,97,"J-6","Alloy 617",314626,"Plate"
92.08,0.00329,"Qualified",,32.37,"CapPass","Cycle 1",1,98,"J-6","Alloy 617",314626,"Plate"
92.25,0.00333,"Qualified",,32.63,"CapPass","Cycle 1",1,99,"J-6","Alloy 617",314626,"Plate"
91.03,0.00338,"Qualified",,33.13,"CapPass","Cycle 1",1,100,"J-6","Alloy 617",314626,"Plate"
89.95,0.00340,"Qualified",,33.37,"CapPass","Cycle 1",1,101,"J-6","Alloy 617",314626,"Plate"
88.57,0.00343,"Qualified",,33.56,"CapPass","Cycle 1",1,102,"J-6","Alloy 617",314626,"Plate"
86.10,0.00348,"Qualified",,34.14,"CapPass","Cycle 1",1,103,"J-6","Alloy 617",314626,"Plate"
86.06,0.00350,"Qualified",,34.37,"CapPass","Cycle 1",1,104,"J-6","Alloy 617",314626,"Plate"
86.54,0.00353,"Qualified",,34.61,"CapPass","Cycle 1",1,105,"J-6","Alloy 617",314626,"Plate"
87.05,0.00358,"Qualified",,35.20,"CapPass","Cycle 1",1,106,"J-6","Alloy 617",314626,"Plate"
87.58,0.00360,"Qualified",,35.37,"CapPass","Cycle 1",1,107,"J-6","Alloy 617",314626,"Plate"
87.66,0.00363,"Qualified",,35.63,"CapPass","Cycle 1",1,108,"J-6","Alloy 617",314626,"Plate"
88.47,0.00368,"Qualified",,36.19,"CapPass","Cycle 1",1,109,"J-6","Alloy 617",314626,"Plate"
88.41,0.00370,"Qualified",,36.37,"CapPass","Cycle 1",1,110,"J-6","Alloy 617",314626,"Plate"
88.06,0.00373,"Qualified",,36.68,"CapPass","Cycle 1",1,111,"J-6","Alloy 617",314626,"Plate"
88.71,0.00378,"Qualified",,37.21,"CapPass","Cycle 1",1,112,"J-6","Alloy 617",314626,"Plate"
88.88,0.00379,"Qualified",,37.37,"CapPass","Cycle 1",1,113,"J-6","Alloy 617",314626,"Plate"
89.50,0.00383,"Qualified",,37.75,"CapPass","Cycle 1",1,114,"J-6","Alloy 617",314626,"Plate"
91.17,0.00388,"Qualified",,38.26,"CapPass","Cycle 1",1,115,"J-6","Alloy 617",314626,"Plate"
91.59,0.00389,"Qualified",,38.37,"CapPass","Cycle 1",1,116,"J-6","Alloy 617",314626,"Plate"
92.42,0.00393,"Qualified",,38.76,"CapPass","Cycle 1",1,117,"J-6","Alloy 617",314626,"Plate"
92.32,0.00399,"Qualified",,39.18,"CapPass","Cycle 1",1,118,"J-6","Alloy 617",314626,"Plate"
91.48,0.00399,"Qualified",,39.37,"CapPass","Cycle 1",1,119,"J-6","Alloy 617",314626,"Plate"
91.34,0.00404,"Qualified",,39.71,"CapPass","Cycle 1",1,120,"J-6","Alloy 617",314626,"Plate"
91.90,0.00409,"Qualified",,40.26,"CapPass","Cycle 1",1,121,"J-6","Alloy 617",314626,"Plate"
92.16,0.00409,"Qualified",,40.37,"CapPass","Cycle 1",1,122,"J-6","Alloy 617",314626,"Plate"
92.52,0.00414,"Qualified",,40.71,"CapPass","Cycle 1",1,123,"J-6","Alloy 617",314626,"Plate"
92.01,0.00419,"Qualified",,41.16,"CapPass","Cycle 1",1,124,"J-6","Alloy 617",314626,"Plate"
91.19,0.00420,"Qualified",,41.37,"CapPass","Cycle 1",1,125,"J-6","Alloy 617",314626,"Plate"
89.91,0.00424,"Qualified",,41.64,"CapPass","Cycle 1",1,126,"J-6","Alloy 617",314626,"Plate"
88.32,0.00429,"Qualified",,42.23,"CapPass","Cycle 1",1,127,"J-6","Alloy 617",314626,"Plate"
88.07,0.00430,"Qualified",,42.37,"CapPass","Cycle 1",1,128,"J-6","Alloy 617",314626,"Plate"
87.22,0.00434,"Qualified",,42.76,"CapPass","Cycle 1",1,129,"J-6","Alloy 617",314626,"Plate"
88.21,0.00439,"Qualified",,43.28,"CapPass","Cycle 1",1,130,"J-6","Alloy 617",314626,"Plate"
88.28,0.00439,"Qualified",,43.37,"CapPass","Cycle 1",1,131,"J-6","Alloy 617",314626,"Plate"
88.99,0.00444,"Qualified",,43.78,"CapPass","Cycle 1",1,132,"J-6","Alloy 617",314626,"Plate"
90.69,0.00449,"Qualified",,44.31,"CapPass","Cycle 1",1,133,"J-6","Alloy 617",314626,"Plate"
90.82,0.00450,"Qualified",,44.37,"CapPass","Cycle 1",1,134,"J-6","Alloy 617",314626,"Plate"
92.05,0.00454,"Qualified",,44.78,"CapPass","Cycle 1",1,135,"J-6","Alloy 617",314626,"Plate"
92.22,0.00459,"Qualified",,45.24,"CapPass","Cycle 1",1,136,"J-6","Alloy 617",314626,"Plate"
92.02,0.00460,"Qualified",,45.37,"CapPass","Cycle 1",1,137,"J-6","Alloy 617",314626,"Plate"
90.97,0.00464,"Qualified",,45.76,"CapPass","Cycle 1",1,138,"J-6","Alloy 617",314626,"Plate"
91.53,0.00469,"Qualified",,46.28,"CapPass","Cycle 1",1,139,"J-6","Alloy 617",314626,"Plate"
91.48,0.00470,"Qualified",,46.37,"CapPass","Cycle 1",1,140,"J-6","Alloy 617",314626,"Plate"
90.98,0.00474,"Qualified",,46.79,"CapPass","Cycle 1",1,141,"J-6","Alloy 617",314626,"Plate"
91.12,0.00479,"Qualified",,47.29,"CapPass","Cycle 1",1,142,"J-6","Alloy 617",314626,"Plate"
91.15,0.00480,"Qualified",,47.37,"CapPass","Cycle 1",1,143,"J-6","Alloy 617",314626,"Plate"
91.53,0.00484,"Qualified",,47.79,"CapPass","Cycle 1",1,144,"J-6","Alloy 617",314626,"Plate"
91.18,0.00490,"Qualified",,48.31,"CapPass","Cycle 1",1,145,"J-6","Alloy 617",314626,"Plate"
91.07,0.00490,"Qualified",,48.37,"CapPass","Cycle 1",1,146,"J-6","Alloy 617",314626,"Plate"
91.91,0.00495,"Qualified",,48.84,"CapPass","Cycle 1",1,147,"J-6","Alloy 617",314626,"Plate"
91.66,0.00500,"Qualified",,49.32,"CapPass","Cycle 1",1,148,"J-6","Alloy 617",314626,"Plate"
91.59,0.00500,"Qualified",,49.37,"CapPass","Cycle 1",1,149,"J-6","Alloy 617",314626,"Plate"
91.08,0.00505,"Qualified",,49.81,"CapPass","Cycle 1",1,150,"J-6","Alloy 617",314626,"Plate"
89.42,0.00510,"Qualified",,50.31,"CapPass","Cycle 1",1,151,"J-6","Alloy 617",314626,"Plate"
89.03,0.00511,"Qualified",,50.37,"CapPass","Cycle 1",1,152,"J-6","Alloy 617",314626,"Plate"
87.88,0.00515,"Qualified",,50.91,"CapPass","Cycle 1",1,153,"J-6","Alloy 617",314626,"Plate"
88.65,0.00520,"Qualified",,51.31,"CapPass","Cycle 1",1,154,"J-6","Alloy 617",314626,"Plate"
88.63,0.00520,"Qualified",,51.37,"CapPass","Cycle 1",1,155,"J-6","Alloy 617",314626,"Plate"
88.11,0.00525,"Qualified",,51.86,"CapPass","Cycle 1",1,156,"J-6","Alloy 617",314626,"Plate"
87.40,0.00530,"Qualified",,52.33,"CapPass","Cycle 1",1,157,"J-6","Alloy 617",314626,"Plate"
87.17,0.00530,"Qualified",,52.37,"CapPass","Cycle 1",1,158,"J-6","Alloy 617",314626,"Plate"
86.31,0.00535,"Qualified",,52.78,"CapPass","Cycle 1",1,159,"J-6","Alloy 617",314626,"Plate"
85.84,0.00540,"Qualified",,53.37,"CapPass","Cycle 1",1,160,"J-6","Alloy 617",314626,"Plate"
85.88,0.00540,"Qualified",,53.37,"CapPass","Cycle 1",1,161,"J-6","Alloy 617",314626,"Plate"
87.13,0.00545,"Qualified",,53.93,"CapPass","Cycle 1",1,162,"J-6","Alloy 617",314626,"Plate"
87.17,0.00550,"Qualified",,54.37,"CapPass","Cycle 1",1,163,"J-6","Alloy 617",314626,"Plate"
87.20,0.00550,"Qualified",,54.38,"CapPass","Cycle 1",1,164,"J-6","Alloy 617",314626,"Plate"
86.75,0.00555,"Qualified",,54.93,"CapPass","Cycle 1",1,165,"J-6","Alloy 617",314626,"Plate"
87.87,0.00560,"Qualified",,55.37,"CapPass","Cycle 1",1,166,"J-6","Alloy 617",314626,"Plate"
87.88,0.00560,"Qualified",,55.39,"CapPass","Cycle 1",1,167,"J-6","Alloy 617",314626,"Plate"
87.56,0.00565,"Qualified",,55.88,"CapPass","Cycle 1",1,168,"J-6","Alloy 617",314626,"Plate"
87.37,0.00569,"Qualified",,56.37,"CapPass","Cycle 1",1,169,"J-6","Alloy 617",314626,"Plate"
87.44,0.00570,"Qualified",,56.39,"CapPass","Cycle 1",1,170,"J-6","Alloy 617",314626,"Plate"
87.12,0.00575,"Qualified",,56.87,"CapPass","Cycle 1",1,171,"J-6","Alloy 617",314626,"Plate"
88.12,0.00579,"Qualified",,57.37,"CapPass","Cycle 1",1,172,"J-6","Alloy 617",314626,"Plate"
88.66,0.00581,"Qualified",,57.49,"CapPass","Cycle 1",1,173,"J-6","Alloy 617",314626,"Plate"
90.82,0.00586,"Qualified",,57.94,"CapPass","Cycle 1",1,174,"J-6","Alloy 617",314626,"Plate"
89.73,0.00589,"Qualified",,58.37,"CapPass","Cycle 1",1,175,"J-6","Alloy 617",314626,"Plate"
89.69,0.00591,"Qualified",,58.42,"CapPass","Cycle 1",1,176,"J-6","Alloy 617",314626,"Plate"
89.53,0.00596,"Qualified",,58.97,"CapPass","Cycle 1",1,177,"J-6","Alloy 617",314626,"Plate"
89.87,0.00600,"Qualified",,59.37,"CapPass","Cycle 1",1,178,"J-6","Alloy 617",314626,"Plate"
89.92,0.00601,"Qualified",,59.46,"CapPass","Cycle 1",1,179,"J-6","Alloy 617",314626,"Plate"
89.21,0.00606,"Qualified",,59.94,"CapPass","Cycle 1",1,180,"J-6","Alloy 617",314626,"Plate"
88.80,0.00609,"Qualified",,60.37,"CapPass","Cycle 1",1,181,"J-6","Alloy 617",314626,"Plate"
89.29,0.00611,"Qualified",,60.51,"CapPass","Cycle 1",1,182,"J-6","Alloy 617",314626,"Plate"
90.77,0.00616,"Qualified",,60.97,"CapPass","Cycle 1",1,183,"J-6","Alloy 617",314626,"Plate"
91.10,0.00619,"Qualified",,61.37,"CapPass","Cycle 1",1,184,"J-6","Alloy 617",314626,"Plate"
91.61,0.00621,"Qualified",,61.51,"CapPass","Cycle 1",1,185,"J-6","Alloy 617",314626,"Plate"
95.14,0.00626,"Qualified",,62.03,"CapPass","Cycle 1",1,186,"J-6","Alloy 617",314626,"Plate"
95.81,0.00630,"Qualified",,62.37,"CapPass","Cycle 1",1,187,"J-6","Alloy 617",314626,"Plate"
95.71,0.00631,"Qualified",,62.51,"CapPass","Cycle 1",1,188,"J-6","Alloy 617",314626,"Plate"
95.99,0.00636,"Qualified",,62.99,"CapPass","Cycle 1",1,189,"J-6","Alloy 617",314626,"Plate"
95.13,0.00639,"Qualified",,63.37,"CapPass","Cycle 1",1,190,"J-6","Alloy 617",314626,"Plate"
95.07,0.00641,"Qualified",,63.49,"CapPass","Cycle 1",1,191,"J-6","Alloy 617",314626,"Plate"
94.53,0.00646,"Qualified",,64.01,"CapPass","Cycle 1",1,192,"J-6","Alloy 617",314626,"Plate"
93.39,0.00650,"Qualified",,64.37,"CapPass","Cycle 1",1,193,"J-6","Alloy 617",314626,"Plate"
92.96,0.00651,"Qualified",,64.51,"CapPass","Cycle 1",1,194,"J-6","Alloy 617",314626,"Plate"
92.12,0.00656,"Qualified",,65.04,"CapPass","Cycle 1",1,195,"J-6","Alloy 617",314626,"Plate"
92.89,0.00659,"Qualified",,65.37,"CapPass","Cycle 1",1,196,"J-6","Alloy 617",314626,"Plate"
93.04,0.00662,"Qualified",,65.56,"CapPass","Cycle 1",1,197,"J-6","Alloy 617",314626,"Plate"
92.77,0.00667,"Qualified",,66.04,"CapPass","Cycle 1",1,198,"J-6","Alloy 617",314626,"Plate"
92.33,0.00670,"Qualified",,66.37,"CapPass","Cycle 1",1,199,"J-6","Alloy 617",314626,"Plate"
92.10,0.00672,"Qualified",,66.54,"CapPass","Cycle 1",1,200,"J-6","Alloy 617",314626,"Plate"
90.13,0.00677,"Qualified",,67.01,"CapPass","Cycle 1",1,201,"J-6","Alloy 617",314626,"Plate"
90.25,0.00680,"Qualified",,67.37,"CapPass","Cycle 1",1,202,"J-6","Alloy 617",314626,"Plate"
90.88,0.00682,"Qualified",,67.54,"CapPass","Cycle 1",1,203,"J-6","Alloy 617",314626,"Plate"
90.13,0.00687,"Qualified",,67.99,"CapPass","Cycle 1",1,204,"J-6","Alloy 617",314626,"Plate"
89.16,0.00690,"Qualified",,68.37,"CapPass","Cycle 1",1,205,"J-6","Alloy 617",314626,"Plate"
89.05,0.00692,"Qualified",,68.51,"CapPass","Cycle 1",1,206,"J-6","Alloy 617",314626,"Plate"
88.72,0.00697,"Qualified",,69.01,"CapPass","Cycle 1",1,207,"J-6","Alloy 617",314626,"Plate"
88.60,0.00700,"Qualified",,69.37,"CapPass","Cycle 1",1,208,"J-6","Alloy 617",314626,"Plate"
88.80,0.00702,"Qualified",,69.51,"CapPass","Cycle 1",1,209,"J-6","Alloy 617",314626,"Plate"
88.76,0.00707,"Qualified",,70.02,"CapPass","Cycle 1",1,210,"J-6","Alloy 617",314626,"Plate"
88.37,0.00710,"Qualified",,70.37,"CapPass","Cycle 1",1,211,"J-6","Alloy 617",314626,"Plate"
88.29,0.00712,"Qualified",,70.56,"CapPass","Cycle 1",1,212,"J-6","Alloy 617",314626,"Plate"
88.60,0.00717,"Qualified",,71.01,"CapPass","Cycle 1",1,213,"J-6","Alloy 617",314626,"Plate"
87.40,0.00720,"Qualified",,71.37,"CapPass","Cycle 1",1,214,"J-6","Alloy 617",314626,"Plate"
88.37,0.00722,"Qualified",,71.61,"CapPass","Cycle 1",1,215,"J-6","Alloy 617",314626,"Plate"
90.48,0.00727,"Qualified",,72.11,"CapPass","Cycle 1",1,216,"J-6","Alloy 617",314626,"Plate"
91.00,0.00729,"Qualified",,72.37,"CapPass","Cycle 1",1,217,"J-6","Alloy 617",314626,"Plate"
92.12,0.00732,"Qualified",,72.64,"CapPass","Cycle 1",1,218,"J-6","Alloy 617",314626,"Plate"
93.50,0.00737,"Qualified",,73.14,"CapPass","Cycle 1",1,219,"J-6","Alloy 617",314626,"Plate"
93.90,0.00739,"Qualified",,73.37,"CapPass","Cycle 1",1,220,"J-6","Alloy 617",314626,"Plate"
94.61,0.00742,"Qualified",,73.63,"CapPass","Cycle 1",1,221,"J-6","Alloy 617",314626,"Plate"
95.13,0.00747,"Qualified",,74.13,"CapPass","Cycle 1",1,222,"J-6","Alloy 617",314626,"Plate"
95.47,0.00750,"Qualified",,74.37,"CapPass","Cycle 1",1,223,"J-6","Alloy 617",314626,"Plate"
95.23,0.00752,"Qualified",,74.62,"CapPass","Cycle 1",1,224,"J-6","Alloy 617",314626,"Plate"
93.55,0.00758,"Qualified",,75.14,"CapPass","Cycle 1",1,225,"J-6","Alloy 617",314626,"Plate"
93.50,0.00760,"Qualified",,75.37,"CapPass","Cycle 1",1,226,"J-6","Alloy 617",314626,"Plate"
93.12,0.00763,"Qualified",,75.61,"CapPass","Cycle 1",1,227,"J-6","Alloy 617",314626,"Plate"
92.85,0.00768,"Qualified",,76.17,"CapPass","Cycle 1",1,228,"J-6","Alloy 617",314626,"Plate"
93.11,0.00769,"Qualified",,76.37,"CapPass","Cycle 1",1,229,"J-6","Alloy 617",314626,"Plate"
94.26,0.00773,"Qualified",,76.64,"CapPass","Cycle 1",1,230,"J-6","Alloy 617",314626,"Plate"
93.60,0.00778,"Qualified",,77.15,"CapPass","Cycle 1",1,231,"J-6","Alloy 617",314626,"Plate"
93.29,0.00779,"Qualified",,77.37,"CapPass","Cycle 1",1,232,"J-6","Alloy 617",314626,"Plate"
92.93,0.00783,"Qualified",,77.59,"CapPass","Cycle 1",1,233,"J-6","Alloy 617",314626,"Plate"
90.34,0.00788,"Qualified",,78.02,"CapPass","Cycle 1",1,234,"J-6","Alloy 617",314626,"Plate"
89.07,0.00790,"Qualified",,78.37,"CapPass","Cycle 1",1,235,"J-6","Alloy 617",314626,"Plate"
88.85,0.00793,"Qualified",,78.62,"CapPass","Cycle 1",1,236,"J-6","Alloy 617",314626,"Plate"
89.03,0.00798,"Qualified",,79.14,"CapPass","Cycle 1",1,237,"J-6","Alloy 617",314626,"Plate"
88.65,0.00800,"Qualified",,79.37,"CapPass","Cycle 1",1,238,"J-6","Alloy 617",314626,"Plate"
