"Stress Mpa","Strain","Qual State","Qual Exceptions","Elapsed Time Sec","Data State","Cycle Label","Cycle","Count","Sample","Alloy","Heat","Material_Form"
140.24,0.00252,"Qualified",,2.37,"CapPass","Cycle 1",1,58,"E-28","Alloy 617",314626,"Plate"
141.52,0.00257,"Qualified",,2.52,"CapPass","Cycle 1",1,59,"E-28","Alloy 617",314626,"Plate"
146.04,0.00262,"Qualified",,2.57,"CapPass","Cycle 1",1,60,"E-28","Alloy 617",314626,"Plate"
149.93,0.00267,"Qualified",,2.61,"CapPass","Cycle 1",1,61,"E-28","Alloy 617",314626,"Plate"
153.75,0.00272,"Qualified",,2.65,"CapPass","Cycle 1",1,62,"E-28","Alloy 617",314626,"Plate"
156.59,0.00277,"Qualified",,2.69,"CapPass","Cycle 1",1,63,"E-28","Alloy 617",314626,"Plate"
159.24,0.00282,"Qualified",,2.72,"CapPass","Cycle 1",1,64,"E-28","Alloy 617",314626,"Plate"
161.52,0.00287,"Qualified",,2.76,"CapPass","Cycle 1",1,65,"E-28","Alloy 617",314626,"Plate"
161.70,0.00287,"Qualified",,2.77,"CapPass","Cycle 1",1,66,"E-28","Alloy 617",314626,"Plate"
163.05,0.00292,"Qualified",,2.81,"CapPass","Cycle 1",1,67,"E-28","Alloy 617",314626,"Plate"
164.46,0.00297,"Qualified",,2.85,"CapPass","Cycle 1",1,68,"E-28","Alloy 617",314626,"Plate"
165.20,0.00302,"Qualified",,2.89,"CapPass","Cycle 1",1,69,"E-28","Alloy 617",314626,"Plate"
165.79,0.00307,"Qualified",,2.94,"CapPass","Cycle 1",1,70,"E-28","Alloy 617",314626,"Plate"
166.05,0.00313,"Qualified",,2.98,"CapPass","Cycle 1",1,71,"E-28","Alloy 617",314626,"Plate"
165.84,0.00318,"Qualified",,3.03,"CapPass","Cycle 1",1,72,"E-28","Alloy 617",314626,"Plate"
165.58,0.00323,"Qualified",,3.07,"CapPass","Cycle 1",1,73,"E-28","Alloy 617",314626,"Plate"
164.96,0.00328,"Qualified",,3.12,"CapPass","Cycle 1",1,74,"E-28","Alloy 617",314626,"Plate"
164.31,0.00333,"Qualified",,3.17,"CapPass","Cycle 1",1,75,"E-28","Alloy 617",314626,"Plate"
163.48,0.00338,"Qualified",,3.22,"CapPass","Cycle 1",1,76,"E-28","Alloy 617",314626,"Plate"
162.85,0.00342,"Qualified",,3.27,"CapPass","Cycle 1",1,77,"E-28","Alloy 617",314626,"Plate"
162.65,0.00343,"Qualified",,3.27,"CapPass","Cycle 1",1,78,"E-28","Alloy 617",314626,"Plate"
161.83,0.00348,"Qualified",,3.32,"CapPass","Cycle 1",1,79,"E-28","Alloy 617",314626,"Plate"
161.06,0.00353,"Qualified",,3.37,"CapPass","Cycle 1",1,80,"E-28","Alloy 617",314626,"Plate"
160.35,0.00358,"Qualified",,3.42,"CapPass","Cycle 1",1,81,"E-28","Alloy 617",314626,"Plate"
159.73,0.00363,"Qualified",,3.47,"CapPass","Cycle 1",1,82,"E-28","Alloy 617",314626,"Plate"
159.11,0.00368,"Qualified",,3.52,"CapPass","Cycle 1",1,83,"E-28","Alloy 617",314626,"Plate"
158.53,0.00373,"Qualified",,3.57,"CapPass","Cycle 1",1,84,"E-28","Alloy 617",314626,"Plate"
157.92,0.00378,"Qualified",,3.62,"CapPass","Cycle 1",1,85,"E-28","Alloy 617",314626,"Plate"
157.35,0.00383,"Qualified",,3.67,"CapPass","Cycle 1",1,86,"E-28","Alloy 617",314626,"Plate"
156.69,0.00388,"Qualified",,3.72,"CapPass","Cycle 1",1,87,"E-28","Alloy 617",314626,"Plate"
156.19,0.00393,"Qualified",,3.77,"CapPass","Cycle 1",1,88,"E-28","Alloy 617",314626,"Plate"
155.42,0.00398,"Qualified",,3.82,"CapPass","Cycle 1",1,89,"E-28","Alloy 617",314626,"Plate"
154.67,0.00403,"Qualified",,3.87,"CapPass","Cycle 1",1,90,"E-28","Alloy 617",314626,"Plate"
154.02,0.00408,"Qualified",,3.92,"CapPass","Cycle 1",1,91,"E-28","Alloy 617",314626,"Plate"
153.18,0.00413,"Qualified",,3.97,"CapPass","Cycle 1",1,92,"E-28","Alloy 617",314626,"Plate"
152.59,0.00418,"Qualified",,4.02,"CapPass","Cycle 1",1,93,"E-28","Alloy 617",314626,"Plate"
152.12,0.00423,"Qualified",,4.07,"CapPass","Cycle 1",1,94,"E-28","Alloy 617",314626,"Plate"
151.89,0.00428,"Qualified",,4.12,"CapPass","Cycle 1",1,95,"E-28","Alloy 617",314626,"Plate"
151.37,0.00433,"Qualified",,4.17,"CapPass","Cycle 1",1,96,"E-28","Alloy 617",314626,"Plate"
150.92,0.00439,"Qualified",,4.22,"CapPass","Cycle 1",1,97,"E-28","Alloy 617",314626,"Plate"
150.75,0.00443,"Qualified",,4.27,"CapPass","Cycle 1",1,98,"E-28","Alloy 617",314626,"Plate"
150.54,0.00444,"Qualified",,4.27,"CapPass","Cycle 1",1,99,"E-28","Alloy 617",314626,"Plate"
150.15,0.00449,"Qualified",,4.32,"CapPass","Cycle 1",1,100,"E-28","Alloy 617",314626,"Plate"
149.61,0.00454,"Qualified",,4.37,"CapPass","Cycle 1",1,101,"E-28","Alloy 617",314626,"Plate"
149.04,0.00459,"Qualified",,4.42,"CapPass","Cycle 1",1,102,"E-28","Alloy 617",314626,"Plate"
148.39,0.00464,"Qualified",,4.47,"CapPass","Cycle 1",1,103,"E-28","Alloy 617",314626,"Plate"
148.01,0.00469,"Qualified",,4.52,"CapPass","Cycle 1",1,104,"E-28","Alloy 617",314626,"Plate"
147.69,0.00474,"Qualified",,4.57,"CapPass","Cycle 1",1,105,"E-28","Alloy 617",314626,"Plate"
147.24,0.00479,"Qualified",,4.63,"CapPass","Cycle 1",1,106,"E-28","Alloy 617",314626,"Plate"
147.11,0.00484,"Qualified",,4.68,"CapPass","Cycle 1",1,107,"E-28","Alloy 617",314626,"Plate"
146.81,0.00489,"Qualified",,4.73,"CapPass","Cycle 1",1,108,"E-28","Alloy 617",314626,"Plate"
146.81,0.00493,"Qualified",,4.77,"CapPass","Cycle 1",1,109,"E-28","Alloy 617",314626,"Plate"
146.41,0.00494,"Qualified",,4.78,"CapPass","Cycle 1",1,110,"E-28","Alloy 617",314626,"Plate"
146.58,0.00499,"Qualified",,4.83,"CapPass","Cycle 1",1,111,"E-28","Alloy 617",314626,"Plate"
146.52,0.00504,"Qualified",,4.88,"CapPass","Cycle 1",1,112,"E-28","Alloy 617",314626,"Plate"
146.44,0.00509,"Qualified",,4.93,"CapPass","Cycle 1",1,113,"E-28","Alloy 617",314626,"Plate"
146.54,0.00514,"Qualified",,4.98,"CapPass","Cycle 1",1,114,"E-28","Alloy 617",314626,"Plate"
146.54,0.00519,"Qualified",,5.03,"CapPass","Cycle 1",1,115,"E-28","Alloy 617",314626,"Plate"
146.31,0.00524,"Qualified",,5.08,"CapPass","Cycle 1",1,116,"E-28","Alloy 617",314626,"Plate"
146.23,0.00529,"Qualified",,5.13,"CapPass","Cycle 1",1,117,"E-28","Alloy 617",314626,"Plate"
146.12,0.00534,"Qualified",,5.18,"CapPass","Cycle 1",1,118,"E-28","Alloy 617",314626,"Plate"
145.92,0.00539,"Qualified",,5.23,"CapPass","Cycle 1",1,119,"E-28","Alloy 617",314626,"Plate"
146.10,0.00543,"Qualified",,5.27,"CapPass","Cycle 1",1,120,"E-28","Alloy 617",314626,"Plate"
145.84,0.00545,"Qualified",,5.28,"CapPass","Cycle 1",1,121,"E-28","Alloy 617",314626,"Plate"
145.63,0.00550,"Qualified",,5.33,"CapPass","Cycle 1",1,122,"E-28","Alloy 617",314626,"Plate"
145.71,0.00555,"Qualified",,5.38,"CapPass","Cycle 1",1,123,"E-28","Alloy 617",314626,"Plate"
145.57,0.00560,"Qualified",,5.43,"CapPass","Cycle 1",1,124,"E-28","Alloy 617",314626,"Plate"
145.42,0.00565,"Qualified",,5.48,"CapPass","Cycle 1",1,125,"E-28","Alloy 617",314626,"Plate"
145.34,0.00570,"Qualified",,5.53,"CapPass","Cycle 1",1,126,"E-28","Alloy 617",314626,"Plate"
145.06,0.00575,"Qualified",,5.59,"CapPass","Cycle 1",1,127,"E-28","Alloy 617",314626,"Plate"
144.95,0.00580,"Qualified",,5.64,"CapPass","Cycle 1",1,128,"E-28","Alloy 617",314626,"Plate"
145.08,0.00585,"Qualified",,5.69,"CapPass","Cycle 1",1,129,"E-28","Alloy 617",314626,"Plate"
145.33,0.00590,"Qualified",,5.74,"CapPass","Cycle 1",1,130,"E-28","Alloy 617",314626,"Plate"
145.53,0.00593,"Qualified",,5.77,"CapPass","Cycle 1",1,131,"E-28","Alloy 617",314626,"Plate"
145.24,0.00595,"Qualified",,5.78,"CapPass","Cycle 1",1,132,"E-28","Alloy 617",314626,"Plate"
145.37,0.00600,"Qualified",,5.83,"CapPass","Cycle 1",1,133,"E-28","Alloy 617",314626,"Plate"
144.98,0.00605,"Qualified",,5.88,"CapPass","Cycle 1",1,134,"E-28","Alloy 617",314626,"Plate"
144.63,0.00610,"Qualified",,5.93,"CapPass","Cycle 1",1,135,"E-28","Alloy 617",314626,"Plate"
144.32,0.00615,"Qualified",,5.98,"CapPass","Cycle 1",1,136,"E-28","Alloy 617",314626,"Plate"
143.91,0.00620,"Qualified",,6.03,"CapPass","Cycle 1",1,137,"E-28","Alloy 617",314626,"Plate"
143.52,0.00626,"Qualified",,6.08,"CapPass","Cycle 1",1,138,"E-28","Alloy 617",314626,"Plate"
142.86,0.00631,"Qualified",,6.13,"CapPass","Cycle 1",1,139,"E-28","Alloy 617",314626,"Plate"
142.50,0.00636,"Qualified",,6.18,"CapPass","Cycle 1",1,140,"E-28","Alloy 617",314626,"Plate"
142.10,0.00641,"Qualified",,6.23,"CapPass","Cycle 1",1,141,"E-28","Alloy 617",314626,"Plate"
142.07,0.00644,"Qualified",,6.27,"CapPass","Cycle 1",1,142,"E-28","Alloy 617",314626,"Plate"
141.91,0.00646,"Qualified",,6.29,"CapPass","Cycle 1",1,143,"E-28","Alloy 617",314626,"Plate"
141.67,0.00651,"Qualified",,6.34,"CapPass","Cycle 1",1,144,"E-28","Alloy 617",314626,"Plate"
141.81,0.00656,"Qualified",,6.40,"CapPass","Cycle 1",1,145,"E-28","Alloy 617",314626,"Plate"
142.40,0.00661,"Qualified",,6.45,"CapPass","Cycle 1",1,146,"E-28","Alloy 617",314626,"Plate"
142.52,0.00666,"Qualified",,6.50,"CapPass","Cycle 1",1,147,"E-28","Alloy 617",314626,"Plate"
142.82,0.00671,"Qualified",,6.55,"CapPass","Cycle 1",1,148,"E-28","Alloy 617",314626,"Plate"
142.96,0.00676,"Qualified",,6.59,"CapPass","Cycle 1",1,149,"E-28","Alloy 617",314626,"Plate"
143.10,0.00681,"Qualified",,6.64,"CapPass","Cycle 1",1,150,"E-28","Alloy 617",314626,"Plate"
143.27,0.00686,"Qualified",,6.69,"CapPass","Cycle 1",1,151,"E-28","Alloy 617",314626,"Plate"
143.41,0.00691,"Qualified",,6.74,"CapPass","Cycle 1",1,152,"E-28","Alloy 617",314626,"Plate"
143.58,0.00693,"Qualified",,6.77,"CapPass","Cycle 1",1,153,"E-28","Alloy 617",314626,"Plate"
143.17,0.00696,"Qualified",,6.79,"CapPass","Cycle 1",1,154,"E-28","Alloy 617",314626,"Plate"
143.21,0.00701,"Qualified",,6.84,"CapPass","Cycle 1",1,155,"E-28","Alloy 617",314626,"Plate"
143.55,0.00706,"Qualified",,6.89,"CapPass","Cycle 1",1,156,"E-28","Alloy 617",314626,"Plate"
143.48,0.00711,"Qualified",,6.94,"CapPass","Cycle 1",1,157,"E-28","Alloy 617",314626,"Plate"
143.20,0.00716,"Qualified",,6.98,"CapPass","Cycle 1",1,158,"E-28","Alloy 617",314626,"Plate"
142.67,0.00722,"Qualified",,7.03,"CapPass","Cycle 1",1,159,"E-28","Alloy 617",314626,"Plate"
142.21,0.00727,"Qualified",,7.08,"CapPass","Cycle 1",1,160,"E-28","Alloy 617",314626,"Plate"
141.23,0.00732,"Qualified",,7.14,"CapPass","Cycle 1",1,161,"E-28","Alloy 617",314626,"Plate"
140.67,0.00737,"Qualified",,7.20,"CapPass","Cycle 1",1,162,"E-28","Alloy 617",314626,"Plate"
140.72,0.00742,"Qualified",,7.25,"CapPass","Cycle 1",1,163,"E-28","Alloy 617",314626,"Plate"
140.74,0.00743,"Qualified",,7.27,"CapPass","Cycle 1",1,164,"E-28","Alloy 617",314626,"Plate"
140.86,0.00747,"Qualified",,7.30,"CapPass","Cycle 1",1,165,"E-28","Alloy 617",314626,"Plate"
140.87,0.00752,"Qualified",,7.35,"CapPass","Cycle 1",1,166,"E-28","Alloy 617",314626,"Plate"
141.10,0.00757,"Qualified",,7.40,"CapPass","Cycle 1",1,167,"E-28","Alloy 617",314626,"Plate"
141.38,0.00762,"Qualified",,7.45,"CapPass","Cycle 1",1,168,"E-28","Alloy 617",314626,"Plate"
141.81,0.00767,"Qualified",,7.50,"CapPass","Cycle 1",1,169,"E-28","Alloy 617",314626,"Plate"
142.23,0.00772,"Qualified",,7.55,"CapPass","Cycle 1",1,170,"E-28","Alloy 617",314626,"Plate"
142.04,0.00777,"Qualified",,7.60,"CapPass","Cycle 1",1,171,"E-28","Alloy 617",314626,"Plate"
142.14,0.00782,"Qualified",,7.65,"CapPass","Cycle 1",1,172,"E-28","Alloy 617",314626,"Plate"
142.08,0.00787,"Qualified",,7.70,"CapPass","Cycle 1",1,173,"E-28","Alloy 617",314626,"Plate"
141.98,0.00792,"Qualified",,7.75,"CapPass","Cycle 1",1,174,"E-28","Alloy 617",314626,"Plate"
142.32,0.00794,"Qualified",,7.77,"CapPass","Cycle 1",1,175,"E-28","Alloy 617",314626,"Plate"
141.94,0.00797,"Qualified",,7.80,"CapPass","Cycle 1",1,176,"E-28","Alloy 617",314626,"Plate"
142.12,0.00802,"Qualified",,7.85,"CapPass","Cycle 1",1,177,"E-28","Alloy 617",314626,"Plate"
141.72,0.00807,"Qualified",,7.90,"CapPass","Cycle 1",1,178,"E-28","Alloy 617",314626,"Plate"
141.77,0.00812,"Qualified",,7.95,"CapPass","Cycle 1",1,179,"E-28","Alloy 617",314626,"Plate"
141.73,0.00817,"Qualified",,8.00,"CapPass","Cycle 1",1,180,"E-28","Alloy 617",314626,"Plate"
141.78,0.00822,"Qualified",,8.05,"CapPass","Cycle 1",1,181,"E-28","Alloy 617",314626,"Plate"
141.99,0.00827,"Qualified",,8.10,"CapPass","Cycle 1",1,182,"E-28","Alloy 617",314626,"Plate"
142.13,0.00833,"Qualified",,8.15,"CapPass","Cycle 1",1,183,"E-28","Alloy 617",314626,"Plate"
142.11,0.00838,"Qualified",,8.20,"CapPass","Cycle 1",1,184,"E-28","Alloy 617",314626,"Plate"
142.28,0.00843,"Qualified",,8.25,"CapPass","Cycle 1",1,185,"E-28","Alloy 617",314626,"Plate"
142.41,0.00844,"Qualified",,8.27,"CapPass","Cycle 1",1,186,"E-28","Alloy 617",314626,"Plate"
142.16,0.00848,"Qualified",,8.30,"CapPass","Cycle 1",1,187,"E-28","Alloy 617",314626,"Plate"
141.99,0.00853,"Qualified",,8.35,"CapPass","Cycle 1",1,188,"E-28","Alloy 617",314626,"Plate"
142.09,0.00858,"Qualified",,8.41,"CapPass","Cycle 1",1,189,"E-28","Alloy 617",314626,"Plate"
142.20,0.00863,"Qualified",,8.46,"CapPass","Cycle 1",1,190,"E-28","Alloy 617",314626,"Plate"
142.24,0.00868,"Qualified",,8.51,"CapPass","Cycle 1",1,191,"E-28","Alloy 617",314626,"Plate"
142.31,0.00873,"Qualified",,8.56,"CapPass","Cycle 1",1,192,"E-28","Alloy 617",314626,"Plate"
142.55,0.00878,"Qualified",,8.61,"CapPass","Cycle 1",1,193,"E-28","Alloy 617",314626,"Plate"
142.58,0.00883,"Qualified",,8.66,"CapPass","Cycle 1",1,194,"E-28","Alloy 617",314626,"Plate"
142.65,0.00888,"Qualified",,8.71,"CapPass","Cycle 1",1,195,"E-28","Alloy 617",314626,"Plate"
142.56,0.00893,"Qualified",,8.75,"CapPass","Cycle 1",1,196,"E-28","Alloy 617",314626,"Plate"
142.82,0.00894,"Qualified",,8.77,"CapPass","Cycle 1",1,197,"E-28","Alloy 617",314626,"Plate"
142.63,0.00898,"Qualified",,8.80,"CapPass","Cycle 1",1,198,"E-28","Alloy 617",314626,"Plate"
142.67,0.00903,"Qualified",,8.86,"CapPass","Cycle 1",1,199,"E-28","Alloy 617",314626,"Plate"
142.60,0.00908,"Qualified",,8.91,"CapPass","Cycle 1",1,200,"E-28","Alloy 617",314626,"Plate"
142.52,0.00913,"Qualified",,8.96,"CapPass","Cycle 1",1,201,"E-28","Alloy 617",314626,"Plate"
142.70,0.00918,"Qualified",,9.01,"CapPass","Cycle 1",1,202,"E-28","Alloy 617",314626,"Plate"
142.60,0.00923,"Qualified",,9.06,"CapPass","Cycle 1",1,203,"E-28","Alloy 617",314626,"Plate"
142.51,0.00928,"Qualified",,9.11,"CapPass","Cycle 1",1,204,"E-28","Alloy 617",314626,"Plate"
142.36,0.00933,"Qualified",,9.16,"CapPass","Cycle 1",1,205,"E-28","Alloy 617",314626,"Plate"
142.22,0.00938,"Qualified",,9.21,"CapPass","Cycle 1",1,206,"E-28","Alloy 617",314626,"Plate"
141.61,0.00944,"Qualified",,9.26,"CapPass","Cycle 1",1,207,"E-28","Alloy 617",314626,"Plate"
141.42,0.00944,"Qualified",,9.27,"CapPass","Cycle 1",1,208,"E-28","Alloy 617",314626,"Plate"
134.98,0.00949,"Qualified",,9.33,"CapPass","Cycle 1",1,209,"E-28","Alloy 617",314626,"Plate"
115.93,0.00944,"Qualified",,9.43,"CapPass","Cycle 1",1,210,"E-28","Alloy 617",314626,"Plate"
106.89,0.00938,"Qualified",,9.46,"CapPass","Cycle 1",1,211,"E-28","Alloy 617",314626,"Plate"
98.59,0.00933,"Qualified",,9.50,"CapPass","Cycle 1",1,212,"E-28","Alloy 617",314626,"Plate"
91.03,0.00928,"Qualified",,9.53,"CapPass","Cycle 1",1,213,"E-28","Alloy 617",314626,"Plate"
83.33,0.00923,"Qualified",,9.57,"CapPass","Cycle 1",1,214,"E-28","Alloy 617",314626,"Plate"
76.75,0.00918,"Qualified",,9.60,"CapPass","Cycle 1",1,215,"E-28","Alloy 617",314626,"Plate"
69.94,0.00913,"Qualified",,9.64,"CapPass","Cycle 1",1,216,"E-28","Alloy 617",314626,"Plate"
63.51,0.00908,"Qualified",,9.69,"CapPass","Cycle 1",1,217,"E-28","Alloy 617",314626,"Plate"
57.37,0.00903,"Qualified",,9.73,"CapPass","Cycle 1",1,218,"E-28","Alloy 617",314626,"Plate"
53.88,0.00900,"Qualified",,9.77,"CapPass","Cycle 1",1,219,"E-28","Alloy 617",314626,"Plate"
50.78,0.00898,"Qualified",,9.79,"CapPass","Cycle 1",1,220,"E-28","Alloy 617",314626,"Plate"
44.35,0.00893,"Qualified",,9.84,"CapPass","Cycle 1",1,221,"E-28","Alloy 617",314626,"Plate"
37.79,0.00888,"Qualified",,9.90,"CapPass","Cycle 1",1,222,"E-28","Alloy 617",314626,"Plate"
31.62,0.00883,"Qualified",,9.96,"CapPass","Cycle 1",1,223,"E-28","Alloy 617",314626,"Plate"
25.28,0.00878,"Qualified",,10.01,"CapPass","Cycle 1",1,224,"E-28","Alloy 617",314626,"Plate"
19.43,0.00873,"Qualified",,10.06,"CapPass","Cycle 1",1,225,"E-28","Alloy 617",314626,"Plate"
13.50,0.00868,"Qualified",,10.12,"CapPass","Cycle 1",1,226,"E-28","Alloy 617",314626,"Plate"
7.65,0.00863,"Qualified",,10.17,"CapPass","Cycle 1",1,227,"E-28","Alloy 617",314626,"Plate"
1.74,0.00858,"Qualified",,10.23,"CapPass","Cycle 1",1,228,"E-28","Alloy 617",314626,"Plate"
-2.03,0.00854,"Qualified",,10.27,"CapPass","Cycle 1",1,229,"E-28","Alloy 617",314626,"Plate"
-3.58,0.00853,"Qualified",,10.28,"CapPass","Cycle 1",1,230,"E-28","Alloy 617",314626,"Plate"
-8.66,0.00848,"Qualified",,10.33,"CapPass","Cycle 1",1,231,"E-28","Alloy 617",314626,"Plate"
-13.30,0.00843,"Qualified",,10.39,"CapPass","Cycle 1",1,232,"E-28","Alloy 617",314626,"Plate"
-16.87,0.00837,"Qualified",,10.47,"CapPass","Cycle 1",1,233,"E-28","Alloy 617",314626,"Plate"
-21.01,0.00832,"Qualified",,10.57,"CapPass","Cycle 1",1,234,"E-28","Alloy 617",314626,"Plate"
-26.99,0.00827,"Qualified",,10.64,"CapPass","Cycle 1",1,235,"E-28","Alloy 617",314626,"Plate"
-33.22,0.00822,"Qualified",,10.70,"CapPass","Cycle 1",1,236,"E-28","Alloy 617",314626,"Plate"
-38.93,0.00817,"Qualified",,10.73,"CapPass","Cycle 1",1,237,"E-28","Alloy 617",314626,"Plate"
-43.43,0.00813,"Qualified",,10.77,"CapPass","Cycle 1",1,238,"E-28","Alloy 617",314626,"Plate"
