"Stress Mpa","Strain","Qual State","Qual Exceptions","Elapsed Time Sec","Data State","Cycle Label","Cycle","Count","Sample","Alloy","Heat","Material_Form"
166.17,0.00171,"Qualified",,1.68,"CapPass","Cycle 1",1,36,"J-5","Alloy 617",314626,"Plate"
168.29,0.00176,"Qualified",,1.72,"CapPass","Cycle 1",1,37,"J-5","Alloy 617",314626,"Plate"
170.98,0.00181,"Qualified",,1.76,"CapPass","Cycle 1",1,38,"J-5","Alloy 617",314626,"Plate"
172.41,0.00186,"Qualified",,1.80,"CapPass","Cycle 1",1,39,"J-5","Alloy 617",314626,"Plate"
172.82,0.00187,"Qualified",,1.81,"CapPass","Cycle 1",1,40,"J-5","Alloy 617",314626,"Plate"
173.40,0.00191,"Qualified",,1.84,"CapPass","Cycle 1",1,41,"J-5","Alloy 617",314626,"Plate"
173.98,0.00197,"Qualified",,1.88,"CapPass","Cycle 1",1,42,"J-5","Alloy 617",314626,"Plate"
173.91,0.00202,"Qualified",,1.92,"CapPass","Cycle 1",1,43,"J-5","Alloy 617",314626,"Plate"
173.44,0.00207,"Qualified",,1.95,"CapPass","Cycle 1",1,44,"J-5","Alloy 617",314626,"Plate"
172.07,0.00212,"Qualified",,2.00,"CapPass","Cycle 1",1,45,"J-5","Alloy 617",314626,"Plate"
169.92,0.00217,"Qualified",,2.05,"CapPass","Cycle 1",1,46,"J-5","Alloy 617",314626,"Plate"
167.47,0.00222,"Qualified",,2.10,"CapPass","Cycle 1",1,47,"J-5","Alloy 617",314626,"Plate"
164.56,0.00228,"Qualified",,2.17,"CapPass","Cycle 1",1,48,"J-5","Alloy 617",314626,"Plate"
162.24,0.00233,"Qualified",,2.23,"CapPass","Cycle 1",1,49,"J-5","Alloy 617",314626,"Plate"
160.92,0.00238,"Qualified",,2.28,"CapPass","Cycle 1",1,50,"J-5","Alloy 617",314626,"Plate"
160.36,0.00239,"Qualified",,2.31,"CapPass","Cycle 1",1,51,"J-5","Alloy 617",314626,"Plate"
159.78,0.00244,"Qualified",,2.35,"CapPass","Cycle 1",1,52,"J-5","Alloy 617",314626,"Plate"
159.39,0.00249,"Qualified",,2.40,"CapPass","Cycle 1",1,53,"J-5","Alloy 617",314626,"Plate"
159.32,0.00254,"Qualified",,2.45,"CapPass","Cycle 1",1,54,"J-5","Alloy 617",314626,"Plate"
159.30,0.00259,"Qualified",,2.50,"CapPass","Cycle 1",1,55,"J-5","Alloy 617",314626,"Plate"
159.17,0.00264,"Qualified",,2.55,"CapPass","Cycle 1",1,56,"J-5","Alloy 617",314626,"Plate"
159.09,0.00270,"Qualified",,2.60,"CapPass","Cycle 1",1,57,"J-5","Alloy 617",314626,"Plate"
158.91,0.00275,"Qualified",,2.65,"CapPass","Cycle 1",1,58,"J-5","Alloy 617",314626,"Plate"
158.58,0.00280,"Qualified",,2.70,"CapPass","Cycle 1",1,59,"J-5","Alloy 617",314626,"Plate"
158.20,0.00285,"Qualified",,2.75,"CapPass","Cycle 1",1,60,"J-5","Alloy 617",314626,"Plate"
157.72,0.00290,"Qualified",,2.78,"CapPass","Cycle 1",1,61,"J-5","Alloy 617",314626,"Plate"
157.26,0.00291,"Qualified",,2.81,"CapPass","Cycle 1",1,62,"J-5","Alloy 617",314626,"Plate"
156.84,0.00295,"Qualified",,2.84,"CapPass","Cycle 1",1,63,"J-5","Alloy 617",314626,"Plate"
155.58,0.00300,"Qualified",,2.90,"CapPass","Cycle 1",1,64,"J-5","Alloy 617",314626,"Plate"
154.72,0.00306,"Qualified",,2.95,"CapPass","Cycle 1",1,65,"J-5","Alloy 617",314626,"Plate"
153.87,0.00311,"Qualified",,3.00,"CapPass","Cycle 1",1,66,"J-5","Alloy 617",314626,"Plate"
153.01,0.00316,"Qualified",,3.05,"CapPass","Cycle 1",1,67,"J-5","Alloy 617",314626,"Plate"
152.27,0.00321,"Qualified",,3.10,"CapPass","Cycle 1",1,68,"J-5","Alloy 617",314626,"Plate"
151.53,0.00326,"Qualified",,3.15,"CapPass","Cycle 1",1,69,"J-5","Alloy 617",314626,"Plate"
150.82,0.00331,"Qualified",,3.21,"CapPass","Cycle 1",1,70,"J-5","Alloy 617",314626,"Plate"
150.37,0.00336,"Qualified",,3.26,"CapPass","Cycle 1",1,71,"J-5","Alloy 617",314626,"Plate"
150.05,0.00342,"Qualified",,3.30,"CapPass","Cycle 1",1,72,"J-5","Alloy 617",314626,"Plate"
149.89,0.00340,"Qualified",,3.31,"CapPass","Cycle 1",1,73,"J-5","Alloy 617",314626,"Plate"
149.43,0.00347,"Qualified",,3.37,"CapPass","Cycle 1",1,74,"J-5","Alloy 617",314626,"Plate"
149.26,0.00352,"Qualified",,3.42,"CapPass","Cycle 1",1,75,"J-5","Alloy 617",314626,"Plate"
149.14,0.00357,"Qualified",,3.47,"CapPass","Cycle 1",1,76,"J-5","Alloy 617",314626,"Plate"
149.07,0.00362,"Qualified",,3.52,"CapPass","Cycle 1",1,77,"J-5","Alloy 617",314626,"Plate"
148.93,0.00367,"Qualified",,3.56,"CapPass","Cycle 1",1,78,"J-5","Alloy 617",314626,"Plate"
148.64,0.00373,"Qualified",,3.62,"CapPass","Cycle 1",1,79,"J-5","Alloy 617",314626,"Plate"
148.27,0.00378,"Qualified",,3.67,"CapPass","Cycle 1",1,80,"J-5","Alloy 617",314626,"Plate"
147.95,0.00383,"Qualified",,3.72,"CapPass","Cycle 1",1,81,"J-5","Alloy 617",314626,"Plate"
147.49,0.00388,"Qualified",,3.77,"CapPass","Cycle 1",1,82,"J-5","Alloy 617",314626,"Plate"
146.99,0.00391,"Qualified",,3.81,"CapPass","Cycle 1",1,83,"J-5","Alloy 617",314626,"Plate"
146.99,0.00393,"Qualified",,3.82,"CapPass","Cycle 1",1,84,"J-5","Alloy 617",314626,"Plate"
146.42,0.00399,"Qualified",,3.87,"CapPass","Cycle 1",1,85,"J-5","Alloy 617",314626,"Plate"
145.92,0.00404,"Qualified",,3.92,"CapPass","Cycle 1",1,86,"J-5","Alloy 617",314626,"Plate"
145.28,0.00409,"Qualified",,3.98,"CapPass","Cycle 1",1,87,"J-5","Alloy 617",314626,"Plate"
145.01,0.00414,"Qualified",,4.02,"CapPass","Cycle 1",1,88,"J-5","Alloy 617",314626,"Plate"
144.66,0.00419,"Qualified",,4.07,"CapPass","Cycle 1",1,89,"J-5","Alloy 617",314626,"Plate"
144.20,0.00424,"Qualified",,4.13,"CapPass","Cycle 1",1,90,"J-5","Alloy 617",314626,"Plate"
143.83,0.00429,"Qualified",,4.18,"CapPass","Cycle 1",1,91,"J-5","Alloy 617",314626,"Plate"
143.57,0.00435,"Qualified",,4.23,"CapPass","Cycle 1",1,92,"J-5","Alloy 617",314626,"Plate"
143.34,0.00440,"Qualified",,4.28,"CapPass","Cycle 1",1,93,"J-5","Alloy 617",314626,"Plate"
143.25,0.00441,"Qualified",,4.31,"CapPass","Cycle 1",1,94,"J-5","Alloy 617",314626,"Plate"
143.15,0.00445,"Qualified",,4.33,"CapPass","Cycle 1",1,95,"J-5","Alloy 617",314626,"Plate"
142.91,0.00451,"Qualified",,4.40,"CapPass","Cycle 1",1,96,"J-5","Alloy 617",314626,"Plate"
142.77,0.00456,"Qualified",,4.45,"CapPass","Cycle 1",1,97,"J-5","Alloy 617",314626,"Plate"
142.60,0.00461,"Qualified",,4.50,"CapPass","Cycle 1",1,98,"J-5","Alloy 617",314626,"Plate"
142.47,0.00466,"Qualified",,4.55,"CapPass","Cycle 1",1,99,"J-5","Alloy 617",314626,"Plate"
142.50,0.00471,"Qualified",,4.60,"CapPass","Cycle 1",1,100,"J-5","Alloy 617",314626,"Plate"
142.37,0.00476,"Qualified",,4.65,"CapPass","Cycle 1",1,101,"J-5","Alloy 617",314626,"Plate"
142.42,0.00481,"Qualified",,4.70,"CapPass","Cycle 1",1,102,"J-5","Alloy 617",314626,"Plate"
142.38,0.00487,"Qualified",,4.75,"CapPass","Cycle 1",1,103,"J-5","Alloy 617",314626,"Plate"
142.46,0.00492,"Qualified",,4.80,"CapPass","Cycle 1",1,104,"J-5","Alloy 617",314626,"Plate"
142.40,0.00491,"Qualified",,4.81,"CapPass","Cycle 1",1,105,"J-5","Alloy 617",314626,"Plate"
142.41,0.00497,"Qualified",,4.85,"CapPass","Cycle 1",1,106,"J-5","Alloy 617",314626,"Plate"
142.38,0.00502,"Qualified",,4.90,"CapPass","Cycle 1",1,107,"J-5","Alloy 617",314626,"Plate"
142.15,0.00507,"Qualified",,4.95,"CapPass","Cycle 1",1,108,"J-5","Alloy 617",314626,"Plate"
142.00,0.00512,"Qualified",,5.00,"CapPass","Cycle 1",1,109,"J-5","Alloy 617",314626,"Plate"
141.82,0.00518,"Qualified",,5.06,"CapPass","Cycle 1",1,110,"J-5","Alloy 617",314626,"Plate"
141.55,0.00523,"Qualified",,5.11,"CapPass","Cycle 1",1,111,"J-5","Alloy 617",314626,"Plate"
141.24,0.00528,"Qualified",,5.16,"CapPass","Cycle 1",1,112,"J-5","Alloy 617",314626,"Plate"
141.02,0.00533,"Qualified",,5.21,"CapPass","Cycle 1",1,113,"J-5","Alloy 617",314626,"Plate"
140.74,0.00539,"Qualified",,5.26,"CapPass","Cycle 1",1,114,"J-5","Alloy 617",314626,"Plate"
140.50,0.00542,"Qualified",,5.31,"CapPass","Cycle 1",1,115,"J-5","Alloy 617",314626,"Plate"
140.47,0.00544,"Qualified",,5.32,"CapPass","Cycle 1",1,116,"J-5","Alloy 617",314626,"Plate"
140.22,0.00549,"Qualified",,5.37,"CapPass","Cycle 1",1,117,"J-5","Alloy 617",314626,"Plate"
140.10,0.00554,"Qualified",,5.43,"CapPass","Cycle 1",1,118,"J-5","Alloy 617",314626,"Plate"
140.14,0.00559,"Qualified",,5.47,"CapPass","Cycle 1",1,119,"J-5","Alloy 617",314626,"Plate"
140.09,0.00564,"Qualified",,5.52,"CapPass","Cycle 1",1,120,"J-5","Alloy 617",314626,"Plate"
140.16,0.00569,"Qualified",,5.58,"CapPass","Cycle 1",1,121,"J-5","Alloy 617",314626,"Plate"
140.18,0.00574,"Qualified",,5.63,"CapPass","Cycle 1",1,122,"J-5","Alloy 617",314626,"Plate"
140.25,0.00579,"Qualified",,5.68,"CapPass","Cycle 1",1,123,"J-5","Alloy 617",314626,"Plate"
140.31,0.00585,"Qualified",,5.73,"CapPass","Cycle 1",1,124,"J-5","Alloy 617",314626,"Plate"
140.29,0.00590,"Qualified",,5.78,"CapPass","Cycle 1",1,125,"J-5","Alloy 617",314626,"Plate"
140.46,0.00592,"Qualified",,5.81,"CapPass","Cycle 1",1,126,"J-5","Alloy 617",314626,"Plate"
140.36,0.00595,"Qualified",,5.83,"CapPass","Cycle 1",1,127,"J-5","Alloy 617",314626,"Plate"
140.24,0.00601,"Qualified",,5.88,"CapPass","Cycle 1",1,128,"J-5","Alloy 617",314626,"Plate"
140.10,0.00606,"Qualified",,5.94,"CapPass","Cycle 1",1,129,"J-5","Alloy 617",314626,"Plate"
140.05,0.00611,"Qualified",,5.98,"CapPass","Cycle 1",1,130,"J-5","Alloy 617",314626,"Plate"
139.73,0.00616,"Qualified",,6.05,"CapPass","Cycle 1",1,131,"J-5","Alloy 617",314626,"Plate"
139.69,0.00622,"Qualified",,6.10,"CapPass","Cycle 1",1,132,"J-5","Alloy 617",314626,"Plate"
139.73,0.00627,"Qualified",,6.15,"CapPass","Cycle 1",1,133,"J-5","Alloy 617",314626,"Plate"
139.74,0.00632,"Qualified",,6.20,"CapPass","Cycle 1",1,134,"J-5","Alloy 617",314626,"Plate"
139.67,0.00637,"Qualified",,6.25,"CapPass","Cycle 1",1,135,"J-5","Alloy 617",314626,"Plate"
139.63,0.00642,"Qualified",,6.30,"CapPass","Cycle 1",1,136,"J-5","Alloy 617",314626,"Plate"
139.64,0.00642,"Qualified",,6.31,"CapPass","Cycle 1",1,137,"J-5","Alloy 617",314626,"Plate"
139.59,0.00647,"Qualified",,6.35,"CapPass","Cycle 1",1,138,"J-5","Alloy 617",314626,"Plate"
139.44,0.00652,"Qualified",,6.40,"CapPass","Cycle 1",1,139,"J-5","Alloy 617",314626,"Plate"
139.34,0.00658,"Qualified",,6.45,"CapPass","Cycle 1",1,140,"J-5","Alloy 617",314626,"Plate"
139.25,0.00663,"Qualified",,6.51,"CapPass","Cycle 1",1,141,"J-5","Alloy 617",314626,"Plate"
139.32,0.00668,"Qualified",,6.56,"CapPass","Cycle 1",1,142,"J-5","Alloy 617",314626,"Plate"
139.41,0.00673,"Qualified",,6.60,"CapPass","Cycle 1",1,143,"J-5","Alloy 617",314626,"Plate"
139.34,0.00678,"Qualified",,6.66,"CapPass","Cycle 1",1,144,"J-5","Alloy 617",314626,"Plate"
139.38,0.00683,"Qualified",,6.71,"CapPass","Cycle 1",1,145,"J-5","Alloy 617",314626,"Plate"
139.55,0.00688,"Qualified",,6.76,"CapPass","Cycle 1",1,146,"J-5","Alloy 617",314626,"Plate"
139.86,0.00692,"Qualified",,6.81,"CapPass","Cycle 1",1,147,"J-5","Alloy 617",314626,"Plate"
139.85,0.00694,"Qualified",,6.81,"CapPass","Cycle 1",1,148,"J-5","Alloy 617",314626,"Plate"
139.90,0.00699,"Qualified",,6.86,"CapPass","Cycle 1",1,149,"J-5","Alloy 617",314626,"Plate"
140.04,0.00704,"Qualified",,6.91,"CapPass","Cycle 1",1,150,"J-5","Alloy 617",314626,"Plate"
139.94,0.00709,"Qualified",,6.96,"CapPass","Cycle 1",1,151,"J-5","Alloy 617",314626,"Plate"
139.71,0.00714,"Qualified",,7.01,"CapPass","Cycle 1",1,152,"J-5","Alloy 617",314626,"Plate"
139.53,0.00719,"Qualified",,7.06,"CapPass","Cycle 1",1,153,"J-5","Alloy 617",314626,"Plate"
139.40,0.00724,"Qualified",,7.11,"CapPass","Cycle 1",1,154,"J-5","Alloy 617",314626,"Plate"
139.05,0.00730,"Qualified",,7.18,"CapPass","Cycle 1",1,155,"J-5","Alloy 617",314626,"Plate"
139.03,0.00735,"Qualified",,7.23,"CapPass","Cycle 1",1,156,"J-5","Alloy 617",314626,"Plate"
139.16,0.00740,"Qualified",,7.28,"CapPass","Cycle 1",1,157,"J-5","Alloy 617",314626,"Plate"
139.34,0.00742,"Qualified",,7.31,"CapPass","Cycle 1",1,158,"J-5","Alloy 617",314626,"Plate"
139.30,0.00745,"Qualified",,7.33,"CapPass","Cycle 1",1,159,"J-5","Alloy 617",314626,"Plate"
139.50,0.00750,"Qualified",,7.38,"CapPass","Cycle 1",1,160,"J-5","Alloy 617",314626,"Plate"
139.44,0.00755,"Qualified",,7.43,"CapPass","Cycle 1",1,161,"J-5","Alloy 617",314626,"Plate"
139.39,0.00760,"Qualified",,7.48,"CapPass","Cycle 1",1,162,"J-5","Alloy 617",314626,"Plate"
139.34,0.00766,"Qualified",,7.52,"CapPass","Cycle 1",1,163,"J-5","Alloy 617",314626,"Plate"
138.89,0.00771,"Qualified",,7.58,"CapPass","Cycle 1",1,164,"J-5","Alloy 617",314626,"Plate"
138.76,0.00776,"Qualified",,7.63,"CapPass","Cycle 1",1,165,"J-5","Alloy 617",314626,"Plate"
138.63,0.00781,"Qualified",,7.68,"CapPass","Cycle 1",1,166,"J-5","Alloy 617",314626,"Plate"
138.54,0.00786,"Qualified",,7.73,"CapPass","Cycle 1",1,167,"J-5","Alloy 617",314626,"Plate"
138.50,0.00791,"Qualified",,7.78,"CapPass","Cycle 1",1,168,"J-5","Alloy 617",314626,"Plate"
138.56,0.00792,"Qualified",,7.81,"CapPass","Cycle 1",1,169,"J-5","Alloy 617",314626,"Plate"
138.47,0.00797,"Qualified",,7.84,"CapPass","Cycle 1",1,170,"J-5","Alloy 617",314626,"Plate"
138.44,0.00802,"Qualified",,7.90,"CapPass","Cycle 1",1,171,"J-5","Alloy 617",314626,"Plate"
138.58,0.00807,"Qualified",,7.95,"CapPass","Cycle 1",1,172,"J-5","Alloy 617",314626,"Plate"
138.86,0.00812,"Qualified",,8.00,"CapPass","Cycle 1",1,173,"J-5","Alloy 617",314626,"Plate"
139.08,0.00817,"Qualified",,8.05,"CapPass","Cycle 1",1,174,"J-5","Alloy 617",314626,"Plate"
139.32,0.00823,"Qualified",,8.10,"CapPass","Cycle 1",1,175,"J-5","Alloy 617",314626,"Plate"
139.21,0.00828,"Qualified",,8.15,"CapPass","Cycle 1",1,176,"J-5","Alloy 617",314626,"Plate"
139.23,0.00833,"Qualified",,8.20,"CapPass","Cycle 1",1,177,"J-5","Alloy 617",314626,"Plate"
139.08,0.00838,"Qualified",,8.25,"CapPass","Cycle 1",1,178,"J-5","Alloy 617",314626,"Plate"
139.02,0.00843,"Qualified",,8.31,"CapPass","Cycle 1",1,179,"J-5","Alloy 617",314626,"Plate"
138.95,0.00843,"Qualified",,8.31,"CapPass","Cycle 1",1,180,"J-5","Alloy 617",314626,"Plate"
138.83,0.00849,"Qualified",,8.36,"CapPass","Cycle 1",1,181,"J-5","Alloy 617",314626,"Plate"
138.80,0.00854,"Qualified",,8.41,"CapPass","Cycle 1",1,182,"J-5","Alloy 617",314626,"Plate"
138.81,0.00859,"Qualified",,8.46,"CapPass","Cycle 1",1,183,"J-5","Alloy 617",314626,"Plate"
138.84,0.00864,"Qualified",,8.51,"CapPass","Cycle 1",1,184,"J-5","Alloy 617",314626,"Plate"
138.76,0.00869,"Qualified",,8.56,"CapPass","Cycle 1",1,185,"J-5","Alloy 617",314626,"Plate"
138.65,0.00874,"Qualified",,8.61,"CapPass","Cycle 1",1,186,"J-5","Alloy 617",314626,"Plate"
138.65,0.00879,"Qualified",,8.66,"CapPass","Cycle 1",1,187,"J-5","Alloy 617",314626,"Plate"
138.78,0.00885,"Qualified",,8.71,"CapPass","Cycle 1",1,188,"J-5","Alloy 617",314626,"Plate"
138.92,0.00890,"Qualified",,8.78,"CapPass","Cycle 1",1,189,"J-5","Alloy 617",314626,"Plate"
138.96,0.00893,"Qualified",,8.81,"CapPass","Cycle 1",1,190,"J-5","Alloy 617",314626,"Plate"
139.01,0.00895,"Qualified",,8.83,"CapPass","Cycle 1",1,191,"J-5","Alloy 617",314626,"Plate"
139.00,0.00900,"Qualified",,8.88,"CapPass","Cycle 1",1,192,"J-5","Alloy 617",314626,"Plate"
139.16,0.00906,"Qualified",,8.93,"CapPass","Cycle 1",1,193,"J-5","Alloy 617",314626,"Plate"
139.16,0.00911,"Qualified",,8.98,"CapPass","Cycle 1",1,194,"J-5","Alloy 617",314626,"Plate"
139.07,0.00916,"Qualified",,9.03,"CapPass","Cycle 1",1,195,"J-5","Alloy 617",314626,"Plate"
139.00,0.00921,"Qualified",,9.08,"CapPass","Cycle 1",1,196,"J-5","Alloy 617",314626,"Plate"
138.92,0.00926,"Qualified",,9.13,"CapPass","Cycle 1",1,197,"J-5","Alloy 617",314626,"Plate"
138.88,0.00931,"Qualified",,9.18,"CapPass","Cycle 1",1,198,"J-5","Alloy 617",314626,"Plate"
138.85,0.00936,"Qualified",,9.23,"CapPass","Cycle 1",1,199,"J-5","Alloy 617",314626,"Plate"
138.49,0.00941,"Qualified",,9.28,"CapPass","Cycle 1",1,200,"J-5","Alloy 617",314626,"Plate"
137.48,0.00943,"Qualified",,9.31,"CapPass","Cycle 1",1,201,"J-5","Alloy 617",314626,"Plate"
111.71,0.00936,"Qualified",,9.45,"CapPass","Cycle 1",1,202,"J-5","Alloy 617",314626,"Plate"
103.41,0.00931,"Qualified",,9.49,"CapPass","Cycle 1",1,203,"J-5","Alloy 617",314626,"Plate"
95.38,0.00926,"Qualified",,9.52,"CapPass","Cycle 1",1,204,"J-5","Alloy 617",314626,"Plate"
88.14,0.00921,"Qualified",,9.56,"CapPass","Cycle 1",1,205,"J-5","Alloy 617",314626,"Plate"
81.53,0.00916,"Qualified",,9.59,"CapPass","Cycle 1",1,206,"J-5","Alloy 617",314626,"Plate"
73.93,0.00910,"Qualified",,9.64,"CapPass","Cycle 1",1,207,"J-5","Alloy 617",314626,"Plate"
67.05,0.00905,"Qualified",,9.69,"CapPass","Cycle 1",1,208,"J-5","Alloy 617",314626,"Plate"
60.65,0.00900,"Qualified",,9.74,"CapPass","Cycle 1",1,209,"J-5","Alloy 617",314626,"Plate"
53.21,0.00895,"Qualified",,9.80,"CapPass","Cycle 1",1,210,"J-5","Alloy 617",314626,"Plate"
52.40,0.00895,"Qualified",,9.81,"CapPass","Cycle 1",1,211,"J-5","Alloy 617",314626,"Plate"
47.36,0.00890,"Qualified",,9.85,"CapPass","Cycle 1",1,212,"J-5","Alloy 617",314626,"Plate"
41.30,0.00885,"Qualified",,9.91,"CapPass","Cycle 1",1,213,"J-5","Alloy 617",314626,"Plate"
33.98,0.00880,"Qualified",,9.97,"CapPass","Cycle 1",1,214,"J-5","Alloy 617",314626,"Plate"
28.35,0.00875,"Qualified",,10.02,"CapPass","Cycle 1",1,215,"J-5","Alloy 617",314626,"Plate"
21.30,0.00870,"Qualified",,10.08,"CapPass","Cycle 1",1,216,"J-5","Alloy 617",314626,"Plate"
15.56,0.00864,"Qualified",,10.14,"CapPass","Cycle 1",1,217,"J-5","Alloy 617",314626,"Plate"
10.24,0.00859,"Qualified",,10.19,"CapPass","Cycle 1",1,218,"J-5","Alloy 617",314626,"Plate"
5.06,0.00854,"Qualified",,10.24,"CapPass","Cycle 1",1,219,"J-5","Alloy 617",314626,"Plate"
-0.05,0.00849,"Qualified",,10.29,"CapPass","Cycle 1",1,220,"J-5","Alloy 617",314626,"Plate"
-2.11,0.00847,"Qualified",,10.31,"CapPass","Cycle 1",1,221,"J-5","Alloy 617",314626,"Plate"
-4.74,0.00844,"Qualified",,10.34,"CapPass","Cycle 1",1,222,"J-5","Alloy 617",314626,"Plate"
-9.15,0.00839,"Qualified",,10.42,"CapPass","Cycle 1",1,223,"J-5","Alloy 617",314626,"Plate"
-13.56,0.00833,"Qualified",,10.55,"CapPass","Cycle 1",1,224,"J-5","Alloy 617",314626,"Plate"
-18.36,0.00828,"Qualified",,10.62,"CapPass","Cycle 1",1,225,"J-5","Alloy 617",314626,"Plate"
-24.51,0.00823,"Qualified",,10.69,"CapPass","Cycle 1",1,226,"J-5","Alloy 617",314626,"Plate"
-29.37,0.00818,"Qualified",,10.74,"CapPass","Cycle 1",1,227,"J-5","Alloy 617",314626,"Plate"
-34.63,0.00813,"Qualified",,10.79,"CapPass","Cycle 1",1,228,"J-5","Alloy 617",314626,"Plate"
-37.78,0.00811,"Qualified",,10.81,"CapPass","Cycle 1",1,229,"J-5","Alloy 617",314626,"Plate"
-41.69,0.00807,"Qualified",,10.83,"CapPass","Cycle 1",1,230,"J-5","Alloy 617",314626,"Plate"
-46.78,0.00802,"Qualified",,10.87,"CapPass","Cycle 1",1,231,"J-5","Alloy 617",314626,"Plate"
-51.02,0.00797,"Qualified",,10.90,"CapPass","Cycle 1",1,232,"J-5","Alloy 617",314626,"Plate"
-56.78,0.00792,"Qualified",,10.95,"CapPass","Cycle 1",1,233,"J-5","Alloy 617",314626,"Plate"
-61.64,0.00787,"Qualified",,10.99,"CapPass","Cycle 1",1,234,"J-5","Alloy 617",314626,"Plate"
-66.93,0.00782,"Qualified",,11.02,"CapPass","Cycle 1",1,235,"J-5","Alloy 617",314626,"Plate"
-71.94,0.00776,"Qualified",,11.05,"CapPass","Cycle 1",1,236,"J-5","Alloy 617",314626,"Plate"
-76.57,0.00771,"Qualified",,11.09,"CapPass","Cycle 1",1,237,"J-5","Alloy 617",314626,"Plate"
-80.68,0.00766,"Qualified",,11.12,"CapPass","Cycle 1",1,238,"J-5","Alloy 617",314626,"Plate"
