"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Count","Sample","Alloy","Material_Form","Heat"
85,"CapPass",132.54,-131.1,"Qualified",1.011,999.06,1005.07,85,"B-14","Alloy 617","Plate",314626
86,"CapPass",132.81,-131.1,"Qualified",1.013,1011.07,1017.08,86,"B-14","Alloy 617","Plate",314626
87,"CapPass",134.06,-131.3,"Qualified",1.021,1023.07,1029.02,87,"B-14","Alloy 617","Plate",314626
88,"CapPass",132.89,-130.7,"Qualified",1.016,1034.84,1041.08,88,"B-14","Alloy 617","Plate",314626
89,"CapPass",132.54,-131.2,"Qualified",1.010,1046.57,1053.07,89,"B-14","Alloy 617","Plate",314626
90,"CapPass",133.07,-130.7,"Qualified",1.018,1058.74,1065.10,90,"B-14","Alloy 617","Plate",314626
91,"CapPass",133.56,-132.5,"Qualified",1.008,1070.75,1077.11,91,"B-14","Alloy 617","Plate",314626
92,"CapPass",133.56,-131.2,"Qualified",1.018,1082.88,1089.11,92,"B-14","Alloy 617","Plate",314626
93,"CapPass",132.86,-131.1,"Qualified",1.014,1094.82,1100.68,93,"B-14","Alloy 617","Plate",314626
94,"CapPass",132.30,-131.4,"Qualified",1.007,1106.95,1113.14,94,"B-14","Alloy 617","Plate",314626
95,"CapPass",132.86,-130.1,"Qualified",1.021,1119.03,1125.15,95,"B-14","Alloy 617","Plate",314626
96,"CapPass",133.27,-130.3,"Qualified",1.022,1131.04,1136.74,96,"B-14","Alloy 617","Plate",314626
97,"CapPass",132.79,-131.3,"Qualified",1.011,1142.79,1149.16,97,"B-14","Alloy 617","Plate",314626
98,"CapPass",132.79,-130.4,"Qualified",1.018,1155.14,1161.18,98,"B-14","Alloy 617","Plate",314626
99,"CapPass",132.39,-130.5,"Qualified",1.015,1167.17,1173.18,99,"B-14","Alloy 617","Plate",314626
100,"CapPass",133.03,-130.9,"Qualified",1.016,1179.19,1185.18,100,"B-14","Alloy 617","Plate",314626
101,"CapPass",133.91,-131.4,"Qualified",1.020,1191.08,1197.20,101,"B-14","Alloy 617","Plate",314626
102,"CapPass",132.39,-131.5,"Qualified",1.007,1202.67,1209.19,102,"B-14","Alloy 617","Plate",314626
103,"CapPass",133.80,-131.2,"Qualified",1.020,1215.20,1220.59,103,"B-14","Alloy 617","Plate",314626
104,"CapPass",134.24,-130.7,"Qualified",1.027,1226.31,1233.23,104,"B-14","Alloy 617","Plate",314626
105,"CapPass",133.18,-129.7,"Qualified",1.027,1239.13,1245.24,105,"B-14","Alloy 617","Plate",314626
106,"CapPass",133.20,-130.5,"Qualified",1.021,1251.11,1256.77,106,"B-14","Alloy 617","Plate",314626
107,"CapPass",133.62,-131.0,"Qualified",1.020,1263.12,1269.26,107,"B-14","Alloy 617","Plate",314626
108,"CapPass",133.11,-129.9,"Qualified",1.025,1274.72,1281.11,108,"B-14","Alloy 617","Plate",314626
109,"CapPass",133.27,-130.9,"Qualified",1.018,1287.25,1293.25,109,"B-14","Alloy 617","Plate",314626
110,"CapPass",133.31,-131.2,"Qualified",1.016,1299.22,1305.27,110,"B-14","Alloy 617","Plate",314626
111,"CapPass",132.44,-130.3,"Qualified",1.016,1311.28,1316.94,111,"B-14","Alloy 617","Plate",314626
112,"CapPass",133.16,-131.0,"Qualified",1.017,1323.28,1329.25,112,"B-14","Alloy 617","Plate",314626
113,"CapPass",132.69,-131.6,"Qualified",1.009,1335.14,1341.13,113,"B-14","Alloy 617","Plate",314626
114,"CapPass",133.46,-131.0,"Qualified",1.019,1346.47,1353.02,114,"B-14","Alloy 617","Plate",314626
115,"CapPass",132.83,-131.0,"Qualified",1.014,1359.32,1365.32,115,"B-14","Alloy 617","Plate",314626
116,"CapPass",133.49,-131.2,"Qualified",1.017,1370.80,1377.31,116,"B-14","Alloy 617","Plate",314626
117,"CapPass",133.61,-130.9,"Qualified",1.020,1383.31,1389.30,117,"B-14","Alloy 617","Plate",314626
118,"CapPass",133.86,-130.6,"Qualified",1.025,1395.34,1401.36,118,"B-14","Alloy 617","Plate",314626
119,"CapPass",133.84,-130.7,"Qualified",1.024,1407.36,1413.32,119,"B-14","Alloy 617","Plate",314626
120,"CapPass",132.50,-131.5,"Qualified",1.008,1418.72,1425.37,120,"B-14","Alloy 617","Plate",314626
121,"CapPass",133.08,-130.8,"Qualified",1.017,1431.09,1436.99,121,"B-14","Alloy 617","Plate",314626
122,"CapPass",133.30,-129.8,"Qualified",1.027,1443.14,1449.20,122,"B-14","Alloy 617","Plate",314626
123,"CapPass",132.74,-130.9,"Qualified",1.014,1454.62,1461.41,123,"B-14","Alloy 617","Plate",314626
124,"CapPass",133.19,-131.8,"Qualified",1.011,1467.39,1473.24,124,"B-14","Alloy 617","Plate",314626
125,"CapPass",133.67,-130.7,"Qualified",1.023,1478.84,1485.09,125,"B-14","Alloy 617","Plate",314626
126,"CapPass",134.22,-130.3,"Qualified",1.030,1491.21,1496.86,126,"B-14","Alloy 617","Plate",314626
127,"CapPass",132.87,-131.6,"Qualified",1.010,1503.38,1509.44,127,"B-14","Alloy 617","Plate",314626
128,"CapPass",133.60,-131.3,"Qualified",1.017,1515.44,1521.42,128,"B-14","Alloy 617","Plate",314626
129,"CapPass",133.13,-130.5,"Qualified",1.020,1527.42,1533.41,129,"B-14","Alloy 617","Plate",314626
130,"CapPass",133.19,-130.3,"Qualified",1.022,1539.33,1545.35,130,"B-14","Alloy 617","Plate",314626
131,"CapPass",134.21,-130.2,"Qualified",1.031,1551.42,1557.47,131,"B-14","Alloy 617","Plate",314626
132,"CapPass",133.31,-130.8,"Qualified",1.019,1563.47,1569.47,132,"B-14","Alloy 617","Plate",314626
133,"CapPass",131.92,-131.0,"Qualified",1.007,1575.48,1581.46,133,"B-14","Alloy 617","Plate",314626
134,"CapPass",133.24,-130.8,"Qualified",1.019,1586.67,1593.50,134,"B-14","Alloy 617","Plate",314626
135,"CapPass",133.16,-131.0,"Qualified",1.017,1598.68,1605.48,135,"B-14","Alloy 617","Plate",314626
136,"CapPass",134.17,-130.3,"Qualified",1.030,1611.44,1617.25,136,"B-14","Alloy 617","Plate",314626
137,"CapPass",133.48,-130.7,"Qualified",1.021,1623.52,1629.52,137,"B-14","Alloy 617","Plate",314626
138,"CapPass",132.89,-131.3,"Qualified",1.012,1635.53,1641.49,138,"B-14","Alloy 617","Plate",314626
139,"CapPass",133.60,-131.5,"Qualified",1.016,1647.55,1653.51,139,"B-14","Alloy 617","Plate",314626
140,"CapPass",132.85,-131.1,"Qualified",1.013,1659.26,1665.45,140,"B-14","Alloy 617","Plate",314626
141,"CapPass",133.08,-131.4,"Qualified",1.013,1671.20,1677.57,141,"B-14","Alloy 617","Plate",314626
142,"CapPass",134.12,-130.6,"Qualified",1.027,1683.56,1689.56,142,"B-14","Alloy 617","Plate",314626
143,"CapPass",134.22,-131.1,"Qualified",1.024,1695.42,1701.54,143,"B-14","Alloy 617","Plate",314626
144,"CapPass",132.52,-130.7,"Qualified",1.014,1706.41,1713.46,144,"B-14","Alloy 617","Plate",314626
145,"CapPass",132.94,-131.2,"Qualified",1.013,1719.53,1725.56,145,"B-14","Alloy 617","Plate",314626
146,"CapPass",133.72,-130.5,"Qualified",1.025,1731.47,1737.58,146,"B-14","Alloy 617","Plate",314626
147,"CapPass",133.47,-130.5,"Qualified",1.022,1743.36,1749.59,147,"B-14","Alloy 617","Plate",314626
148,"CapPass",133.19,-130.0,"Qualified",1.024,1754.90,1761.61,148,"B-14","Alloy 617","Plate",314626
149,"CapPass",132.48,-130.5,"Qualified",1.015,1767.62,1773.60,149,"B-14","Alloy 617","Plate",314626
150,"CapPass",132.69,-130.0,"Qualified",1.020,1779.00,1785.63,150,"B-14","Alloy 617","Plate",314626
151,"CapPass",133.09,-130.8,"Qualified",1.017,1791.64,1797.65,151,"B-14","Alloy 617","Plate",314626
152,"CapPass",133.49,-131.3,"Qualified",1.017,1803.65,1809.59,152,"B-14","Alloy 617","Plate",314626
153,"CapPass",132.54,-130.7,"Qualified",1.014,1814.89,1821.65,153,"B-14","Alloy 617","Plate",314626
154,"CapPass",132.56,-130.2,"Qualified",1.018,1826.98,1833.66,154,"B-14","Alloy 617","Plate",314626
155,"CapPass",133.67,-131.0,"Qualified",1.021,1839.18,1845.30,155,"B-14","Alloy 617","Plate",314626
156,"CapPass",133.08,-130.6,"Qualified",1.019,1851.69,1857.49,156,"B-14","Alloy 617","Plate",314626
157,"CapPass",133.11,-130.6,"Qualified",1.019,1863.70,1869.71,157,"B-14","Alloy 617","Plate",314626
158,"CapPass",133.52,-130.7,"Qualified",1.021,1875.23,1881.43,158,"B-14","Alloy 617","Plate",314626
159,"CapPass",134.06,-130.6,"Qualified",1.026,1887.69,1893.72,159,"B-14","Alloy 617","Plate",314626
160,"CapPass",133.70,-130.4,"Qualified",1.025,1899.73,1905.73,160,"B-14","Alloy 617","Plate",314626
161,"CapPass",132.68,-130.8,"Qualified",1.014,1911.73,1917.42,161,"B-14","Alloy 617","Plate",314626
162,"CapPass",133.27,-130.5,"Qualified",1.021,1923.28,1929.61,162,"B-14","Alloy 617","Plate",314626
163,"CapPass",132.95,-131.3,"Qualified",1.012,1935.24,1941.48,163,"B-14","Alloy 617","Plate",314626
164,"CapPass",133.29,-132.3,"Qualified",1.007,1947.75,1953.77,164,"B-14","Alloy 617","Plate",314626
165,"CapPass",133.89,-130.9,"Qualified",1.023,1959.67,1965.46,165,"B-14","Alloy 617","Plate",314626
166,"CapPass",133.09,-130.5,"Qualified",1.020,1970.96,1977.45,166,"B-14","Alloy 617","Plate",314626
167,"CapPass",134.02,-129.8,"Qualified",1.033,1983.77,1989.45,167,"B-14","Alloy 617","Plate",314626
168,"CapPass",134.01,-131.2,"Qualified",1.021,1995.71,2001.79,168,"B-14","Alloy 617","Plate",314626
169,"CapPass",132.92,-129.8,"Qualified",1.024,2007.81,2013.73,169,"B-14","Alloy 617","Plate",314626
170,"CapPass",132.34,-131.3,"Qualified",1.008,2018.89,2025.81,170,"B-14","Alloy 617","Plate",314626
171,"CapPass",132.69,-130.9,"Qualified",1.013,2030.94,2037.81,171,"B-14","Alloy 617","Plate",314626
172,"CapPass",133.80,-130.7,"Qualified",1.024,2043.58,2049.63,172,"B-14","Alloy 617","Plate",314626
173,"CapPass",133.32,-131.3,"Qualified",1.015,2055.83,2061.53,173,"B-14","Alloy 617","Plate",314626
174,"CapPass",132.73,-131.6,"Qualified",1.008,2067.15,2073.85,174,"B-14","Alloy 617","Plate",314626
175,"CapPass",132.91,-131.0,"Qualified",1.015,2079.57,2085.84,175,"B-14","Alloy 617","Plate",314626
176,"CapPass",132.89,-130.0,"Qualified",1.022,2091.48,2097.87,176,"B-14","Alloy 617","Plate",314626
177,"CapPass",133.97,-131.8,"Qualified",1.017,2103.64,2109.88,177,"B-14","Alloy 617","Plate",314626
178,"CapPass",132.69,-131.0,"Qualified",1.013,2115.88,2121.88,178,"B-14","Alloy 617","Plate",314626
179,"CapPass",133.56,-131.3,"Qualified",1.017,2127.01,2133.63,179,"B-14","Alloy 617","Plate",314626
180,"CapPass",133.68,-131.0,"Qualified",1.020,2139.30,2145.90,180,"B-14","Alloy 617","Plate",314626
181,"CapPass",133.10,-131.5,"Qualified",1.012,2151.84,2157.91,181,"B-14","Alloy 617","Plate",314626
182,"CapPass",133.28,-131.4,"Qualified",1.014,2163.54,2169.88,182,"B-14","Alloy 617","Plate",314626
183,"CapPass",133.21,-131.7,"Qualified",1.011,2175.91,2181.75,183,"B-14","Alloy 617","Plate",314626
184,"CapPass",133.02,-130.5,"Qualified",1.019,2187.93,2193.94,184,"B-14","Alloy 617","Plate",314626
185,"CapPass",133.55,-130.0,"Qualified",1.027,2199.92,2205.94,185,"B-14","Alloy 617","Plate",314626
186,"CapPass",132.51,-131.0,"Qualified",1.011,2210.75,2217.96,186,"B-14","Alloy 617","Plate",314626
187,"CapPass",132.96,-130.2,"Qualified",1.021,2223.50,2229.96,187,"B-14","Alloy 617","Plate",314626
188,"CapPass",133.27,-131.7,"Qualified",1.012,2235.24,2241.97,188,"B-14","Alloy 617","Plate",314626
189,"CapPass",132.98,-130.7,"Qualified",1.017,2247.78,2253.96,189,"B-14","Alloy 617","Plate",314626
190,"CapPass",133.87,-131.0,"Qualified",1.022,2259.95,2265.86,190,"B-14","Alloy 617","Plate",314626
191,"CapPass",132.88,-130.8,"Qualified",1.016,2271.60,2277.98,191,"B-14","Alloy 617","Plate",314626
192,"CapPass",133.32,-130.2,"Qualified",1.024,2284.00,2290.01,192,"B-14","Alloy 617","Plate",314626
193,"CapPass",134.06,-130.8,"Qualified",1.025,2295.95,2301.94,193,"B-14","Alloy 617","Plate",314626
194,"CapPass",132.72,-129.8,"Qualified",1.022,2308.01,2313.91,194,"B-14","Alloy 617","Plate",314626
195,"CapPass",133.53,-129.9,"Qualified",1.028,2320.02,2325.88,195,"B-14","Alloy 617","Plate",314626
196,"CapPass",133.26,-130.7,"Qualified",1.019,2331.73,2338.04,196,"B-14","Alloy 617","Plate",314626
197,"CapPass",133.50,-130.3,"Qualified",1.024,2343.32,2349.80,197,"B-14","Alloy 617","Plate",314626
198,"CapPass",133.89,-130.1,"Qualified",1.029,2355.93,2361.74,198,"B-14","Alloy 617","Plate",314626
199,"CapPass",132.51,-131.9,"Qualified",1.005,2367.31,2374.06,199,"B-14","Alloy 617","Plate",314626
200,"CapPass",132.40,-131.2,"Qualified",1.009,2379.98,2385.83,200,"B-14","Alloy 617","Plate",314626
201,"CapPass",133.54,-130.4,"Qualified",1.024,2391.86,2398.05,201,"B-14","Alloy 617","Plate",314626
202,"CapPass",133.60,-130.6,"Qualified",1.023,2403.51,2409.93,202,"B-14","Alloy 617","Plate",314626
203,"CapPass",133.59,-130.5,"Qualified",1.023,2415.80,2422.09,203,"B-14","Alloy 617","Plate",314626
204,"CapPass",132.39,-130.7,"Qualified",1.013,2427.66,2434.10,204,"B-14","Alloy 617","Plate",314626
205,"CapPass",132.75,-130.8,"Qualified",1.015,2439.86,2445.71,205,"B-14","Alloy 617","Plate",314626
206,"CapPass",133.01,-130.7,"Qualified",1.018,2452.02,2458.02,206,"B-14","Alloy 617","Plate",314626
207,"CapPass",133.07,-130.0,"Qualified",1.024,2463.61,2470.09,207,"B-14","Alloy 617","Plate",314626
208,"CapPass",133.99,-130.8,"Qualified",1.024,2476.07,2482.14,208,"B-14","Alloy 617","Plate",314626
209,"CapPass",133.01,-130.5,"Qualified",1.020,2487.96,2494.15,209,"B-14","Alloy 617","Plate",314626
210,"CapPass",133.37,-131.2,"Qualified",1.016,2499.30,2506.16,210,"B-14","Alloy 617","Plate",314626
211,"CapPass",133.18,-130.8,"Qualified",1.018,2511.87,2518.17,211,"B-14","Alloy 617","Plate",314626
212,"CapPass",132.84,-130.6,"Qualified",1.017,2524.09,2529.79,212,"B-14","Alloy 617","Plate",314626
213,"CapPass",133.21,-130.7,"Qualified",1.019,2535.77,2542.16,213,"B-14","Alloy 617","Plate",314626
214,"CapPass",133.47,-130.2,"Qualified",1.025,2548.19,2554.19,214,"B-14","Alloy 617","Plate",314626
215,"CapPass",132.91,-130.8,"Qualified",1.016,2560.20,2565.96,215,"B-14","Alloy 617","Plate",314626
216,"CapPass",133.88,-130.6,"Qualified",1.025,2572.13,2578.20,216,"B-14","Alloy 617","Plate",314626
217,"CapPass",132.54,-130.9,"Qualified",1.013,2584.07,2590.23,217,"B-14","Alloy 617","Plate",314626
218,"CapPass",133.67,-130.9,"Qualified",1.021,2596.22,2602.15,218,"B-14","Alloy 617","Plate",314626
219,"CapPass",133.26,-131.4,"Qualified",1.014,2608.23,2614.24,219,"B-14","Alloy 617","Plate",314626
220,"CapPass",132.63,-130.3,"Qualified",1.018,2620.17,2626.00,220,"B-14","Alloy 617","Plate",314626
221,"CapPass",132.66,-131.3,"Qualified",1.010,2632.27,2638.26,221,"B-14","Alloy 617","Plate",314626
222,"CapPass",133.32,-132.0,"Qualified",1.010,2644.24,2650.28,222,"B-14","Alloy 617","Plate",314626
223,"CapPass",134.32,-132.4,"Qualified",1.015,2655.86,2662.27,223,"B-14","Alloy 617","Plate",314626
224,"CapPass",133.32,-130.1,"Qualified",1.025,2668.19,2674.29,224,"B-14","Alloy 617","Plate",314626
225,"CapPass",132.62,-130.7,"Qualified",1.014,2680.29,2686.28,225,"B-14","Alloy 617","Plate",314626
226,"CapPass",133.78,-129.8,"Qualified",1.031,2692.30,2697.76,226,"B-14","Alloy 617","Plate",314626
227,"CapPass",132.49,-130.9,"Qualified",1.012,2704.08,2710.32,227,"B-14","Alloy 617","Plate",314626
228,"CapPass",133.40,-129.7,"Qualified",1.029,2716.07,2722.33,228,"B-14","Alloy 617","Plate",314626
229,"CapPass",133.20,-130.0,"Qualified",1.025,2728.10,2734.13,229,"B-14","Alloy 617","Plate",314626
230,"CapPass",133.03,-130.8,"Qualified",1.017,2740.33,2746.32,230,"B-14","Alloy 617","Plate",314626
231,"CapPass",133.36,-130.9,"Qualified",1.019,2751.92,2758.34,231,"B-14","Alloy 617","Plate",314626
232,"CapPass",133.90,-131.2,"Qualified",1.020,2764.35,2770.35,232,"B-14","Alloy 617","Plate",314626
233,"CapPass",132.64,-129.9,"Qualified",1.021,2776.35,2782.06,233,"B-14","Alloy 617","Plate",314626
234,"CapPass",133.85,-131.9,"Qualified",1.015,2788.15,2794.25,234,"B-14","Alloy 617","Plate",314626
235,"CapPass",132.62,-130.9,"Qualified",1.013,2800.37,2806.37,235,"B-14","Alloy 617","Plate",314626
236,"CapPass",132.92,-130.5,"Qualified",1.019,2812.39,2818.17,236,"B-14","Alloy 617","Plate",314626
237,"CapPass",133.10,-130.8,"Qualified",1.018,2823.40,2830.40,237,"B-14","Alloy 617","Plate",314626
238,"CapPass",133.39,-130.5,"Qualified",1.022,2835.81,2842.41,238,"B-14","Alloy 617","Plate",314626
239,"CapPass",132.76,-130.0,"Qualified",1.021,2848.32,2854.09,239,"B-14","Alloy 617","Plate",314626
240,"CapPass",134.04,-130.8,"Qualified",1.025,2860.43,2866.42,240,"B-14","Alloy 617","Plate",314626
241,"CapPass",132.51,-129.5,"Qualified",1.023,2871.86,2878.45,241,"B-14","Alloy 617","Plate",314626
