"Cycle Label","Data State","Elapsed Time Sec","Qual State","Strain","Stress Mpa","Count","Sample","Alloy","Material_Form","Heat"
"Cycle 1","CapPass",0.79,"Qualified",0.00071,103.73,29,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.82,"Qualified",0.00074,106.85,30,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.85,"Qualified",0.00076,109.99,31,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.88,"Qualified",0.00079,113.43,32,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.91,"Qualified",0.00081,116.61,33,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.94,"Qualified",0.00084,119.86,34,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.97,"Qualified",0.00086,123.12,35,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.01,"Qualified",0.00089,126.65,36,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.04,"Qualified",0.00091,130.01,37,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.07,"Qualified",0.00094,133.34,38,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.10,"Qualified",0.00096,137.09,39,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.13,"Qualified",0.00099,140.29,40,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.16,"Qualified",0.00102,143.42,41,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.19,"Qualified",0.00104,146.71,42,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.22,"Qualified",0.00107,150.28,43,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.24,"Qualified",0.00109,153.23,44,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.27,"Qualified",0.00112,156.21,45,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.29,"Qualified",0.00114,159.33,46,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.32,"Qualified",0.00117,162.11,47,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.34,"Qualified",0.00120,164.45,48,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.35,"Qualified",0.00122,165.07,49,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.36,"Qualified",0.00125,164.34,50,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.36,"Qualified",0.00128,164.74,51,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.37,"Qualified",0.00130,165.15,52,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.37,"Qualified",0.00134,165.27,53,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.38,"Qualified",0.00136,165.50,54,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.38,"Qualified",0.00139,165.74,55,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.38,"Qualified",0.00141,165.96,56,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.39,"Qualified",0.00145,166.31,57,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.39,"Qualified",0.00148,166.23,58,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.39,"Qualified",0.00151,166.55,59,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.40,"Qualified",0.00154,166.47,60,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.40,"Qualified",0.00156,166.65,61,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.41,"Qualified",0.00159,166.68,62,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.41,"Qualified",0.00162,166.84,63,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.42,"Qualified",0.00165,166.92,64,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.42,"Qualified",0.00167,166.90,65,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.43,"Qualified",0.00170,167.04,66,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.44,"Qualified",0.00173,166.90,67,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.45,"Qualified",0.00175,166.31,68,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.48,"Qualified",0.00178,164.53,69,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.55,"Qualified",0.00175,155.24,70,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.59,"Qualified",0.00172,151.18,71,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.77,"Qualified",0.00175,153.75,72,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.78,"Qualified",0.00176,155.18,73,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.80,"Qualified",0.00178,156.67,74,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.82,"Qualified",0.00180,159.72,75,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.85,"Qualified",0.00183,162.35,76,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.87,"Qualified",0.00185,164.65,77,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.89,"Qualified",0.00188,166.70,78,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.92,"Qualified",0.00190,167.97,79,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.96,"Qualified",0.00193,167.69,80,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.10,"Qualified",0.00190,153.41,81,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.13,"Qualified",0.00188,148.09,82,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.15,"Qualified",0.00185,143.28,83,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.18,"Qualified",0.00183,138.68,84,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.20,"Qualified",0.00180,134.26,85,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.22,"Qualified",0.00178,130.08,86,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.24,"Qualified",0.00175,126.04,87,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.26,"Qualified",0.00173,122.09,88,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.28,"Qualified",0.00170,118.16,89,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.31,"Qualified",0.00168,114.15,90,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.33,"Qualified",0.00165,110.30,91,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.35,"Qualified",0.00162,106.60,92,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.38,"Qualified",0.00160,102.58,93,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.40,"Qualified",0.00157,98.97,94,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.42,"Qualified",0.00155,95.17,95,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.45,"Qualified",0.00152,91.43,96,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.48,"Qualified",0.00150,87.70,97,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.50,"Qualified",0.00147,84.08,98,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.53,"Qualified",0.00145,80.16,99,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.56,"Qualified",0.00142,76.19,100,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.58,"Qualified",0.00140,72.57,101,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.61,"Qualified",0.00137,68.86,102,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.64,"Qualified",0.00135,65.53,103,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.67,"Qualified",0.00132,61.95,104,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.70,"Qualified",0.00129,57.71,105,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.73,"Qualified",0.00127,53.97,106,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.75,"Qualified",0.00124,50.70,107,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.78,"Qualified",0.00122,47.15,108,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.78,"Qualified",0.00122,46.94,109,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.81,"Qualified",0.00119,43.23,110,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.84,"Qualified",0.00117,39.53,111,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.86,"Qualified",0.00114,36.07,112,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.89,"Qualified",0.00111,32.56,113,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.92,"Qualified",0.00109,28.98,114,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.95,"Qualified",0.00106,25.51,115,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.98,"Qualified",0.00104,22.14,116,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.00,"Qualified",0.00101,18.71,117,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.03,"Qualified",0.00099,15.25,118,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.06,"Qualified",0.00096,11.84,119,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.09,"Qualified",0.00094,8.36,120,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.11,"Qualified",0.00091,4.85,121,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.14,"Qualified",0.00089,1.85,122,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.17,"Qualified",0.00086,-1.76,123,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.20,"Qualified",0.00084,-5.21,124,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.22,"Qualified",0.00081,-8.34,125,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.25,"Qualified",0.00079,-11.48,126,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.28,"Qualified",0.00076,-15.18,127,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.31,"Qualified",0.00073,-18.34,128,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.34,"Qualified",0.00071,-21.02,129,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.39,"Qualified",0.00068,-23.82,130,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.43,"Qualified",0.00066,-26.90,131,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.48,"Qualified",0.00063,-30.09,132,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.52,"Qualified",0.00061,-33.04,133,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.56,"Qualified",0.00058,-37.15,134,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.59,"Qualified",0.00056,-40.92,135,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.62,"Qualified",0.00053,-44.75,136,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.64,"Qualified",0.00051,-48.57,137,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.66,"Qualified",0.00048,-51.90,138,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.68,"Qualified",0.00046,-55.41,139,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.70,"Qualified",0.00043,-58.73,140,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.72,"Qualified",0.00040,-61.87,141,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.74,"Qualified",0.00038,-65.27,142,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.76,"Qualified",0.00035,-67.97,143,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.78,"Qualified",0.00033,-70.69,144,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.78,"Qualified",0.00033,-71.05,145,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.81,"Qualified",0.00030,-73.83,146,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.83,"Qualified",0.00027,-77.00,147,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.86,"Qualified",0.00025,-79.65,148,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.88,"Qualified",0.00022,-82.18,149,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.92,"Qualified",0.00020,-85.23,150,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.95,"Qualified",0.00017,-87.97,151,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.98,"Qualified",0.00015,-90.43,152,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.01,"Qualified",0.00012,-93.37,153,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.05,"Qualified",0.00010,-96.32,154,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.07,"Qualified",0.00007,-98.87,155,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.11,"Qualified",0.00004,-101.9,156,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.14,"Qualified",0.00002,-104.4,157,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.16,"Qualified",-0.00001,-107.0,158,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.20,"Qualified",-0.00003,-110.8,159,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.22,"Qualified",-0.00006,-113.0,160,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.25,"Qualified",-0.00008,-116.1,161,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.28,"Qualified",-0.00011,-119.2,162,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.30,"Qualified",-0.00013,-122.2,163,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.33,"Qualified",-0.00016,-125.9,164,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.34,"Qualified",-0.00018,-128.6,165,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.36,"Qualified",-0.00021,-131.2,166,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.38,"Qualified",-0.00024,-134.6,167,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.40,"Qualified",-0.00026,-137.7,168,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.42,"Qualified",-0.00029,-139.8,169,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.43,"Qualified",-0.00031,-141.4,170,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.44,"Qualified",-0.00034,-142.9,171,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.45,"Qualified",-0.00037,-144.0,172,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.47,"Qualified",-0.00039,-144.8,173,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.47,"Qualified",-0.00042,-145.6,174,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.48,"Qualified",-0.00045,-146.2,175,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.49,"Qualified",-0.00048,-146.7,176,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.49,"Qualified",-0.00050,-147.3,177,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.49,"Qualified",-0.00053,-147.9,178,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.50,"Qualified",-0.00055,-148.5,179,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.51,"Qualified",-0.00058,-149.1,180,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.51,"Qualified",-0.00061,-149.6,181,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.52,"Qualified",-0.00064,-150.3,182,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.53,"Qualified",-0.00066,-151.0,183,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.54,"Qualified",-0.00069,-151.7,184,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.55,"Qualified",-0.00072,-152.2,185,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.57,"Qualified",-0.00074,-152.6,186,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.58,"Qualified",-0.00077,-152.6,187,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.61,"Qualified",-0.00079,-152.2,188,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.69,"Qualified",-0.00082,-149.5,189,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.78,"Qualified",-0.00084,-147.5,190,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.79,"Qualified",-0.00084,-147.6,191,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.86,"Qualified",-0.00087,-149.5,192,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.89,"Qualified",-0.00089,-151.6,193,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.92,"Qualified",-0.00092,-153.3,194,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.94,"Qualified",-0.00094,-155.5,195,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.97,"Qualified",-0.00097,-158.0,196,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.00,"Qualified",-0.00100,-160.5,197,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.03,"Qualified",-0.00102,-162.5,198,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.05,"Qualified",-0.00105,-164.1,199,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.06,"Qualified",-0.00107,-165.6,200,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.08,"Qualified",-0.00110,-161.1,201,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.09,"Qualified",-0.00113,-161.5,202,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.09,"Qualified",-0.00115,-161.8,203,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.09,"Qualified",-0.00119,-162.0,204,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.10,"Qualified",-0.00122,-162.2,205,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.10,"Qualified",-0.00125,-162.4,206,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.10,"Qualified",-0.00128,-162.6,207,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.10,"Qualified",-0.00131,-162.8,208,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.11,"Qualified",-0.00134,-163.3,209,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.11,"Qualified",-0.00137,-163.3,210,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.12,"Qualified",-0.00139,-163.7,211,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.12,"Qualified",-0.00142,-163.8,212,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.14,"Qualified",-0.00145,-163.9,213,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.16,"Qualified",-0.00147,-163.0,214,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.19,"Qualified",-0.00150,-160.3,215,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.27,"Qualified",-0.00147,-148.9,216,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.33,"Qualified",-0.00145,-143.2,217,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.47,"Qualified",-0.00147,-142.7,218,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.50,"Qualified",-0.00150,-145.3,219,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.53,"Qualified",-0.00152,-148.0,220,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.56,"Qualified",-0.00155,-150.7,221,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.59,"Qualified",-0.00158,-153.1,222,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.61,"Qualified",-0.00160,-155.6,223,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.63,"Qualified",-0.00163,-158.1,224,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.66,"Qualified",-0.00165,-160.3,225,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.68,"Qualified",-0.00168,-162.4,226,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.70,"Qualified",-0.00170,-164.4,227,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.72,"Qualified",-0.00173,-166.4,228,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.74,"Qualified",-0.00176,-168.4,229,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.76,"Qualified",-0.00178,-170.0,230,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.78,"Qualified",-0.00180,-171.4,231,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.78,"Qualified",-0.00181,-171.6,232,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.80,"Qualified",-0.00183,-165.9,233,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.81,"Qualified",-0.00187,-166.3,234,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.81,"Qualified",-0.00190,-166.5,235,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.81,"Qualified",-0.00192,-166.6,236,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.82,"Qualified",-0.00195,-166.9,237,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.82,"Qualified",-0.00198,-167.3,238,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.82,"Qualified",-0.00201,-167.5,239,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.83,"Qualified",-0.00204,-167.8,240,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.83,"Qualified",-0.00207,-168.1,241,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.84,"Qualified",-0.00209,-168.3,242,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.85,"Qualified",-0.00212,-168.0,243,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.88,"Qualified",-0.00214,-167.0,244,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.98,"Qualified",-0.00212,-146.6,245,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.00,"Qualified",-0.00209,-140.8,246,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.01,"Qualified",-0.00206,-135.7,247,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.03,"Qualified",-0.00204,-130.8,248,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.04,"Qualified",-0.00201,-126.4,249,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.06,"Qualified",-0.00198,-122.0,250,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.07,"Qualified",-0.00196,-117.7,251,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.09,"Qualified",-0.00193,-113.6,252,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.10,"Qualified",-0.00191,-109.9,253,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.11,"Qualified",-0.00188,-106.2,254,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.13,"Qualified",-0.00185,-102.3,255,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.15,"Qualified",-0.00183,-98.67,256,"B-13","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.16,"Qualified",-0.00180,-94.84,257,"B-13","Alloy 617","Plate",314626
