"Cycle Label","Data State","Elapsed Time Sec","Qual State","Strain","Stress Mpa","Count","Sample","Alloy","Material_Form","Heat"
"Cycle 1","CapPass",1.04,"Trend",0.00101,138.16,22,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.07,"Trend",0.00106,144.29,23,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.11,"Trend",0.00111,149.85,24,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.15,"Trend",0.00116,154.99,25,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.18,"Trend",0.00121,158.32,26,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.20,"Trend",0.00126,160.40,27,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.23,"Trend",0.00131,162.02,28,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.25,"Trend",0.00137,163.23,29,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.29,"Trend",0.00142,163.84,30,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.30,"Trend",0.00142,163.78,31,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.36,"Trend",0.00147,163.64,32,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.44,"Trend",0.00152,163.63,33,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.50,"Trend",0.00157,165.42,34,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.55,"Trend",0.00162,167.58,35,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.60,"Trend",0.00167,169.74,36,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.63,"Trend",0.00172,171.05,37,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.66,"Trend",0.00177,171.69,38,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.69,"Trend",0.00182,171.74,39,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.70,"Trend",0.00187,171.17,40,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.74,"Trend",0.00192,169.91,41,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.80,"Trend",0.00196,165.55,42,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.82,"Trend",0.00197,164.03,43,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.93,"Trend",0.00203,159.08,44,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.00,"Trend",0.00208,159.23,45,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.05,"Trend",0.00213,160.63,46,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.09,"Trend",0.00218,162.06,47,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.14,"Trend",0.00223,163.87,48,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.18,"Trend",0.00228,164.96,49,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.22,"Trend",0.00233,165.84,50,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.27,"Trend",0.00238,166.27,51,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.30,"Trend",0.00242,166.15,52,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.31,"Trend",0.00243,166.15,53,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.36,"Trend",0.00248,165.57,54,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.41,"Trend",0.00253,164.63,55,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.46,"Trend",0.00258,163.36,56,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.51,"Trend",0.00263,162.33,57,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.57,"Trend",0.00268,161.43,58,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.62,"Trend",0.00273,160.87,59,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.67,"Trend",0.00278,160.43,60,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.72,"Trend",0.00283,159.89,61,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.77,"Trend",0.00288,159.40,62,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.80,"Trend",0.00292,159.05,63,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.82,"Trend",0.00294,159.13,64,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.86,"Trend",0.00299,158.57,65,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.92,"Trend",0.00304,157.74,66,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.96,"Trend",0.00309,157.12,67,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.01,"Trend",0.00314,156.49,68,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.06,"Trend",0.00319,155.70,69,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.11,"Trend",0.00324,154.92,70,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.16,"Trend",0.00329,154.29,71,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.21,"Trend",0.00334,153.58,72,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.26,"Trend",0.00339,153.00,73,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.30,"Trend",0.00343,152.57,74,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.32,"Trend",0.00344,152.64,75,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.36,"Trend",0.00349,151.88,76,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.41,"Trend",0.00354,151.28,77,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.46,"Trend",0.00359,150.59,78,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.51,"Trend",0.00364,150.23,79,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.56,"Trend",0.00369,149.61,80,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.61,"Trend",0.00374,149.12,81,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.66,"Trend",0.00379,148.67,82,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.72,"Trend",0.00385,148.02,83,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.77,"Trend",0.00390,147.50,84,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.80,"Trend",0.00392,147.00,85,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.82,"Trend",0.00395,146.80,86,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.87,"Trend",0.00400,146.74,87,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.92,"Trend",0.00405,146.66,88,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.97,"Trend",0.00410,146.17,89,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.02,"Trend",0.00415,146.07,90,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.07,"Trend",0.00420,145.57,91,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.12,"Trend",0.00425,145.14,92,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.18,"Trend",0.00430,144.83,93,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.22,"Trend",0.00435,144.50,94,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.28,"Trend",0.00440,143.95,95,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.30,"Trend",0.00443,143.12,96,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.46,"Trend",0.00435,113.62,97,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.49,"Trend",0.00430,105.12,98,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.53,"Trend",0.00425,96.28,99,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.56,"Trend",0.00420,89.23,100,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.60,"Trend",0.00415,81.97,101,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.65,"Trend",0.00410,74.06,102,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.70,"Trend",0.00405,66.90,103,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.75,"Trend",0.00400,60.21,104,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.80,"Trend",0.00395,53.24,105,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.80,"Trend",0.00395,53.08,106,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.87,"Trend",0.00389,45.16,107,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.92,"Trend",0.00384,38.94,108,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",4.97,"Trend",0.00379,32.53,109,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.02,"Trend",0.00374,27.50,110,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.08,"Trend",0.00369,19.83,111,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.14,"Trend",0.00364,13.72,112,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.19,"Trend",0.00359,7.96,113,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.24,"Trend",0.00354,2.20,114,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.29,"Trend",0.00349,-3.86,115,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.30,"Trend",0.00348,-4.80,116,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.35,"Trend",0.00344,-9.93,117,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.45,"Trend",0.00339,-13.57,118,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.57,"Trend",0.00334,-18.66,119,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.63,"Trend",0.00329,-24.44,120,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.68,"Trend",0.00324,-31.44,121,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.70,"Trend",0.00318,-36.31,122,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.74,"Trend",0.00313,-42.11,123,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.79,"Trend",0.00308,-48.12,124,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.80,"Trend",0.00305,-49.68,125,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.83,"Trend",0.00303,-52.19,126,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.90,"Trend",0.00298,-56.62,127,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.96,"Trend",0.00293,-61.01,128,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",5.99,"Trend",0.00288,-65.13,129,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.03,"Trend",0.00283,-71.18,130,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.07,"Trend",0.00278,-76.85,131,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.10,"Trend",0.00273,-81.72,132,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.13,"Trend",0.00268,-86.13,133,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.16,"Trend",0.00263,-91.00,134,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.20,"Trend",0.00258,-94.96,135,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.24,"Trend",0.00252,-98.38,136,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.27,"Trend",0.00247,-100.6,137,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.30,"Trend",0.00244,-103.0,138,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.31,"Trend",0.00242,-103.6,139,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.36,"Trend",0.00237,-106.1,140,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.41,"Trend",0.00232,-108.3,141,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.46,"Trend",0.00227,-110.4,142,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.52,"Trend",0.00222,-112.8,143,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.57,"Trend",0.00217,-114.8,144,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.62,"Trend",0.00212,-116.5,145,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.67,"Trend",0.00207,-118.1,146,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.72,"Trend",0.00202,-120.3,147,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.77,"Trend",0.00197,-121.8,148,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.80,"Trend",0.00193,-123.1,149,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.82,"Trend",0.00191,-123.7,150,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.87,"Trend",0.00186,-125.4,151,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.91,"Trend",0.00181,-126.7,152,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",6.96,"Trend",0.00176,-127.8,153,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.02,"Trend",0.00171,-129.3,154,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.07,"Trend",0.00166,-130.2,155,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.11,"Trend",0.00161,-130.9,156,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.15,"Trend",0.00156,-131.7,157,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.21,"Trend",0.00151,-132.3,158,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.25,"Trend",0.00146,-132.7,159,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.30,"Trend",0.00141,-133.2,160,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.31,"Trend",0.00141,-133.2,161,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.37,"Trend",0.00136,-133.8,162,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.42,"Trend",0.00130,-134.3,163,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.46,"Trend",0.00125,-134.6,164,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.51,"Trend",0.00120,-135.0,165,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.57,"Trend",0.00115,-135.5,166,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.61,"Trend",0.00110,-135.8,167,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.66,"Trend",0.00105,-136.0,168,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.70,"Trend",0.00100,-136.3,169,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.77,"Trend",0.00095,-136.2,170,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.80,"Trend",0.00092,-136.2,171,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.82,"Trend",0.00090,-136.2,172,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.87,"Trend",0.00085,-136.3,173,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.92,"Trend",0.00080,-136.8,174,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",7.97,"Trend",0.00075,-136.9,175,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.02,"Trend",0.00069,-137.2,176,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.07,"Trend",0.00064,-137.3,177,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.12,"Trend",0.00059,-137.5,178,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.18,"Trend",0.00054,-138.0,179,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.22,"Trend",0.00049,-138.3,180,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.28,"Trend",0.00044,-138.6,181,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.30,"Trend",0.00042,-138.7,182,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.33,"Trend",0.00039,-138.7,183,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.38,"Trend",0.00034,-139.1,184,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.42,"Trend",0.00029,-139.2,185,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.48,"Trend",0.00024,-139.8,186,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.53,"Trend",0.00018,-139.8,187,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.57,"Trend",0.00013,-139.9,188,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.62,"Trend",0.00008,-139.7,189,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.68,"Trend",0.00003,-139.7,190,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.73,"Trend",-0.00002,-139.9,191,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.78,"Trend",-0.00007,-140.4,192,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.80,"Trend",-0.00010,-140.5,193,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.83,"Trend",-0.00012,-140.6,194,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.88,"Trend",-0.00017,-140.3,195,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.93,"Trend",-0.00022,-140.5,196,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",8.98,"Trend",-0.00027,-140.5,197,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.03,"Trend",-0.00032,-140.4,198,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.08,"Trend",-0.00037,-140.0,199,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.13,"Trend",-0.00042,-139.8,200,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.18,"Trend",-0.00047,-139.8,201,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.24,"Trend",-0.00052,-139.9,202,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.28,"Trend",-0.00057,-140.0,203,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.30,"Trend",-0.00060,-140.2,204,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.33,"Trend",-0.00062,-140.1,205,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.38,"Trend",-0.00068,-140.3,206,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.43,"Trend",-0.00073,-140.4,207,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.48,"Trend",-0.00078,-140.1,208,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.53,"Trend",-0.00083,-140.0,209,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.58,"Trend",-0.00088,-139.7,210,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.64,"Trend",-0.00093,-139.8,211,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.69,"Trend",-0.00098,-139.9,212,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.74,"Trend",-0.00103,-139.9,213,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.79,"Trend",-0.00108,-140.2,214,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.80,"Trend",-0.00109,-140.4,215,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.84,"Trend",-0.00113,-140.6,216,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.89,"Trend",-0.00118,-140.6,217,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.94,"Trend",-0.00123,-140.8,218,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",9.99,"Trend",-0.00128,-141.1,219,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.04,"Trend",-0.00133,-141.3,220,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.09,"Trend",-0.00138,-141.4,221,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.14,"Trend",-0.00143,-141.5,222,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.19,"Trend",-0.00148,-141.4,223,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.24,"Trend",-0.00154,-141.6,224,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.29,"Trend",-0.00159,-141.6,225,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.30,"Trend",-0.00160,-141.7,226,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.34,"Trend",-0.00164,-141.8,227,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.39,"Trend",-0.00169,-141.9,228,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.44,"Trend",-0.00174,-141.8,229,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.49,"Trend",-0.00179,-141.7,230,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.53,"Trend",-0.00184,-141.6,231,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.59,"Trend",-0.00189,-141.5,232,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.64,"Trend",-0.00194,-141.2,233,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.69,"Trend",-0.00199,-141.0,234,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.74,"Trend",-0.00204,-140.7,235,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.79,"Trend",-0.00209,-140.3,236,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.80,"Trend",-0.00210,-140.4,237,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.84,"Trend",-0.00214,-140.4,238,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.90,"Trend",-0.00219,-140.2,239,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.95,"Trend",-0.00224,-140.4,240,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",10.99,"Trend",-0.00229,-140.8,241,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.05,"Trend",-0.00234,-141.0,242,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.10,"Trend",-0.00240,-141.1,243,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.15,"Trend",-0.00245,-141.5,244,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.20,"Trend",-0.00250,-141.9,245,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.25,"Trend",-0.00255,-141.9,246,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.30,"Trend",-0.00260,-142.2,247,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.30,"Trend",-0.00261,-142.2,248,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.35,"Trend",-0.00265,-142.1,249,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.40,"Trend",-0.00270,-142.0,250,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.45,"Trend",-0.00275,-142.0,251,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.50,"Trend",-0.00280,-141.7,252,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.55,"Trend",-0.00285,-141.5,253,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.60,"Trend",-0.00290,-141.2,254,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.65,"Trend",-0.00295,-141.2,255,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.70,"Trend",-0.00300,-141.1,256,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.75,"Trend",-0.00305,-141.3,257,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.80,"Trend",-0.00310,-141.2,258,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.85,"Trend",-0.00315,-141.3,259,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.90,"Trend",-0.00320,-141.4,260,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",11.96,"Trend",-0.00326,-141.7,261,"E-11","Alloy 617","Plate",314626
"Cycle 1","CapPass",12.01,"Trend",-0.00331,-141.9,262,"E-11","Alloy 617","Plate",314626
