"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Count","Sample","Alloy","Material_Form","Heat"
47,"CapPass",136.85,-140.9,"Trend",0.971,920.08,929.92,47,"E-11","Alloy 617","Plate",314626
48,"CapPass",137.28,-141.3,"Trend",0.972,940.09,949.14,48,"E-11","Alloy 617","Plate",314626
49,"CapPass",137.43,-143.0,"Trend",0.961,960.10,970.11,49,"E-11","Alloy 617","Plate",314626
50,"CapPass",137.43,-142.4,"Trend",0.965,979.63,989.81,50,"E-11","Alloy 617","Plate",314626
51,"CapPass",138.15,-141.7,"Trend",0.975,1000.01,1009.73,51,"E-11","Alloy 617","Plate",314626
52,"CapPass",137.43,-141.3,"Trend",0.973,1020.05,1030.03,52,"E-11","Alloy 617","Plate",314626
53,"CapPass",138.33,-141.0,"Trend",0.981,1040.01,1050.00,53,"E-11","Alloy 617","Plate",314626
54,"CapPass",136.60,-141.2,"Trend",0.967,1059.93,1070.15,54,"E-11","Alloy 617","Plate",314626
55,"CapPass",137.21,-141.7,"Trend",0.968,1079.86,1090.12,55,"E-11","Alloy 617","Plate",314626
56,"CapPass",137.17,-140.5,"Trend",0.977,1099.74,1109.92,56,"E-11","Alloy 617","Plate",314626
57,"CapPass",136.78,-141.7,"Trend",0.966,1120.18,1130.17,57,"E-11","Alloy 617","Plate",314626
58,"CapPass",137.68,-141.3,"Trend",0.975,1139.33,1149.90,58,"E-11","Alloy 617","Plate",314626
59,"CapPass",136.89,-140.7,"Trend",0.973,1160.11,1170.19,59,"E-11","Alloy 617","Plate",314626
60,"CapPass",136.79,-140.9,"Trend",0.971,1180.15,1189.66,60,"E-11","Alloy 617","Plate",314626
61,"CapPass",137.98,-141.8,"Trend",0.973,1200.21,1209.97,61,"E-11","Alloy 617","Plate",314626
62,"CapPass",136.81,-141.1,"Trend",0.969,1219.25,1229.84,62,"E-11","Alloy 617","Plate",314626
63,"CapPass",137.22,-140.9,"Trend",0.974,1239.81,1250.23,63,"E-11","Alloy 617","Plate",314626
64,"CapPass",136.61,-141.3,"Trend",0.967,1260.13,1270.23,64,"E-11","Alloy 617","Plate",314626
65,"CapPass",137.57,-139.5,"Trend",0.986,1279.84,1289.90,65,"E-11","Alloy 617","Plate",314626
66,"CapPass",137.43,-140.7,"Trend",0.977,1300.23,1309.44,66,"E-11","Alloy 617","Plate",314626
67,"CapPass",136.93,-139.9,"Trend",0.979,1319.93,1330.26,67,"E-11","Alloy 617","Plate",314626
68,"CapPass",137.16,-140.6,"Trend",0.976,1339.25,1350.28,68,"E-11","Alloy 617","Plate",314626
69,"CapPass",136.90,-140.8,"Trend",0.973,1360.29,1370.22,69,"E-11","Alloy 617","Plate",314626
70,"CapPass",137.87,-140.9,"Trend",0.979,1380.14,1390.01,70,"E-11","Alloy 617","Plate",314626
71,"CapPass",137.43,-141.5,"Trend",0.971,1399.61,1410.29,71,"E-11","Alloy 617","Plate",314626
72,"CapPass",137.87,-141.1,"Trend",0.977,1420.20,1429.70,72,"E-11","Alloy 617","Plate",314626
73,"CapPass",136.95,-139.7,"Trend",0.980,1439.49,1450.32,73,"E-11","Alloy 617","Plate",314626
74,"CapPass",137.29,-140.5,"Trend",0.977,1459.73,1470.34,74,"E-11","Alloy 617","Plate",314626
75,"CapPass",138.04,-140.1,"Trend",0.986,1480.27,1490.33,75,"E-11","Alloy 617","Plate",314626
76,"CapPass",136.77,-140.4,"Trend",0.974,1500.07,1510.34,76,"E-11","Alloy 617","Plate",314626
77,"CapPass",137.07,-141.2,"Trend",0.971,1520.10,1530.18,77,"E-11","Alloy 617","Plate",314626
78,"CapPass",137.57,-140.2,"Trend",0.981,1539.62,1550.36,78,"E-11","Alloy 617","Plate",314626
79,"CapPass",136.73,-141.7,"Trend",0.965,1559.86,1570.36,79,"E-11","Alloy 617","Plate",314626
80,"CapPass",137.48,-140.4,"Trend",0.979,1580.00,1590.37,80,"E-11","Alloy 617","Plate",314626
81,"CapPass",136.95,-140.3,"Trend",0.976,1600.07,1609.82,81,"E-11","Alloy 617","Plate",314626
82,"CapPass",137.63,-140.5,"Trend",0.980,1620.39,1630.39,82,"E-11","Alloy 617","Plate",314626
83,"CapPass",136.99,-140.6,"Trend",0.975,1640.28,1650.42,83,"E-11","Alloy 617","Plate",314626
84,"CapPass",136.75,-140.3,"Trend",0.975,1660.40,1669.99,84,"E-11","Alloy 617","Plate",314626
85,"CapPass",137.01,-140.0,"Trend",0.978,1679.79,1690.35,85,"E-11","Alloy 617","Plate",314626
86,"CapPass",137.09,-141.0,"Trend",0.972,1700.19,1709.98,86,"E-11","Alloy 617","Plate",314626
87,"CapPass",136.07,-139.9,"Trend",0.973,1720.00,1730.43,87,"E-11","Alloy 617","Plate",314626
88,"CapPass",136.49,-140.7,"Trend",0.970,1739.94,1750.28,88,"E-11","Alloy 617","Plate",314626
89,"CapPass",137.41,-139.8,"Trend",0.983,1760.25,1770.46,89,"E-11","Alloy 617","Plate",314626
90,"CapPass",136.92,-139.6,"Trend",0.981,1779.91,1790.48,90,"E-11","Alloy 617","Plate",314626
91,"CapPass",136.78,-139.3,"Trend",0.982,1800.18,1810.47,91,"E-11","Alloy 617","Plate",314626
92,"CapPass",136.60,-140.2,"Trend",0.974,1820.45,1830.49,92,"E-11","Alloy 617","Plate",314626
93,"CapPass",137.04,-140.4,"Trend",0.976,1839.64,1850.50,93,"E-11","Alloy 617","Plate",314626
94,"CapPass",136.37,-138.7,"Trend",0.983,1859.89,1870.37,94,"E-11","Alloy 617","Plate",314626
95,"CapPass",136.73,-140.6,"Trend",0.972,1879.98,1890.09,95,"E-11","Alloy 617","Plate",314626
96,"CapPass",137.83,-140.3,"Trend",0.983,1900.52,1910.51,96,"E-11","Alloy 617","Plate",314626
97,"CapPass",136.97,-139.7,"Trend",0.981,1920.37,1929.97,97,"E-11","Alloy 617","Plate",314626
98,"CapPass",137.96,-139.7,"Trend",0.988,1940.53,1950.48,98,"E-11","Alloy 617","Plate",314626
99,"CapPass",136.43,-139.4,"Trend",0.979,1960.39,1970.55,99,"E-11","Alloy 617","Plate",314626
100,"CapPass",136.50,-139.6,"Trend",0.978,1979.66,1990.32,100,"E-11","Alloy 617","Plate",314626
101,"CapPass",136.66,-138.9,"Trend",0.984,2000.55,2009.86,101,"E-11","Alloy 617","Plate",314626
102,"CapPass",137.40,-138.8,"Trend",0.990,2020.15,2030.56,102,"E-11","Alloy 617","Plate",314626
103,"CapPass",136.90,-139.9,"Trend",0.979,2040.18,2050.36,103,"E-11","Alloy 617","Plate",314626
104,"CapPass",136.41,-138.3,"Trend",0.987,2060.05,2070.24,104,"E-11","Alloy 617","Plate",314626
105,"CapPass",136.54,-138.8,"Trend",0.983,2080.59,2090.51,105,"E-11","Alloy 617","Plate",314626
106,"CapPass",136.95,-140.3,"Trend",0.976,2100.55,2110.32,106,"E-11","Alloy 617","Plate",314626
107,"CapPass",136.77,-137.9,"Trend",0.992,2120.33,2130.18,107,"E-11","Alloy 617","Plate",314626
108,"CapPass",137.26,-139.6,"Trend",0.983,2140.30,2150.60,108,"E-11","Alloy 617","Plate",314626
109,"CapPass",136.57,-139.5,"Trend",0.979,2159.90,2170.64,109,"E-11","Alloy 617","Plate",314626
110,"CapPass",137.33,-139.1,"Trend",0.987,2180.64,2190.52,110,"E-11","Alloy 617","Plate",314626
111,"CapPass",137.10,-139.1,"Trend",0.986,2200.65,2210.47,111,"E-11","Alloy 617","Plate",314626
112,"CapPass",136.59,-139.1,"Trend",0.982,2220.63,2230.41,112,"E-11","Alloy 617","Plate",314626
113,"CapPass",136.87,-138.7,"Trend",0.987,2240.54,2250.66,113,"E-11","Alloy 617","Plate",314626
114,"CapPass",137.60,-138.3,"Trend",0.995,2260.59,2270.47,114,"E-11","Alloy 617","Plate",314626
115,"CapPass",136.24,-138.6,"Trend",0.983,2280.68,2290.48,115,"E-11","Alloy 617","Plate",314626
116,"CapPass",136.89,-138.7,"Trend",0.987,2300.19,2310.68,116,"E-11","Alloy 617","Plate",314626
117,"CapPass",136.90,-138.9,"Trend",0.985,2320.56,2330.51,117,"E-11","Alloy 617","Plate",314626
118,"CapPass",137.25,-137.7,"Trend",0.996,2340.69,2350.59,118,"E-11","Alloy 617","Plate",314626
119,"CapPass",137.61,-138.5,"Trend",0.994,2360.38,2370.44,119,"E-11","Alloy 617","Plate",314626
120,"CapPass",136.20,-138.6,"Trend",0.983,2380.02,2390.66,120,"E-11","Alloy 617","Plate",314626
121,"CapPass",136.73,-138.8,"Trend",0.985,2400.69,2410.75,121,"E-11","Alloy 617","Plate",314626
122,"CapPass",138.00,-138.0,"Trend",1.000,2420.64,2429.38,122,"E-11","Alloy 617","Plate",314626
123,"CapPass",136.36,-137.1,"Trend",0.994,2440.09,2450.19,123,"E-11","Alloy 617","Plate",314626
124,"CapPass",136.40,-137.2,"Trend",0.994,2460.19,2470.77,124,"E-11","Alloy 617","Plate",314626
125,"CapPass",136.71,-137.6,"Trend",0.994,2480.78,2490.73,125,"E-11","Alloy 617","Plate",314626
126,"CapPass",136.19,-138.3,"Trend",0.985,2499.67,2510.78,126,"E-11","Alloy 617","Plate",314626
127,"CapPass",137.25,-138.2,"Trend",0.993,2520.35,2530.68,127,"E-11","Alloy 617","Plate",314626
128,"CapPass",136.53,-138.1,"Trend",0.989,2540.79,2550.16,128,"E-11","Alloy 617","Plate",314626
129,"CapPass",136.42,-138.2,"Trend",0.987,2560.82,2570.47,129,"E-11","Alloy 617","Plate",314626
130,"CapPass",135.94,-137.2,"Trend",0.991,2579.69,2590.09,130,"E-11","Alloy 617","Plate",314626
131,"CapPass",136.37,-138.3,"Trend",0.986,2600.54,2610.84,131,"E-11","Alloy 617","Plate",314626
132,"CapPass",136.57,-138.3,"Trend",0.987,2620.81,2630.33,132,"E-11","Alloy 617","Plate",314626
133,"CapPass",136.34,-138.0,"Trend",0.988,2640.30,2650.84,133,"E-11","Alloy 617","Plate",314626
134,"CapPass",136.81,-138.0,"Trend",0.991,2660.21,2670.70,134,"E-11","Alloy 617","Plate",314626
135,"CapPass",136.54,-137.9,"Trend",0.990,2680.57,2690.76,135,"E-11","Alloy 617","Plate",314626
136,"CapPass",136.75,-139.2,"Trend",0.983,2700.39,2710.39,136,"E-11","Alloy 617","Plate",314626
137,"CapPass",136.95,-137.6,"Trend",0.995,2720.89,2730.89,137,"E-11","Alloy 617","Plate",314626
138,"CapPass",135.90,-137.3,"Trend",0.989,2739.97,2750.79,138,"E-11","Alloy 617","Plate",314626
139,"CapPass",135.85,-137.6,"Trend",0.987,2760.61,2770.77,139,"E-11","Alloy 617","Plate",314626
140,"CapPass",137.19,-137.1,"Trend",1.001,2780.90,2790.79,140,"E-11","Alloy 617","Plate",314626
141,"CapPass",136.29,-136.4,"Trend",0.999,2800.92,2809.97,141,"E-11","Alloy 617","Plate",314626
142,"CapPass",136.38,-137.5,"Trend",0.992,2820.06,2830.92,142,"E-11","Alloy 617","Plate",314626
143,"CapPass",136.89,-137.4,"Trend",0.997,2840.53,2850.92,143,"E-11","Alloy 617","Plate",314626
144,"CapPass",135.88,-137.7,"Trend",0.986,2860.81,2870.18,144,"E-11","Alloy 617","Plate",314626
145,"CapPass",136.71,-137.6,"Trend",0.993,2880.94,2890.94,145,"E-11","Alloy 617","Plate",314626
146,"CapPass",136.67,-137.5,"Trend",0.994,2900.37,2910.94,146,"E-11","Alloy 617","Plate",314626
147,"CapPass",137.18,-138.2,"Trend",0.993,2920.15,2930.75,147,"E-11","Alloy 617","Plate",314626
148,"CapPass",136.29,-137.9,"Trend",0.988,2940.97,2950.86,148,"E-11","Alloy 617","Plate",314626
149,"CapPass",136.52,-138.1,"Trend",0.988,2960.57,2970.99,149,"E-11","Alloy 617","Plate",314626
150,"CapPass",135.92,-136.5,"Trend",0.996,2981.00,2990.21,150,"E-11","Alloy 617","Plate",314626
151,"CapPass",137.03,-136.9,"Trend",1.001,3000.35,3010.72,151,"E-11","Alloy 617","Plate",314626
152,"CapPass",136.82,-136.4,"Trend",1.003,3020.37,3030.88,152,"E-11","Alloy 617","Plate",314626
153,"CapPass",137.01,-137.6,"Trend",0.995,3040.91,3051.02,153,"E-11","Alloy 617","Plate",314626
154,"CapPass",137.57,-137.2,"Trend",1.003,3061.04,3070.70,154,"E-11","Alloy 617","Plate",314626
155,"CapPass",136.24,-136.3,"Trend",1.000,3081.04,3091.04,155,"E-11","Alloy 617","Plate",314626
156,"CapPass",136.16,-138.4,"Trend",0.984,3099.80,3111.05,156,"E-11","Alloy 617","Plate",314626
157,"CapPass",135.95,-137.6,"Trend",0.988,3120.55,3131.00,157,"E-11","Alloy 617","Plate",314626
158,"CapPass",137.26,-136.6,"Trend",1.005,3140.65,3150.71,158,"E-11","Alloy 617","Plate",314626
159,"CapPass",135.99,-137.3,"Trend",0.991,3161.02,3171.05,159,"E-11","Alloy 617","Plate",314626
160,"CapPass",136.47,-137.6,"Trend",0.992,3181.08,3191.08,160,"E-11","Alloy 617","Plate",314626
161,"CapPass",137.04,-137.2,"Trend",0.998,3201.09,3210.91,161,"E-11","Alloy 617","Plate",314626
162,"CapPass",136.72,-136.6,"Trend",1.001,3221.04,3231.10,162,"E-11","Alloy 617","Plate",314626
163,"CapPass",137.01,-136.5,"Trend",1.004,3241.09,3251.08,163,"E-11","Alloy 617","Plate",314626
164,"CapPass",136.46,-137.1,"Trend",0.995,3260.72,3271.11,164,"E-11","Alloy 617","Plate",314626
165,"CapPass",136.59,-136.6,"Trend",1.000,3281.10,3291.13,165,"E-11","Alloy 617","Plate",314626
166,"CapPass",136.75,-136.5,"Trend",1.002,3300.42,3310.66,166,"E-11","Alloy 617","Plate",314626
167,"CapPass",136.28,-136.6,"Trend",0.997,3320.17,3330.51,167,"E-11","Alloy 617","Plate",314626
168,"CapPass",136.87,-136.2,"Trend",1.005,3341.15,3350.09,168,"E-11","Alloy 617","Plate",314626
169,"CapPass",136.66,-137.1,"Trend",0.997,3360.74,3370.91,169,"E-11","Alloy 617","Plate",314626
170,"CapPass",136.39,-136.2,"Trend",1.001,3381.17,3390.50,170,"E-11","Alloy 617","Plate",314626
171,"CapPass",135.73,-136.1,"Trend",0.997,3401.05,3411.00,171,"E-11","Alloy 617","Plate",314626
172,"CapPass",136.08,-136.4,"Trend",0.997,3421.15,3431.19,172,"E-11","Alloy 617","Plate",314626
173,"CapPass",136.41,-136.7,"Trend",0.998,3440.21,3450.72,173,"E-11","Alloy 617","Plate",314626
174,"CapPass",135.63,-136.3,"Trend",0.995,3460.65,3471.21,174,"E-11","Alloy 617","Plate",314626
175,"CapPass",136.13,-136.3,"Trend",0.999,3481.21,3491.17,175,"E-11","Alloy 617","Plate",314626
176,"CapPass",135.34,-136.0,"Trend",0.995,3500.29,3510.07,176,"E-11","Alloy 617","Plate",314626
177,"CapPass",136.28,-135.5,"Trend",1.006,3520.80,3530.90,177,"E-11","Alloy 617","Plate",314626
178,"CapPass",136.68,-136.8,"Trend",0.999,3541.07,3551.07,178,"E-11","Alloy 617","Plate",314626
179,"CapPass",136.15,-135.8,"Trend",1.002,3561.25,3571.22,179,"E-11","Alloy 617","Plate",314626
180,"CapPass",136.10,-136.3,"Trend",0.999,3580.92,3590.88,180,"E-11","Alloy 617","Plate",314626
181,"CapPass",135.98,-136.5,"Trend",0.996,3601.27,3611.26,181,"E-11","Alloy 617","Plate",314626
182,"CapPass",135.84,-136.5,"Trend",0.995,3621.03,3631.16,182,"E-11","Alloy 617","Plate",314626
183,"CapPass",135.54,-136.7,"Trend",0.991,3641.12,3651.29,183,"E-11","Alloy 617","Plate",314626
184,"CapPass",136.11,-136.8,"Trend",0.995,3661.13,3671.30,184,"E-11","Alloy 617","Plate",314626
185,"CapPass",135.79,-135.7,"Trend",1.001,3681.11,3691.29,185,"E-11","Alloy 617","Plate",314626
186,"CapPass",135.54,-135.1,"Trend",1.003,3700.44,3710.67,186,"E-11","Alloy 617","Plate",314626
187,"CapPass",135.98,-136.4,"Trend",0.997,3721.32,3730.98,187,"E-11","Alloy 617","Plate",314626
188,"CapPass",135.54,-137.3,"Trend",0.987,3740.67,3751.31,188,"E-11","Alloy 617","Plate",314626
189,"CapPass",135.89,-135.9,"Trend",1.000,3760.95,3771.03,189,"E-11","Alloy 617","Plate",314626
190,"CapPass",135.62,-135.3,"Trend",1.003,3780.99,3790.74,190,"E-11","Alloy 617","Plate",314626
191,"CapPass",135.72,-135.9,"Trend",0.999,3801.02,3811.12,191,"E-11","Alloy 617","Plate",314626
192,"CapPass",135.50,-135.2,"Trend",1.002,3821.36,3831.06,192,"E-11","Alloy 617","Plate",314626
193,"CapPass",135.39,-135.7,"Trend",0.998,3839.10,3851.34,193,"E-11","Alloy 617","Plate",314626
194,"CapPass",136.18,-135.1,"Trend",1.008,3861.03,3870.60,194,"E-11","Alloy 617","Plate",314626
195,"CapPass",136.04,-135.3,"Trend",1.006,3881.38,3890.95,195,"E-11","Alloy 617","Plate",314626
196,"CapPass",136.31,-136.4,"Trend",0.999,3901.40,3911.25,196,"E-11","Alloy 617","Plate",314626
197,"CapPass",135.99,-136.1,"Trend",0.999,3921.36,3931.36,197,"E-11","Alloy 617","Plate",314626
198,"CapPass",135.93,-135.4,"Trend",1.004,3941.06,3951.02,198,"E-11","Alloy 617","Plate",314626
199,"CapPass",135.25,-135.8,"Trend",0.996,3960.68,3971.44,199,"E-11","Alloy 617","Plate",314626
200,"CapPass",136.10,-135.3,"Trend",1.006,3981.04,3991.43,200,"E-11","Alloy 617","Plate",314626
201,"CapPass",136.33,-135.9,"Trend",1.003,4001.35,4011.37,201,"E-11","Alloy 617","Plate",314626
202,"CapPass",135.62,-134.7,"Trend",1.007,4021.33,4031.08,202,"E-11","Alloy 617","Plate",314626
203,"CapPass",135.18,-136.3,"Trend",0.992,4041.46,4051.27,203,"E-11","Alloy 617","Plate",314626
204,"CapPass",135.72,-135.5,"Trend",1.002,4061.34,4071.46,204,"E-11","Alloy 617","Plate",314626
205,"CapPass",135.65,-135.4,"Trend",1.002,4081.24,4091.29,205,"E-11","Alloy 617","Plate",314626
206,"CapPass",136.26,-136.0,"Trend",1.002,4100.82,4111.47,206,"E-11","Alloy 617","Plate",314626
207,"CapPass",135.59,-135.6,"Trend",1.000,4120.68,4131.35,207,"E-11","Alloy 617","Plate",314626
208,"CapPass",135.61,-135.9,"Trend",0.998,4140.27,4151.20,208,"E-11","Alloy 617","Plate",314626
209,"CapPass",136.05,-135.1,"Trend",1.007,4161.03,4171.10,209,"E-11","Alloy 617","Plate",314626
210,"CapPass",135.40,-135.4,"Trend",1.000,4181.51,4191.53,210,"E-11","Alloy 617","Plate",314626
211,"CapPass",135.02,-135.4,"Trend",0.998,4201.43,4211.43,211,"E-11","Alloy 617","Plate",314626
212,"CapPass",135.85,-134.2,"Trend",1.012,4220.99,4231.37,212,"E-11","Alloy 617","Plate",314626
213,"CapPass",136.45,-134.2,"Trend",1.017,4241.55,4251.55,213,"E-11","Alloy 617","Plate",314626
214,"CapPass",135.77,-135.1,"Trend",1.005,4261.30,4271.51,214,"E-11","Alloy 617","Plate",314626
215,"CapPass",136.51,-135.0,"Trend",1.011,4281.34,4291.57,215,"E-11","Alloy 617","Plate",314626
216,"CapPass",135.97,-134.2,"Trend",1.013,4301.17,4311.13,216,"E-11","Alloy 617","Plate",314626
217,"CapPass",135.53,-135.1,"Trend",1.003,4321.52,4331.58,217,"E-11","Alloy 617","Plate",314626
218,"CapPass",135.72,-135.0,"Trend",1.005,4341.56,4351.59,218,"E-11","Alloy 617","Plate",314626
219,"CapPass",134.98,-135.1,"Trend",0.999,4361.24,4371.58,219,"E-11","Alloy 617","Plate",314626
220,"CapPass",135.87,-133.9,"Trend",1.015,4380.92,4391.35,220,"E-11","Alloy 617","Plate",314626
221,"CapPass",134.46,-135.1,"Trend",0.996,4399.62,4411.54,221,"E-11","Alloy 617","Plate",314626
222,"CapPass",135.53,-134.0,"Trend",1.012,4420.87,4431.64,222,"E-11","Alloy 617","Plate",314626
223,"CapPass",135.17,-133.6,"Trend",1.012,4441.15,4451.65,223,"E-11","Alloy 617","Plate",314626
224,"CapPass",135.99,-135.1,"Trend",1.007,4461.20,4471.61,224,"E-11","Alloy 617","Plate",314626
225,"CapPass",135.22,-134.5,"Trend",1.005,4481.34,4491.65,225,"E-11","Alloy 617","Plate",314626
226,"CapPass",135.62,-134.2,"Trend",1.010,4501.66,4511.18,226,"E-11","Alloy 617","Plate",314626
227,"CapPass",135.11,-133.7,"Trend",1.011,4521.65,4531.30,227,"E-11","Alloy 617","Plate",314626
228,"CapPass",135.31,-133.7,"Trend",1.012,4541.32,4550.91,228,"E-11","Alloy 617","Plate",314626
229,"CapPass",135.18,-135.5,"Trend",0.997,4560.68,4571.61,229,"E-11","Alloy 617","Plate",314626
230,"CapPass",135.23,-135.0,"Trend",1.002,4581.59,4591.55,230,"E-11","Alloy 617","Plate",314626
231,"CapPass",135.47,-134.4,"Trend",1.008,4600.93,4611.27,231,"E-11","Alloy 617","Plate",314626
232,"CapPass",135.74,-134.7,"Trend",1.008,4620.70,4631.70,232,"E-11","Alloy 617","Plate",314626
233,"CapPass",134.73,-133.3,"Trend",1.011,4641.61,4650.69,233,"E-11","Alloy 617","Plate",314626
234,"CapPass",134.95,-133.3,"Trend",1.012,4661.72,4670.82,234,"E-11","Alloy 617","Plate",314626
235,"CapPass",136.55,-134.5,"Trend",1.016,4680.91,4691.51,235,"E-11","Alloy 617","Plate",314626
236,"CapPass",135.40,-135.2,"Trend",1.002,4701.69,4711.65,236,"E-11","Alloy 617","Plate",314626
237,"CapPass",134.82,-134.5,"Trend",1.002,4721.57,4731.21,237,"E-11","Alloy 617","Plate",314626
238,"CapPass",135.22,-134.4,"Trend",1.006,4741.70,4751.76,238,"E-11","Alloy 617","Plate",314626
239,"CapPass",135.07,-135.3,"Trend",0.998,4761.70,4771.75,239,"E-11","Alloy 617","Plate",314626
240,"CapPass",135.49,-133.8,"Trend",1.013,4781.62,4790.46,240,"E-11","Alloy 617","Plate",314626
241,"CapPass",135.54,-134.1,"Trend",1.010,4801.71,4811.44,241,"E-11","Alloy 617","Plate",314626
242,"CapPass",135.56,-133.8,"Trend",1.013,4821.65,4831.55,242,"E-11","Alloy 617","Plate",314626
243,"CapPass",135.34,-134.2,"Trend",1.009,4841.31,4851.54,243,"E-11","Alloy 617","Plate",314626
244,"CapPass",135.08,-134.8,"Trend",1.002,4861.81,4871.81,244,"E-11","Alloy 617","Plate",314626
