"Cycle Label","Data State","Elapsed Time Sec","Qual State","Strain","Stress Mpa","Count","Sample","Alloy","Material_Form","Heat"
"Cycle 1","CapPass",-0.00,"Qualified",0.00008,-3.34,1,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.06,"Qualified",0.00013,4.08,2,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.12,"Qualified",0.00018,11.29,3,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.17,"Qualified",0.00023,17.93,4,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.22,"Qualified",0.00027,22.85,5,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.23,"Qualified",0.00028,23.97,6,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.32,"Qualified",0.00033,31.56,7,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.41,"Qualified",0.00038,39.14,8,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.49,"Qualified",0.00043,48.09,9,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.54,"Qualified",0.00048,55.73,10,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.59,"Qualified",0.00053,63.15,11,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.63,"Qualified",0.00058,69.32,12,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.68,"Qualified",0.00063,75.89,13,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.72,"Qualified",0.00067,81.31,14,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.73,"Qualified",0.00068,82.85,15,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.79,"Qualified",0.00073,89.49,16,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.85,"Qualified",0.00078,96.00,17,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.91,"Qualified",0.00083,103.30,18,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.99,"Qualified",0.00088,111.06,19,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.05,"Qualified",0.00094,118.52,20,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.10,"Qualified",0.00099,125.19,21,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.15,"Qualified",0.00104,131.77,22,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.21,"Qualified",0.00109,138.39,23,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.22,"Qualified",0.00110,139.71,24,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.26,"Qualified",0.00114,145.31,25,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.31,"Qualified",0.00119,152.30,26,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.35,"Qualified",0.00124,158.87,27,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.38,"Qualified",0.00129,164.35,28,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.40,"Qualified",0.00135,164.77,29,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.41,"Qualified",0.00140,165.14,30,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.41,"Qualified",0.00146,165.61,31,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.42,"Qualified",0.00152,166.09,32,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.43,"Qualified",0.00157,166.40,33,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.43,"Qualified",0.00163,166.68,34,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.44,"Qualified",0.00168,166.97,35,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.45,"Qualified",0.00173,167.25,36,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.46,"Qualified",0.00178,167.35,37,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.47,"Qualified",0.00183,167.09,38,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.63,"Qualified",0.00178,145.79,39,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.72,"Qualified",0.00176,144.01,40,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.82,"Qualified",0.00183,153.73,41,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.87,"Qualified",0.00188,159.34,42,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.91,"Qualified",0.00193,164.90,43,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.95,"Qualified",0.00198,169.97,44,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.00,"Qualified",0.00203,174.71,45,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.03,"Qualified",0.00209,168.76,46,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.04,"Qualified",0.00214,169.13,47,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.04,"Qualified",0.00219,169.45,48,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.04,"Qualified",0.00225,169.90,49,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.05,"Qualified",0.00231,170.10,50,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.05,"Qualified",0.00237,170.54,51,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.05,"Qualified",0.00243,170.72,52,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.06,"Qualified",0.00249,171.07,53,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.06,"Qualified",0.00254,171.33,54,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.07,"Qualified",0.00259,171.50,55,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.07,"Qualified",0.00264,171.56,56,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.18,"Qualified",0.00259,147.49,57,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.21,"Qualified",0.00254,140.13,58,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.22,"Qualified",0.00253,138.55,59,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.24,"Qualified",0.00249,133.61,60,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.29,"Qualified",0.00244,127.78,61,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.46,"Qualified",0.00249,136.96,62,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.51,"Qualified",0.00254,143.53,63,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.55,"Qualified",0.00259,149.31,64,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.59,"Qualified",0.00264,154.81,65,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.63,"Qualified",0.00269,159.87,66,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.67,"Qualified",0.00274,164.69,67,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.72,"Qualified",0.00279,169.12,68,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.77,"Qualified",0.00284,173.36,69,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.82,"Qualified",0.00289,177.16,70,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.84,"Qualified",0.00295,173.13,71,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.85,"Qualified",0.00301,173.58,72,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.85,"Qualified",0.00306,173.76,73,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.86,"Qualified",0.00311,173.99,74,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.86,"Qualified",0.00317,174.23,75,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.86,"Qualified",0.00322,174.36,76,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.87,"Qualified",0.00328,174.67,77,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.87,"Qualified",0.00333,174.84,78,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.87,"Qualified",0.00338,174.92,79,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.88,"Qualified",0.00344,174.94,80,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.00,"Qualified",0.00339,147.95,81,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.03,"Qualified",0.00334,140.45,82,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.07,"Qualified",0.00329,133.62,83,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.22,"Qualified",0.00327,132.11,84,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.29,"Qualified",0.00334,140.55,85,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.33,"Qualified",0.00339,146.11,86,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.37,"Qualified",0.00344,151.30,87,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.41,"Qualified",0.00349,156.15,88,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.45,"Qualified",0.00354,160.50,89,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.50,"Qualified",0.00359,164.53,90,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.54,"Qualified",0.00364,168.21,91,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.58,"Qualified",0.00369,171.37,92,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.63,"Qualified",0.00374,174.30,93,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.68,"Qualified",0.00379,176.75,94,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.72,"Qualified",0.00383,178.64,95,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.73,"Qualified",0.00384,179.05,96,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.77,"Qualified",0.00389,181.00,97,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.82,"Qualified",0.00394,175.33,98,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.83,"Qualified",0.00400,175.61,99,"315-1","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.83,"Qualified",0.00405,175.87,100,"315-1","Alloy 617","Plate",314626
