"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Count","Sample","Alloy","Material_Form","Heat"
39,"CapPass",137.63,-135.5,"Qualified",1.016,760.02,770.02,39,"E-12","Alloy 617","Plate",314626
40,"CapPass",137.65,-136.9,"Qualified",1.006,780.01,790.02,40,"E-12","Alloy 617","Plate",314626
41,"CapPass",137.48,-136.1,"Qualified",1.010,798.87,809.45,41,"E-12","Alloy 617","Plate",314626
42,"CapPass",137.69,-135.8,"Qualified",1.014,820.00,829.27,42,"E-12","Alloy 617","Plate",314626
43,"CapPass",137.27,-136.3,"Qualified",1.007,840.04,850.06,43,"E-12","Alloy 617","Plate",314626
44,"CapPass",138.29,-135.9,"Qualified",1.017,859.85,870.06,44,"E-12","Alloy 617","Plate",314626
45,"CapPass",137.52,-135.7,"Qualified",1.013,879.57,889.54,45,"E-12","Alloy 617","Plate",314626
46,"CapPass",137.91,-135.1,"Qualified",1.021,899.83,910.07,46,"E-12","Alloy 617","Plate",314626
47,"CapPass",136.97,-135.4,"Qualified",1.012,918.98,930.03,47,"E-12","Alloy 617","Plate",314626
48,"CapPass",138.08,-136.6,"Qualified",1.011,939.88,949.99,48,"E-12","Alloy 617","Plate",314626
49,"CapPass",137.74,-136.3,"Qualified",1.011,959.93,969.92,49,"E-12","Alloy 617","Plate",314626
50,"CapPass",137.20,-135.6,"Qualified",1.012,979.42,989.95,50,"E-12","Alloy 617","Plate",314626
51,"CapPass",137.43,-135.5,"Qualified",1.014,999.52,1009.90,51,"E-12","Alloy 617","Plate",314626
52,"CapPass",137.65,-135.1,"Qualified",1.019,1019.89,1030.13,52,"E-12","Alloy 617","Plate",314626
53,"CapPass",136.97,-135.1,"Qualified",1.014,1040.13,1048.93,53,"E-12","Alloy 617","Plate",314626
54,"CapPass",137.95,-135.8,"Qualified",1.016,1060.14,1069.76,54,"E-12","Alloy 617","Plate",314626
55,"CapPass",137.43,-136.6,"Qualified",1.006,1079.92,1090.00,55,"E-12","Alloy 617","Plate",314626
56,"CapPass",137.25,-134.3,"Qualified",1.022,1100.00,1109.71,56,"E-12","Alloy 617","Plate",314626
57,"CapPass",136.87,-135.2,"Qualified",1.013,1120.16,1130.14,57,"E-12","Alloy 617","Plate",314626
58,"CapPass",137.44,-135.5,"Qualified",1.014,1140.16,1150.00,58,"E-12","Alloy 617","Plate",314626
59,"CapPass",137.18,-134.4,"Qualified",1.021,1160.18,1169.83,59,"E-12","Alloy 617","Plate",314626
60,"CapPass",136.97,-134.9,"Qualified",1.015,1180.13,1189.86,60,"E-12","Alloy 617","Plate",314626
61,"CapPass",137.16,-135.7,"Qualified",1.011,1199.85,1210.18,61,"E-12","Alloy 617","Plate",314626
62,"CapPass",137.38,-135.3,"Qualified",1.015,1220.17,1229.70,62,"E-12","Alloy 617","Plate",314626
63,"CapPass",136.63,-135.0,"Qualified",1.012,1240.23,1250.23,63,"E-12","Alloy 617","Plate",314626
64,"CapPass",136.36,-135.9,"Qualified",1.003,1260.24,1270.20,64,"E-12","Alloy 617","Plate",314626
65,"CapPass",137.28,-134.7,"Qualified",1.019,1279.86,1290.24,65,"E-12","Alloy 617","Plate",314626
66,"CapPass",137.07,-135.8,"Qualified",1.009,1299.64,1309.94,66,"E-12","Alloy 617","Plate",314626
67,"CapPass",136.66,-134.2,"Qualified",1.018,1320.27,1330.26,67,"E-12","Alloy 617","Plate",314626
68,"CapPass",136.63,-134.1,"Qualified",1.019,1340.22,1350.27,68,"E-12","Alloy 617","Plate",314626
69,"CapPass",136.82,-135.0,"Qualified",1.013,1360.23,1370.27,69,"E-12","Alloy 617","Plate",314626
70,"CapPass",137.60,-134.3,"Qualified",1.024,1380.19,1389.86,70,"E-12","Alloy 617","Plate",314626
71,"CapPass",138.20,-134.2,"Qualified",1.030,1400.28,1409.82,71,"E-12","Alloy 617","Plate",314626
72,"CapPass",136.25,-133.5,"Qualified",1.020,1419.84,1430.07,72,"E-12","Alloy 617","Plate",314626
73,"CapPass",136.62,-134.4,"Qualified",1.017,1440.05,1450.31,73,"E-12","Alloy 617","Plate",314626
74,"CapPass",136.75,-133.9,"Qualified",1.021,1460.32,1469.28,74,"E-12","Alloy 617","Plate",314626
75,"CapPass",137.26,-133.9,"Qualified",1.025,1480.27,1489.98,75,"E-12","Alloy 617","Plate",314626
76,"CapPass",137.58,-134.3,"Qualified",1.025,1500.32,1510.35,76,"E-12","Alloy 617","Plate",314626
77,"CapPass",136.62,-134.5,"Qualified",1.016,1520.35,1530.29,77,"E-12","Alloy 617","Plate",314626
78,"CapPass",136.85,-135.3,"Qualified",1.011,1540.23,1549.89,78,"E-12","Alloy 617","Plate",314626
79,"CapPass",137.24,-135.0,"Qualified",1.017,1560.06,1569.98,79,"E-12","Alloy 617","Plate",314626
80,"CapPass",137.55,-133.8,"Qualified",1.028,1580.33,1589.99,80,"E-12","Alloy 617","Plate",314626
81,"CapPass",135.91,-133.8,"Qualified",1.016,1599.30,1609.93,81,"E-12","Alloy 617","Plate",314626
82,"CapPass",136.46,-134.9,"Qualified",1.012,1619.91,1630.38,82,"E-12","Alloy 617","Plate",314626
83,"CapPass",136.04,-134.6,"Qualified",1.011,1640.14,1650.41,83,"E-12","Alloy 617","Plate",314626
84,"CapPass",136.54,-134.5,"Qualified",1.015,1659.20,1670.09,84,"E-12","Alloy 617","Plate",314626
85,"CapPass",136.77,-134.4,"Qualified",1.018,1679.85,1689.84,85,"E-12","Alloy 617","Plate",314626
86,"CapPass",136.38,-133.8,"Qualified",1.019,1700.42,1709.98,86,"E-12","Alloy 617","Plate",314626
87,"CapPass",136.56,-134.1,"Qualified",1.018,1719.82,1730.01,87,"E-12","Alloy 617","Plate",314626
88,"CapPass",136.27,-134.2,"Qualified",1.016,1740.40,1750.45,88,"E-12","Alloy 617","Plate",314626
89,"CapPass",136.25,-134.2,"Qualified",1.015,1759.75,1769.95,89,"E-12","Alloy 617","Plate",314626
90,"CapPass",136.16,-133.5,"Qualified",1.020,1779.19,1789.67,90,"E-12","Alloy 617","Plate",314626
91,"CapPass",135.70,-134.0,"Qualified",1.013,1800.47,1810.29,91,"E-12","Alloy 617","Plate",314626
92,"CapPass",136.13,-133.3,"Qualified",1.022,1820.04,1830.32,92,"E-12","Alloy 617","Plate",314626
93,"CapPass",136.19,-134.5,"Qualified",1.013,1840.48,1850.49,93,"E-12","Alloy 617","Plate",314626
94,"CapPass",135.41,-133.7,"Qualified",1.013,1860.48,1870.30,94,"E-12","Alloy 617","Plate",314626
95,"CapPass",135.77,-133.6,"Qualified",1.017,1880.45,1890.00,95,"E-12","Alloy 617","Plate",314626
96,"CapPass",135.69,-132.7,"Qualified",1.023,1900.26,1909.74,96,"E-12","Alloy 617","Plate",314626
97,"CapPass",135.38,-134.5,"Qualified",1.007,1919.18,1930.41,97,"E-12","Alloy 617","Plate",314626
98,"CapPass",135.82,-133.8,"Qualified",1.015,1940.37,1950.45,98,"E-12","Alloy 617","Plate",314626
99,"CapPass",135.20,-133.2,"Qualified",1.015,1960.44,1969.55,99,"E-12","Alloy 617","Plate",314626
100,"CapPass",135.90,-134.4,"Qualified",1.011,1980.21,1990.56,100,"E-12","Alloy 617","Plate",314626
101,"CapPass",135.87,-132.7,"Qualified",1.024,1999.11,2009.84,101,"E-12","Alloy 617","Plate",314626
102,"CapPass",135.30,-133.7,"Qualified",1.012,2019.90,2030.57,102,"E-12","Alloy 617","Plate",314626
103,"CapPass",136.03,-133.0,"Qualified",1.023,2040.51,2049.50,103,"E-12","Alloy 617","Plate",314626
104,"CapPass",136.24,-132.5,"Qualified",1.028,2060.36,2069.80,104,"E-12","Alloy 617","Plate",314626
105,"CapPass",135.15,-133.7,"Qualified",1.011,2080.53,2090.60,105,"E-12","Alloy 617","Plate",314626
106,"CapPass",135.29,-132.5,"Qualified",1.021,2099.45,2110.08,106,"E-12","Alloy 617","Plate",314626
107,"CapPass",136.25,-133.3,"Qualified",1.022,2120.14,2130.63,107,"E-12","Alloy 617","Plate",314626
108,"CapPass",135.81,-133.2,"Qualified",1.020,2140.46,2150.62,108,"E-12","Alloy 617","Plate",314626
109,"CapPass",135.82,-132.3,"Qualified",1.026,2160.63,2170.43,109,"E-12","Alloy 617","Plate",314626
110,"CapPass",135.51,-132.2,"Qualified",1.025,2179.72,2190.53,110,"E-12","Alloy 617","Plate",314626
111,"CapPass",135.19,-133.6,"Qualified",1.012,2199.90,2210.65,111,"E-12","Alloy 617","Plate",314626
112,"CapPass",135.73,-133.3,"Qualified",1.019,2220.50,2230.53,112,"E-12","Alloy 617","Plate",314626
113,"CapPass",134.94,-132.8,"Qualified",1.016,2240.67,2249.49,113,"E-12","Alloy 617","Plate",314626
114,"CapPass",134.99,-132.8,"Qualified",1.016,2260.67,2270.34,114,"E-12","Alloy 617","Plate",314626
115,"CapPass",135.75,-132.4,"Qualified",1.025,2280.31,2290.49,115,"E-12","Alloy 617","Plate",314626
116,"CapPass",134.67,-132.3,"Qualified",1.018,2300.22,2310.70,116,"E-12","Alloy 617","Plate",314626
117,"CapPass",134.71,-134.0,"Qualified",1.005,2320.69,2330.71,117,"E-12","Alloy 617","Plate",314626
118,"CapPass",135.52,-132.7,"Qualified",1.021,2340.67,2349.97,118,"E-12","Alloy 617","Plate",314626
119,"CapPass",135.15,-132.7,"Qualified",1.018,2359.47,2369.98,119,"E-12","Alloy 617","Plate",314626
120,"CapPass",135.63,-132.7,"Qualified",1.022,2380.68,2390.73,120,"E-12","Alloy 617","Plate",314626
121,"CapPass",135.01,-132.7,"Qualified",1.017,2399.84,2410.74,121,"E-12","Alloy 617","Plate",314626
122,"CapPass",136.15,-132.4,"Qualified",1.029,2420.13,2430.18,122,"E-12","Alloy 617","Plate",314626
123,"CapPass",135.70,-131.4,"Qualified",1.032,2440.74,2450.71,123,"E-12","Alloy 617","Plate",314626
124,"CapPass",135.37,-132.7,"Qualified",1.020,2460.58,2470.75,124,"E-12","Alloy 617","Plate",314626
125,"CapPass",135.35,-132.5,"Qualified",1.022,2480.06,2490.74,125,"E-12","Alloy 617","Plate",314626
126,"CapPass",135.76,-132.0,"Qualified",1.028,2500.77,2510.51,126,"E-12","Alloy 617","Plate",314626
127,"CapPass",136.45,-131.5,"Qualified",1.037,2520.30,2530.74,127,"E-12","Alloy 617","Plate",314626
128,"CapPass",135.00,-132.8,"Qualified",1.016,2540.76,2550.78,128,"E-12","Alloy 617","Plate",314626
129,"CapPass",135.08,-132.4,"Qualified",1.020,2560.80,2570.81,129,"E-12","Alloy 617","Plate",314626
130,"CapPass",134.49,-132.0,"Qualified",1.019,2579.50,2590.55,130,"E-12","Alloy 617","Plate",314626
131,"CapPass",135.64,-131.8,"Qualified",1.029,2600.47,2610.67,131,"E-12","Alloy 617","Plate",314626
132,"CapPass",134.67,-131.8,"Qualified",1.022,2620.55,2630.82,132,"E-12","Alloy 617","Plate",314626
133,"CapPass",135.08,-132.5,"Qualified",1.020,2639.40,2650.77,133,"E-12","Alloy 617","Plate",314626
134,"CapPass",135.14,-131.5,"Qualified",1.027,2660.83,2670.84,134,"E-12","Alloy 617","Plate",314626
135,"CapPass",135.10,-131.5,"Qualified",1.028,2679.92,2690.13,135,"E-12","Alloy 617","Plate",314626
136,"CapPass",135.13,-131.6,"Qualified",1.027,2700.86,2710.86,136,"E-12","Alloy 617","Plate",314626
137,"CapPass",134.01,-131.9,"Qualified",1.016,2719.62,2730.87,137,"E-12","Alloy 617","Plate",314626
138,"CapPass",134.75,-131.3,"Qualified",1.026,2740.56,2750.67,138,"E-12","Alloy 617","Plate",314626
139,"CapPass",134.98,-131.0,"Qualified",1.030,2760.51,2770.63,139,"E-12","Alloy 617","Plate",314626
140,"CapPass",134.70,-131.2,"Qualified",1.026,2780.90,2790.44,140,"E-12","Alloy 617","Plate",314626
141,"CapPass",134.95,-131.2,"Qualified",1.029,2800.56,2810.91,141,"E-12","Alloy 617","Plate",314626
142,"CapPass",134.72,-131.8,"Qualified",1.022,2820.12,2830.83,142,"E-12","Alloy 617","Plate",314626
143,"CapPass",135.08,-131.3,"Qualified",1.029,2840.81,2850.93,143,"E-12","Alloy 617","Plate",314626
144,"CapPass",134.43,-132.3,"Qualified",1.016,2860.55,2870.80,144,"E-12","Alloy 617","Plate",314626
145,"CapPass",134.80,-131.1,"Qualified",1.029,2880.95,2889.45,145,"E-12","Alloy 617","Plate",314626
146,"CapPass",134.34,-131.4,"Qualified",1.022,2900.71,2910.49,146,"E-12","Alloy 617","Plate",314626
147,"CapPass",133.85,-131.4,"Qualified",1.019,2920.64,2930.97,147,"E-12","Alloy 617","Plate",314626
148,"CapPass",133.89,-131.6,"Qualified",1.017,2940.45,2950.93,148,"E-12","Alloy 617","Plate",314626
149,"CapPass",135.10,-131.5,"Qualified",1.027,2960.75,2970.95,149,"E-12","Alloy 617","Plate",314626
150,"CapPass",134.17,-132.0,"Qualified",1.016,2980.99,2990.37,150,"E-12","Alloy 617","Plate",314626
151,"CapPass",134.02,-131.8,"Qualified",1.017,3000.98,3011.00,151,"E-12","Alloy 617","Plate",314626
152,"CapPass",133.81,-131.8,"Qualified",1.015,3020.66,3030.97,152,"E-12","Alloy 617","Plate",314626
153,"CapPass",133.98,-130.5,"Qualified",1.027,3039.63,3050.97,153,"E-12","Alloy 617","Plate",314626
154,"CapPass",134.41,-130.6,"Qualified",1.029,3060.23,3070.87,154,"E-12","Alloy 617","Plate",314626
155,"CapPass",134.04,-131.7,"Qualified",1.018,3081.03,3090.37,155,"E-12","Alloy 617","Plate",314626
156,"CapPass",135.16,-131.5,"Qualified",1.028,3101.02,3111.04,156,"E-12","Alloy 617","Plate",314626
157,"CapPass",133.89,-131.7,"Qualified",1.017,3120.79,3131.05,157,"E-12","Alloy 617","Plate",314626
158,"CapPass",133.67,-131.6,"Qualified",1.015,3141.06,3151.01,158,"E-12","Alloy 617","Plate",314626
159,"CapPass",134.40,-130.4,"Qualified",1.031,3161.06,3171.07,159,"E-12","Alloy 617","Plate",314626
160,"CapPass",133.98,-130.9,"Qualified",1.024,3180.66,3190.96,160,"E-12","Alloy 617","Plate",314626
161,"CapPass",133.68,-131.6,"Qualified",1.016,3200.60,3211.09,161,"E-12","Alloy 617","Plate",314626
162,"CapPass",133.52,-131.4,"Qualified",1.016,3220.98,3231.06,162,"E-12","Alloy 617","Plate",314626
163,"CapPass",134.38,-130.5,"Qualified",1.030,3240.72,3251.12,163,"E-12","Alloy 617","Plate",314626
164,"CapPass",133.91,-130.6,"Qualified",1.025,3261.07,3270.87,164,"E-12","Alloy 617","Plate",314626
165,"CapPass",134.46,-131.2,"Qualified",1.025,3281.11,3291.11,165,"E-12","Alloy 617","Plate",314626
166,"CapPass",133.98,-130.5,"Qualified",1.027,3301.05,3311.13,166,"E-12","Alloy 617","Plate",314626
167,"CapPass",133.38,-130.4,"Qualified",1.023,3320.77,3331.13,167,"E-12","Alloy 617","Plate",314626
168,"CapPass",134.02,-130.5,"Qualified",1.027,3340.95,3350.69,168,"E-12","Alloy 617","Plate",314626
169,"CapPass",133.06,-130.4,"Qualified",1.020,3360.54,3370.75,169,"E-12","Alloy 617","Plate",314626
170,"CapPass",134.77,-130.8,"Qualified",1.030,3380.82,3390.65,170,"E-12","Alloy 617","Plate",314626
171,"CapPass",133.80,-130.4,"Qualified",1.026,3400.60,3410.85,171,"E-12","Alloy 617","Plate",314626
172,"CapPass",133.63,-130.3,"Qualified",1.026,3420.52,3430.64,172,"E-12","Alloy 617","Plate",314626
173,"CapPass",133.35,-130.7,"Qualified",1.020,3441.20,3451.08,173,"E-12","Alloy 617","Plate",314626
174,"CapPass",133.88,-130.8,"Qualified",1.023,3461.17,3470.70,174,"E-12","Alloy 617","Plate",314626
175,"CapPass",133.34,-130.1,"Qualified",1.025,3480.55,3491.22,175,"E-12","Alloy 617","Plate",314626
176,"CapPass",133.36,-130.6,"Qualified",1.021,3500.54,3509.93,176,"E-12","Alloy 617","Plate",314626
177,"CapPass",133.30,-130.5,"Qualified",1.022,3519.47,3531.23,177,"E-12","Alloy 617","Plate",314626
178,"CapPass",134.17,-130.6,"Qualified",1.027,3540.66,3551.01,178,"E-12","Alloy 617","Plate",314626
179,"CapPass",132.95,-130.3,"Qualified",1.021,3560.47,3571.00,179,"E-12","Alloy 617","Plate",314626
180,"CapPass",134.49,-130.2,"Qualified",1.033,3580.55,3591.00,180,"E-12","Alloy 617","Plate",314626
181,"CapPass",134.08,-130.3,"Qualified",1.029,3600.91,3611.09,181,"E-12","Alloy 617","Plate",314626
182,"CapPass",134.39,-129.9,"Qualified",1.035,3621.27,3630.73,182,"E-12","Alloy 617","Plate",314626
183,"CapPass",133.40,-130.0,"Qualified",1.026,3641.27,3650.99,183,"E-12","Alloy 617","Plate",314626
184,"CapPass",133.75,-129.7,"Qualified",1.031,3660.40,3670.76,184,"E-12","Alloy 617","Plate",314626
185,"CapPass",133.45,-129.9,"Qualified",1.027,3681.15,3691.30,185,"E-12","Alloy 617","Plate",314626
186,"CapPass",133.63,-129.8,"Qualified",1.030,3701.08,3710.95,186,"E-12","Alloy 617","Plate",314626
187,"CapPass",133.73,-130.6,"Qualified",1.024,3720.85,3730.77,187,"E-12","Alloy 617","Plate",314626
188,"CapPass",133.56,-129.1,"Qualified",1.035,3740.62,3751.32,188,"E-12","Alloy 617","Plate",314626
189,"CapPass",132.85,-130.5,"Qualified",1.018,3761.32,3770.88,189,"E-12","Alloy 617","Plate",314626
190,"CapPass",132.41,-129.4,"Qualified",1.023,3781.25,3790.78,190,"E-12","Alloy 617","Plate",314626
191,"CapPass",133.21,-131.2,"Qualified",1.015,3801.13,3811.34,191,"E-12","Alloy 617","Plate",314626
192,"CapPass",133.85,-130.1,"Qualified",1.029,3821.04,3831.37,192,"E-12","Alloy 617","Plate",314626
193,"CapPass",133.11,-129.5,"Qualified",1.028,3841.18,3851.16,193,"E-12","Alloy 617","Plate",314626
194,"CapPass",133.06,-129.3,"Qualified",1.029,3860.25,3871.38,194,"E-12","Alloy 617","Plate",314626
195,"CapPass",133.02,-130.4,"Qualified",1.020,3880.83,3891.14,195,"E-12","Alloy 617","Plate",314626
196,"CapPass",133.00,-130.0,"Qualified",1.023,3900.50,3911.39,196,"E-12","Alloy 617","Plate",314626
197,"CapPass",133.06,-129.6,"Qualified",1.027,3921.06,3931.39,197,"E-12","Alloy 617","Plate",314626
198,"CapPass",133.32,-129.1,"Qualified",1.033,3941.23,3951.01,198,"E-12","Alloy 617","Plate",314626
199,"CapPass",133.49,-129.6,"Qualified",1.030,3960.81,3971.43,199,"E-12","Alloy 617","Plate",314626
200,"CapPass",134.72,-130.3,"Qualified",1.034,3980.96,3991.43,200,"E-12","Alloy 617","Plate",314626
201,"CapPass",132.79,-129.9,"Qualified",1.022,4000.76,4011.35,201,"E-12","Alloy 617","Plate",314626
202,"CapPass",133.34,-129.0,"Qualified",1.034,4021.44,4030.70,202,"E-12","Alloy 617","Plate",314626
203,"CapPass",132.33,-129.1,"Qualified",1.025,4041.44,4050.60,203,"E-12","Alloy 617","Plate",314626
204,"CapPass",132.64,-130.2,"Qualified",1.019,4061.24,4071.08,204,"E-12","Alloy 617","Plate",314626
205,"CapPass",132.81,-129.7,"Qualified",1.024,4081.48,4091.42,205,"E-12","Alloy 617","Plate",314626
206,"CapPass",133.04,-129.7,"Qualified",1.025,4100.76,4111.27,206,"E-12","Alloy 617","Plate",314626
207,"CapPass",133.49,-129.9,"Qualified",1.027,4121.48,4131.36,207,"E-12","Alloy 617","Plate",314626
208,"CapPass",132.87,-129.4,"Qualified",1.027,4141.22,4151.47,208,"E-12","Alloy 617","Plate",314626
209,"CapPass",132.86,-129.2,"Qualified",1.028,4161.37,4170.89,209,"E-12","Alloy 617","Plate",314626
210,"CapPass",132.62,-128.7,"Qualified",1.030,4181.51,4191.01,210,"E-12","Alloy 617","Plate",314626
211,"CapPass",132.87,-128.5,"Qualified",1.034,4201.50,4211.51,211,"E-12","Alloy 617","Plate",314626
212,"CapPass",133.26,-129.4,"Qualified",1.030,4221.53,4231.26,212,"E-12","Alloy 617","Plate",314626
213,"CapPass",132.62,-128.6,"Qualified",1.031,4240.95,4250.95,213,"E-12","Alloy 617","Plate",314626
214,"CapPass",132.33,-129.9,"Qualified",1.019,4260.80,4271.56,214,"E-12","Alloy 617","Plate",314626
215,"CapPass",132.35,-129.2,"Qualified",1.024,4281.45,4291.52,215,"E-12","Alloy 617","Plate",314626
216,"CapPass",133.31,-128.0,"Qualified",1.042,4301.57,4311.56,216,"E-12","Alloy 617","Plate",314626
217,"CapPass",133.02,-129.0,"Qualified",1.031,4321.48,4331.59,217,"E-12","Alloy 617","Plate",314626
218,"CapPass",132.42,-128.7,"Qualified",1.029,4340.89,4351.59,218,"E-12","Alloy 617","Plate",314626
219,"CapPass",132.03,-128.8,"Qualified",1.025,4359.67,4371.16,219,"E-12","Alloy 617","Plate",314626
220,"CapPass",133.27,-128.6,"Qualified",1.036,4381.23,4391.60,220,"E-12","Alloy 617","Plate",314626
221,"CapPass",132.43,-128.8,"Qualified",1.028,4401.55,4411.60,221,"E-12","Alloy 617","Plate",314626
222,"CapPass",132.19,-129.9,"Qualified",1.017,4421.44,4431.63,222,"E-12","Alloy 617","Plate",314626
223,"CapPass",132.38,-128.7,"Qualified",1.028,4441.60,4451.62,223,"E-12","Alloy 617","Plate",314626
224,"CapPass",133.40,-128.3,"Qualified",1.040,4461.58,4471.57,224,"E-12","Alloy 617","Plate",314626
225,"CapPass",131.84,-128.5,"Qualified",1.026,4481.44,4491.32,225,"E-12","Alloy 617","Plate",314626
226,"CapPass",132.67,-128.5,"Qualified",1.032,4501.31,4511.61,226,"E-12","Alloy 617","Plate",314626
227,"CapPass",131.94,-128.4,"Qualified",1.028,4520.47,4531.06,227,"E-12","Alloy 617","Plate",314626
228,"CapPass",132.44,-128.8,"Qualified",1.028,4541.40,4551.63,228,"E-12","Alloy 617","Plate",314626
229,"CapPass",132.46,-127.6,"Qualified",1.038,4561.43,4571.51,229,"E-12","Alloy 617","Plate",314626
230,"CapPass",132.19,-128.5,"Qualified",1.028,4580.67,4591.65,230,"E-12","Alloy 617","Plate",314626
231,"CapPass",132.46,-129.6,"Qualified",1.022,4600.99,4611.67,231,"E-12","Alloy 617","Plate",314626
232,"CapPass",132.83,-128.0,"Qualified",1.038,4621.69,4631.22,232,"E-12","Alloy 617","Plate",314626
233,"CapPass",132.45,-128.2,"Qualified",1.033,4641.30,4650.97,233,"E-12","Alloy 617","Plate",314626
234,"CapPass",132.33,-128.1,"Qualified",1.033,4660.77,4671.73,234,"E-12","Alloy 617","Plate",314626
235,"CapPass",132.53,-129.5,"Qualified",1.024,4681.45,4691.45,235,"E-12","Alloy 617","Plate",314626
236,"CapPass",132.66,-129.0,"Qualified",1.028,4701.06,4711.70,236,"E-12","Alloy 617","Plate",314626
237,"CapPass",133.08,-128.1,"Qualified",1.039,4721.52,4731.70,237,"E-12","Alloy 617","Plate",314626
238,"CapPass",132.82,-128.8,"Qualified",1.032,4741.77,4751.76,238,"E-12","Alloy 617","Plate",314626
239,"CapPass",131.90,-128.3,"Qualified",1.028,4761.75,4771.78,239,"E-12","Alloy 617","Plate",314626
240,"CapPass",132.18,-128.5,"Qualified",1.029,4781.29,4791.72,240,"E-12","Alloy 617","Plate",314626
