"Cycle","Data State","Max Stress Mpa","Min Stress Mpa","Qual State","Stress Ratio","Time Max Stress Sec","Time Min Stress Sec","Count","Sample","Alloy","Material_Form","Heat"
96,"CapPass",272.41,-277.9,"Trend",0.980,1899.94,1911.46,95,"416-9","Alloy 617","Plate",314626
97,"CapPass",275.30,-274.5,"Trend",1.003,1921.49,1930.78,96,"416-9","Alloy 617","Plate",314626
98,"CapPass",273.44,-272.4,"Trend",1.004,1941.09,1951.76,97,"416-9","Alloy 617","Plate",314626
99,"CapPass",269.87,-276.0,"Trend",0.978,1961.76,1971.25,98,"416-9","Alloy 617","Plate",314626
100,"CapPass",275.10,-272.9,"Trend",1.008,1981.66,1991.33,99,"416-9","Alloy 617","Plate",314626
101,"CapPass",274.78,-275.9,"Trend",0.996,2001.39,2011.23,100,"416-9","Alloy 617","Plate",314626
102,"CapPass",275.66,-276.9,"Trend",0.996,2021.15,2031.79,101,"416-9","Alloy 617","Plate",314626
103,"CapPass",275.47,-272.6,"Trend",1.011,2041.78,2050.43,102,"416-9","Alloy 617","Plate",314626
104,"CapPass",269.51,-278.2,"Trend",0.969,2060.91,2071.75,103,"416-9","Alloy 617","Plate",314626
105,"CapPass",274.81,-274.4,"Trend",1.001,2081.03,2091.53,104,"416-9","Alloy 617","Plate",314626
106,"CapPass",273.48,-276.2,"Trend",0.990,2101.80,2110.76,105,"416-9","Alloy 617","Plate",314626
107,"CapPass",271.39,-276.8,"Trend",0.981,2120.18,2131.84,106,"416-9","Alloy 617","Plate",314626
108,"CapPass",272.79,-279.8,"Trend",0.975,2141.71,2151.84,107,"416-9","Alloy 617","Plate",314626
109,"CapPass",274.11,-280.4,"Trend",0.977,2161.34,2171.19,108,"416-9","Alloy 617","Plate",314626
110,"CapPass",272.89,-272.7,"Trend",1.001,2181.86,2190.61,109,"416-9","Alloy 617","Plate",314626
111,"CapPass",273.42,-274.4,"Trend",0.996,2201.01,2210.42,110,"416-9","Alloy 617","Plate",314626
112,"CapPass",271.57,-275.4,"Trend",0.986,2221.56,2231.09,111,"416-9","Alloy 617","Plate",314626
113,"CapPass",267.38,-273.7,"Trend",0.977,2239.08,2251.90,112,"416-9","Alloy 617","Plate",314626
114,"CapPass",272.62,-273.6,"Trend",0.996,2261.09,2271.13,113,"416-9","Alloy 617","Plate",314626
115,"CapPass",271.06,-275.6,"Trend",0.984,2280.90,2290.25,114,"416-9","Alloy 617","Plate",314626
116,"CapPass",269.17,-274.6,"Trend",0.980,2300.80,2311.17,115,"416-9","Alloy 617","Plate",314626
117,"CapPass",270.41,-275.5,"Trend",0.982,2321.08,2330.91,116,"416-9","Alloy 617","Plate",314626
118,"CapPass",269.07,-276.5,"Trend",0.973,2340.60,2351.52,117,"416-9","Alloy 617","Plate",314626
119,"CapPass",275.84,-278.7,"Trend",0.990,2361.47,2371.04,118,"416-9","Alloy 617","Plate",314626
120,"CapPass",275.17,-276.3,"Trend",0.996,2381.69,2391.40,119,"416-9","Alloy 617","Plate",314626
121,"CapPass",273.36,-280.3,"Trend",0.975,2401.52,2411.68,120,"416-9","Alloy 617","Plate",314626
122,"CapPass",275.53,-278.1,"Trend",0.991,2421.96,2431.96,121,"416-9","Alloy 617","Plate",314626
123,"CapPass",274.28,-276.8,"Trend",0.991,2441.10,2450.99,122,"416-9","Alloy 617","Plate",314626
124,"CapPass",273.47,-274.6,"Trend",0.996,2461.06,2471.99,123,"416-9","Alloy 617","Plate",314626
125,"CapPass",271.61,-276.3,"Trend",0.983,2481.98,2491.99,124,"416-9","Alloy 617","Plate",314626
126,"CapPass",273.06,-275.1,"Trend",0.993,2501.99,2511.63,125,"416-9","Alloy 617","Plate",314626
127,"CapPass",276.35,-277.5,"Trend",0.996,2521.99,2531.69,126,"416-9","Alloy 617","Plate",314626
128,"CapPass",272.04,-275.9,"Trend",0.986,2541.55,2550.60,127,"416-9","Alloy 617","Plate",314626
129,"CapPass",273.86,-273.2,"Trend",1.002,2561.71,2572.03,128,"416-9","Alloy 617","Plate",314626
130,"CapPass",275.06,-277.0,"Trend",0.993,2581.69,2591.90,129,"416-9","Alloy 617","Plate",314626
131,"CapPass",273.74,-277.0,"Trend",0.988,2601.19,2611.77,130,"416-9","Alloy 617","Plate",314626
132,"CapPass",268.48,".","Trend",".",2619.18,".",131,"416-9","Alloy 617","Plate",314626
133,"CapPass",254.20,-256.4,"Trend",0.992,22.40,13.40,132,"416-9","Alloy 617","Plate",314626
134,"CapPass",260.83,-262.5,"Trend",0.994,40.62,31.81,133,"416-9","Alloy 617","Plate",314626
135,"CapPass",270.13,-269.3,"Trend",1.003,61.08,51.47,134,"416-9","Alloy 617","Plate",314626
136,"CapPass",271.10,-270.7,"Trend",1.001,80.11,71.04,135,"416-9","Alloy 617","Plate",314626
137,"CapPass",278.57,-278.5,"Trend",1.000,100.61,90.70,136,"416-9","Alloy 617","Plate",314626
138,"CapPass",".",-280.2,"Trend",".",".",110.94,137,"416-9","Alloy 617","Plate",314626
139,"CapPass",273.92,-279.2,"Trend",0.981,120.96,130.43,138,"416-9","Alloy 617","Plate",314626
140,"CapPass",276.09,-277.4,"Trend",0.995,160.28,149.98,139,"416-9","Alloy 617","Plate",314626
141,"CapPass",".",-279.6,"Trend",".",".",169.52,140,"416-9","Alloy 617","Plate",314626
142,"CapPass",278.69,-280.9,"Trend",0.992,180.96,190.02,141,"416-9","Alloy 617","Plate",314626
143,"CapPass",277.44,-283.4,"Trend",0.979,220.67,210.95,142,"416-9","Alloy 617","Plate",314626
144,"CapPass",276.93,-281.1,"Trend",0.985,239.83,230.24,143,"416-9","Alloy 617","Plate",314626
145,"CapPass",277.56,-280.5,"Trend",0.990,260.75,249.97,144,"416-9","Alloy 617","Plate",314626
146,"CapPass",".",-283.2,"Trend",".",".",270.95,145,"416-9","Alloy 617","Plate",314626
147,"CapPass",280.89,-281.1,"Trend",0.999,281.00,290.71,146,"416-9","Alloy 617","Plate",314626
148,"CapPass",277.86,-275.2,"Trend",1.010,301.01,310.28,147,"416-9","Alloy 617","Plate",314626
149,"CapPass",275.41,-282.7,"Trend",0.974,339.88,330.49,148,"416-9","Alloy 617","Plate",314626
150,"CapPass",".",-283.1,"Trend",".",".",350.94,149,"416-9","Alloy 617","Plate",314626
151,"CapPass",277.93,-279.9,"Trend",0.993,361.04,369.82,150,"416-9","Alloy 617","Plate",314626
152,"CapPass",276.66,-282.1,"Trend",0.981,400.38,390.91,151,"416-9","Alloy 617","Plate",314626
153,"CapPass",273.99,-278.7,"Trend",0.983,419.63,409.70,152,"416-9","Alloy 617","Plate",314626
154,"CapPass",275.84,-279.5,"Trend",0.987,441.02,430.44,153,"416-9","Alloy 617","Plate",314626
155,"CapPass",273.99,-280.5,"Trend",0.977,459.71,450.98,154,"416-9","Alloy 617","Plate",314626
156,"CapPass",".",-281.1,"Trend",".",".",470.91,155,"416-9","Alloy 617","Plate",314626
157,"CapPass",277.49,-280.9,"Trend",0.988,481.10,490.00,156,"416-9","Alloy 617","Plate",314626
158,"CapPass",277.80,-283.9,"Trend",0.979,501.10,510.72,157,"416-9","Alloy 617","Plate",314626
159,"CapPass",270.22,-278.1,"Trend",0.972,539.84,531.13,158,"416-9","Alloy 617","Plate",314626
160,"CapPass",273.88,-273.4,"Trend",1.002,559.64,551.14,159,"416-9","Alloy 617","Plate",314626
161,"CapPass",278.53,-277.6,"Trend",1.003,580.77,570.04,160,"416-9","Alloy 617","Plate",314626
162,"CapPass",".",-278.2,"Trend",".",".",590.36,161,"416-9","Alloy 617","Plate",314626
163,"CapPass",278.29,-280.5,"Trend",0.992,620.80,611.14,162,"416-9","Alloy 617","Plate",314626
164,"CapPass",276.35,-278.0,"Trend",0.994,640.67,630.33,163,"416-9","Alloy 617","Plate",314626
165,"CapPass",".",-276.7,"Trend",".",".",649.95,164,"416-9","Alloy 617","Plate",314626
166,"CapPass",278.12,-280.1,"Trend",0.993,681.10,670.03,165,"416-9","Alloy 617","Plate",314626
167,"CapPass",277.58,-278.3,"Trend",0.998,700.64,689.96,166,"416-9","Alloy 617","Plate",314626
168,"CapPass",271.77,-278.4,"Trend",0.976,720.42,711.19,167,"416-9","Alloy 617","Plate",314626
169,"CapPass",277.11,-280.0,"Trend",0.990,740.39,730.64,168,"416-9","Alloy 617","Plate",314626
170,"CapPass",276.17,-277.5,"Trend",0.995,760.69,750.99,169,"416-9","Alloy 617","Plate",314626
171,"CapPass",".",-278.4,"Trend",".",".",771.23,170,"416-9","Alloy 617","Plate",314626
172,"CapPass",278.10,-282.7,"Trend",0.984,781.22,791.23,171,"416-9","Alloy 617","Plate",314626
173,"CapPass",276.16,-281.7,"Trend",0.980,821.18,811.23,172,"416-9","Alloy 617","Plate",314626
174,"CapPass",".",-276.2,"Trend",".",".",830.58,173,"416-9","Alloy 617","Plate",314626
175,"CapPass",276.14,-278.2,"Trend",0.992,841.23,850.08,174,"416-9","Alloy 617","Plate",314626
176,"CapPass",".",-279.7,"Trend",".",".",871.28,175,"416-9","Alloy 617","Plate",314626
177,"CapPass",275.20,-275.1,"Trend",1.000,881.28,889.84,176,"416-9","Alloy 617","Plate",314626
178,"CapPass",274.86,-279.2,"Trend",0.984,920.38,911.30,177,"416-9","Alloy 617","Plate",314626
179,"CapPass",275.90,-273.7,"Trend",1.008,941.01,930.93,178,"416-9","Alloy 617","Plate",314626
180,"CapPass",276.80,-278.4,"Trend",0.994,960.96,951.32,179,"416-9","Alloy 617","Plate",314626
181,"CapPass",278.71,-281.0,"Trend",0.992,981.13,970.12,180,"416-9","Alloy 617","Plate",314626
182,"CapPass",271.83,-278.9,"Trend",0.975,1000.30,990.30,181,"416-9","Alloy 617","Plate",314626
183,"CapPass",276.58,-273.8,"Trend",1.010,1021.10,1010.22,182,"416-9","Alloy 617","Plate",314626
184,"CapPass",".",-281.0,"Trend",".",".",1031.33,183,"416-9","Alloy 617","Plate",314626
185,"CapPass",275.10,-279.7,"Trend",0.983,1041.33,1050.83,184,"416-9","Alloy 617","Plate",314626
186,"CapPass",275.40,-281.0,"Trend",0.980,1061.36,1071.01,185,"416-9","Alloy 617","Plate",314626
187,"CapPass",277.41,-279.1,"Trend",0.994,1081.35,1091.38,186,"416-9","Alloy 617","Plate",314626
188,"CapPass",275.18,-279.2,"Trend",0.985,1120.23,1111.00,187,"416-9","Alloy 617","Plate",314626
189,"CapPass",276.72,-280.4,"Trend",0.987,1141.07,1131.04,188,"416-9","Alloy 617","Plate",314626
190,"CapPass",276.66,-277.5,"Trend",0.997,1160.42,1150.38,189,"416-9","Alloy 617","Plate",314626
191,"CapPass",".",-277.7,"Trend",".",".",1171.41,190,"416-9","Alloy 617","Plate",314626
192,"CapPass",277.51,-276.1,"Trend",1.005,1181.40,1190.59,191,"416-9","Alloy 617","Plate",314626
193,"CapPass",273.59,-277.7,"Trend",0.985,1220.09,1211.35,192,"416-9","Alloy 617","Plate",314626
194,"CapPass",273.93,-280.7,"Trend",0.976,1240.70,1231.43,193,"416-9","Alloy 617","Plate",314626
195,"CapPass",278.99,-281.0,"Trend",0.993,1261.15,1251.14,194,"416-9","Alloy 617","Plate",314626
196,"CapPass",".",-281.4,"Trend",".",".",1270.17,195,"416-9","Alloy 617","Plate",314626
197,"CapPass",278.16,-282.6,"Trend",0.984,1281.43,1291.43,196,"416-9","Alloy 617","Plate",314626
198,"CapPass",274.33,-275.8,"Trend",0.995,1320.04,1311.48,197,"416-9","Alloy 617","Plate",314626
199,"CapPass",278.06,-281.8,"Trend",0.987,1341.04,1331.25,198,"416-9","Alloy 617","Plate",314626
200,"CapPass",276.56,-280.7,"Trend",0.985,1360.18,1351.38,199,"416-9","Alloy 617","Plate",314626
201,"CapPass",277.64,-283.3,"Trend",0.980,1380.20,1370.97,200,"416-9","Alloy 617","Plate",314626
202,"CapPass",277.08,-279.7,"Trend",0.991,1400.80,1390.63,201,"416-9","Alloy 617","Plate",314626
203,"CapPass",275.27,-281.1,"Trend",0.979,1420.83,1411.23,202,"416-9","Alloy 617","Plate",314626
204,"CapPass",275.02,-279.0,"Trend",0.986,1440.82,1429.74,203,"416-9","Alloy 617","Plate",314626
205,"CapPass",".",-283.1,"Trend",".",".",1451.31,204,"416-9","Alloy 617","Plate",314626
206,"CapPass",277.52,-277.3,"Trend",1.001,1480.91,1470.12,205,"416-9","Alloy 617","Plate",314626
207,"CapPass",278.60,-279.7,"Trend",0.996,1501.37,1491.48,206,"416-9","Alloy 617","Plate",314626
208,"CapPass",274.93,-281.3,"Trend",0.977,1520.26,1511.32,207,"416-9","Alloy 617","Plate",314626
209,"CapPass",".",-276.7,"Trend",".",".",1530.23,208,"416-9","Alloy 617","Plate",314626
210,"CapPass",276.55,-278.0,"Trend",0.995,1560.49,1550.75,209,"416-9","Alloy 617","Plate",314626
211,"CapPass",".",-279.1,"Trend",".",".",1570.40,210,"416-9","Alloy 617","Plate",314626
212,"CapPass",277.74,-281.5,"Trend",0.987,1581.55,1591.58,211,"416-9","Alloy 617","Plate",314626
213,"CapPass",".",-276.7,"Trend",".",".",1611.13,212,"416-9","Alloy 617","Plate",314626
214,"CapPass",275.95,-277.6,"Trend",0.994,1621.60,1630.40,213,"416-9","Alloy 617","Plate",314626
215,"CapPass",276.07,-276.4,"Trend",0.999,1661.33,1651.36,214,"416-9","Alloy 617","Plate",314626
216,"CapPass",".",-279.0,"Trend",".",".",1671.04,215,"416-9","Alloy 617","Plate",314626
217,"CapPass",277.58,-280.4,"Trend",0.990,1681.62,1690.74,216,"416-9","Alloy 617","Plate",314626
218,"CapPass",275.45,-279.4,"Trend",0.986,1720.73,1711.10,217,"416-9","Alloy 617","Plate",314626
219,"CapPass",".",-275.3,"Trend",".",".",1730.24,218,"416-9","Alloy 617","Plate",314626
220,"CapPass",277.29,-280.0,"Trend",0.990,1741.65,1751.27,219,"416-9","Alloy 617","Plate",314626
221,"CapPass",".",-278.0,"Trend",".",".",1771.32,220,"416-9","Alloy 617","Plate",314626
222,"CapPass",275.37,-278.0,"Trend",0.991,1800.92,1790.44,221,"416-9","Alloy 617","Plate",314626
223,"CapPass",273.93,-280.4,"Trend",0.977,1821.26,1811.64,222,"416-9","Alloy 617","Plate",314626
224,"CapPass",275.95,-280.3,"Trend",0.985,1841.28,1831.67,223,"416-9","Alloy 617","Plate",314626
225,"CapPass",274.77,-281.0,"Trend",0.978,1860.44,1850.88,224,"416-9","Alloy 617","Plate",314626
226,"CapPass",274.81,-278.9,"Trend",0.985,1880.93,1871.53,225,"416-9","Alloy 617","Plate",314626
227,"CapPass",276.69,-279.4,"Trend",0.990,1901.18,1891.67,226,"416-9","Alloy 617","Plate",314626
228,"CapPass",275.27,-275.5,"Trend",0.999,1921.32,1910.95,227,"416-9","Alloy 617","Plate",314626
229,"CapPass",".",-275.7,"Trend",".",".",1930.58,228,"416-9","Alloy 617","Plate",314626
230,"CapPass",275.68,-275.6,"Trend",1.000,1960.92,1950.24,229,"416-9","Alloy 617","Plate",314626
231,"CapPass",275.46,-282.2,"Trend",0.976,1980.75,1971.52,230,"416-9","Alloy 617","Plate",314626
232,"CapPass",".",-280.9,"Trend",".",".",1990.87,231,"416-9","Alloy 617","Plate",314626
233,"CapPass",275.12,-282.2,"Trend",0.975,2001.76,2011.62,232,"416-9","Alloy 617","Plate",314626
234,"CapPass",273.85,-283.0,"Trend",0.968,2040.68,2031.47,233,"416-9","Alloy 617","Plate",314626
235,"CapPass",276.58,-283.9,"Trend",0.974,2060.96,2051.78,234,"416-9","Alloy 617","Plate",314626
236,"CapPass",275.92,-275.4,"Trend",1.002,2080.70,2070.42,235,"416-9","Alloy 617","Plate",314626
237,"CapPass",274.59,-275.1,"Trend",0.998,2101.22,2090.49,236,"416-9","Alloy 617","Plate",314626
238,"CapPass",276.72,-276.0,"Trend",1.002,2121.10,2110.36,237,"416-9","Alloy 617","Plate",314626
239,"CapPass",278.37,-275.9,"Trend",1.009,2141.58,2131.27,238,"416-9","Alloy 617","Plate",314626
240,"CapPass",274.52,-276.9,"Trend",0.991,2160.55,2151.29,239,"416-9","Alloy 617","Plate",314626
241,"CapPass",276.32,-277.6,"Trend",0.995,2181.72,2170.89,240,"416-9","Alloy 617","Plate",314626
242,"CapPass",277.05,-281.9,"Trend",0.983,2201.56,2191.68,241,"416-9","Alloy 617","Plate",314626
243,"CapPass",".",-279.6,"Trend",".",".",2211.03,242,"416-9","Alloy 617","Plate",314626
244,"CapPass",278.51,-277.0,"Trend",1.005,2241.77,2230.57,243,"416-9","Alloy 617","Plate",314626
245,"CapPass",277.48,-280.4,"Trend",0.990,2261.58,2251.59,244,"416-9","Alloy 617","Plate",314626
246,"CapPass",277.75,-276.7,"Trend",1.004,2281.74,2270.71,245,"416-9","Alloy 617","Plate",314626
247,"CapPass",275.98,-278.8,"Trend",0.990,2301.45,2291.88,246,"416-9","Alloy 617","Plate",314626
248,"CapPass",".",-277.2,"Trend",".",".",2310.52,247,"416-9","Alloy 617","Plate",314626
249,"CapPass",275.66,-282.4,"Trend",0.976,2321.88,2331.51,248,"416-9","Alloy 617","Plate",314626
