"Stress Mpa","Strain","Qual State","Qual Exceptions","Elapsed Time Sec","Data State","Cycle Label","Cycle","Count","Sample","Alloy","Heat","Material_Form"
3.75,0.00005,"Qualified",,0.00,"CapPass","Cycle 1",1,1,"416-12","Alloy 617",314626,"Plate"
11.36,0.00010,"Qualified",,0.07,"CapPass","Cycle 1",1,2,"416-12","Alloy 617",314626,"Plate"
18.51,0.00015,"Qualified",,0.13,"CapPass","Cycle 1",1,3,"416-12","Alloy 617",314626,"Plate"
26.45,0.00020,"Qualified",,0.27,"CapPass","Cycle 1",1,4,"416-12","Alloy 617",314626,"Plate"
35.35,0.00025,"Qualified",,0.36,"CapPass","Cycle 1",1,5,"416-12","Alloy 617",314626,"Plate"
43.54,0.00030,"Qualified",,0.41,"CapPass","Cycle 1",1,6,"416-12","Alloy 617",314626,"Plate"
50.69,0.00035,"Qualified",,0.44,"CapPass","Cycle 1",1,7,"416-12","Alloy 617",314626,"Plate"
57.81,0.00040,"Qualified",,0.48,"CapPass","Cycle 1",1,8,"416-12","Alloy 617",314626,"Plate"
65.12,0.00045,"Qualified",,0.53,"CapPass","Cycle 1",1,9,"416-12","Alloy 617",314626,"Plate"
72.36,0.00050,"Qualified",,0.60,"CapPass","Cycle 1",1,10,"416-12","Alloy 617",314626,"Plate"
80.02,0.00055,"Qualified",,0.68,"CapPass","Cycle 1",1,11,"416-12","Alloy 617",314626,"Plate"
87.59,0.00060,"Qualified",,0.74,"CapPass","Cycle 1",1,12,"416-12","Alloy 617",314626,"Plate"
90.17,0.00062,"Qualified",,0.76,"CapPass","Cycle 1",1,13,"416-12","Alloy 617",314626,"Plate"
94.74,0.00066,"Qualified",,0.80,"CapPass","Cycle 1",1,14,"416-12","Alloy 617",314626,"Plate"
103.18,0.00071,"Qualified",,0.85,"CapPass","Cycle 1",1,15,"416-12","Alloy 617",314626,"Plate"
110.85,0.00076,"Qualified",,0.89,"CapPass","Cycle 1",1,16,"416-12","Alloy 617",314626,"Plate"
118.49,0.00081,"Qualified",,0.93,"CapPass","Cycle 1",1,17,"416-12","Alloy 617",314626,"Plate"
126.41,0.00086,"Qualified",,0.97,"CapPass","Cycle 1",1,18,"416-12","Alloy 617",314626,"Plate"
134.52,0.00091,"Qualified",,1.00,"CapPass","Cycle 1",1,19,"416-12","Alloy 617",314626,"Plate"
141.84,0.00096,"Qualified",,1.04,"CapPass","Cycle 1",1,20,"416-12","Alloy 617",314626,"Plate"
149.46,0.00101,"Qualified",,1.08,"CapPass","Cycle 1",1,21,"416-12","Alloy 617",314626,"Plate"
156.53,0.00106,"Qualified",,1.12,"CapPass","Cycle 1",1,22,"416-12","Alloy 617",314626,"Plate"
162.32,0.00111,"Qualified",,1.16,"CapPass","Cycle 1",1,23,"416-12","Alloy 617",314626,"Plate"
164.72,0.00116,"Qualified",,1.18,"CapPass","Cycle 1",1,24,"416-12","Alloy 617",314626,"Plate"
165.58,0.00122,"Qualified",,1.19,"CapPass","Cycle 1",1,25,"416-12","Alloy 617",314626,"Plate"
166.20,0.00127,"Qualified",,1.20,"CapPass","Cycle 1",1,26,"416-12","Alloy 617",314626,"Plate"
166.56,0.00132,"Qualified",,1.21,"CapPass","Cycle 1",1,27,"416-12","Alloy 617",314626,"Plate"
166.81,0.00138,"Qualified",,1.22,"CapPass","Cycle 1",1,28,"416-12","Alloy 617",314626,"Plate"
167.05,0.00143,"Qualified",,1.23,"CapPass","Cycle 1",1,29,"416-12","Alloy 617",314626,"Plate"
167.16,0.00148,"Qualified",,1.24,"CapPass","Cycle 1",1,30,"416-12","Alloy 617",314626,"Plate"
166.81,0.00153,"Qualified",,1.26,"CapPass","Cycle 1",1,31,"416-12","Alloy 617",314626,"Plate"
168.52,0.00158,"Qualified",,1.62,"CapPass","Cycle 1",1,32,"416-12","Alloy 617",314626,"Plate"
174.75,0.00164,"Qualified",,1.67,"CapPass","Cycle 1",1,33,"416-12","Alloy 617",314626,"Plate"
166.02,0.00170,"Qualified",,1.68,"CapPass","Cycle 1",1,34,"416-12","Alloy 617",314626,"Plate"
166.28,0.00178,"Qualified",,1.68,"CapPass","Cycle 1",1,35,"416-12","Alloy 617",314626,"Plate"
166.55,0.00184,"Qualified",,1.68,"CapPass","Cycle 1",1,36,"416-12","Alloy 617",314626,"Plate"
166.63,0.00191,"Qualified",,1.68,"CapPass","Cycle 1",1,37,"416-12","Alloy 617",314626,"Plate"
166.75,0.00198,"Qualified",,1.68,"CapPass","Cycle 1",1,38,"416-12","Alloy 617",314626,"Plate"
166.88,0.00207,"Qualified",,1.68,"CapPass","Cycle 1",1,39,"416-12","Alloy 617",314626,"Plate"
166.91,0.00215,"Qualified",,1.69,"CapPass","Cycle 1",1,40,"416-12","Alloy 617",314626,"Plate"
167.04,0.00223,"Qualified",,1.69,"CapPass","Cycle 1",1,41,"416-12","Alloy 617",314626,"Plate"
167.21,0.00231,"Qualified",,1.69,"CapPass","Cycle 1",1,42,"416-12","Alloy 617",314626,"Plate"
167.36,0.00238,"Qualified",,1.69,"CapPass","Cycle 1",1,43,"416-12","Alloy 617",314626,"Plate"
167.55,0.00243,"Qualified",,1.69,"CapPass","Cycle 1",1,44,"416-12","Alloy 617",314626,"Plate"
167.69,0.00250,"Qualified",,1.69,"CapPass","Cycle 1",1,45,"416-12","Alloy 617",314626,"Plate"
