"Cycle Label","Data State","Elapsed Time Sec","Qual State","Strain","Stress Mpa","Count","Sample","Alloy","Material_Form","Heat"
"Cycle 1","CapPass",0.83,"Trend",0.00082,121.61,32,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.86,"Trend",0.00084,125.08,33,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.88,"Trend",0.00087,128.62,34,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.91,"Trend",0.00089,132.84,35,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",0.94,"Trend",0.00092,136.26,36,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.04,"Trend",0.00089,123.94,37,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.05,"Trend",0.00087,119.79,38,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.07,"Trend",0.00084,116.55,39,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.08,"Trend",0.00082,113.64,40,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.10,"Trend",0.00079,110.90,41,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.13,"Trend",0.00077,108.43,42,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.18,"Trend",0.00074,104.27,43,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.22,"Trend",0.00071,98.68,44,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.25,"Trend",0.00069,94.03,45,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.27,"Trend",0.00066,89.86,46,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.30,"Trend",0.00064,85.99,47,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.32,"Trend",0.00061,82.46,48,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.34,"Trend",0.00059,78.72,49,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.37,"Trend",0.00056,74.91,50,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.40,"Trend",0.00054,71.04,51,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.43,"Trend",0.00051,66.69,52,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.46,"Trend",0.00049,62.61,53,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.48,"Trend",0.00046,58.54,54,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.51,"Trend",0.00044,54.68,55,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.53,"Trend",0.00041,51.04,56,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.56,"Trend",0.00038,47.47,57,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.58,"Trend",0.00036,43.91,58,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.61,"Trend",0.00033,40.18,59,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.64,"Trend",0.00031,36.21,60,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.67,"Trend",0.00028,32.19,61,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.70,"Trend",0.00026,28.11,62,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.72,"Trend",0.00023,24.07,63,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.75,"Trend",0.00021,20.41,64,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.77,"Trend",0.00018,16.61,65,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.80,"Trend",0.00016,12.89,66,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.83,"Trend",0.00013,9.35,67,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.85,"Trend",0.00011,5.55,68,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.88,"Trend",0.00008,2.00,69,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.91,"Trend",0.00006,-1.39,70,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.93,"Trend",0.00003,-5.13,71,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.96,"Trend",0.00000,-8.82,72,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",1.99,"Trend",-0.00002,-12.27,73,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.02,"Trend",-0.00005,-14.83,74,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.12,"Trend",-0.00007,-17.35,75,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.15,"Trend",-0.00010,-22.23,76,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.17,"Trend",-0.00012,-27.14,77,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.19,"Trend",-0.00015,-32.01,78,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.20,"Trend",-0.00017,-36.09,79,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.22,"Trend",-0.00020,-41.22,80,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.23,"Trend",-0.00023,-45.56,81,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.24,"Trend",-0.00025,-48.94,82,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.25,"Trend",-0.00028,-51.81,83,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.27,"Trend",-0.00031,-54.26,84,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.28,"Trend",-0.00033,-56.23,85,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.31,"Trend",-0.00036,-57.62,86,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.40,"Trend",-0.00038,-64.10,87,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.43,"Trend",-0.00041,-69.73,88,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.45,"Trend",-0.00043,-74.18,89,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.47,"Trend",-0.00046,-77.91,90,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.48,"Trend",-0.00048,-81.09,91,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.51,"Trend",-0.00051,-84.15,92,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.53,"Trend",-0.00053,-87.25,93,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.56,"Trend",-0.00056,-90.49,94,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.60,"Trend",-0.00059,-94.34,95,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.63,"Trend",-0.00061,-98.36,96,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.66,"Trend",-0.00064,-102.0,97,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.68,"Trend",-0.00066,-105.4,98,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.70,"Trend",-0.00069,-108.8,99,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.73,"Trend",-0.00071,-112.3,100,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.75,"Trend",-0.00074,-116.5,101,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.78,"Trend",-0.00076,-121.0,102,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.80,"Trend",-0.00079,-125.3,103,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.82,"Trend",-0.00082,-129.3,104,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.84,"Trend",-0.00084,-133.2,105,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.86,"Trend",-0.00087,-136.8,106,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.88,"Trend",-0.00089,-140.4,107,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.91,"Trend",-0.00092,-144.0,108,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.93,"Trend",-0.00094,-147.5,109,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",2.96,"Trend",-0.00097,-148.5,110,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.01,"Trend",-0.00094,-138.2,111,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.03,"Trend",-0.00092,-133.6,112,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.04,"Trend",-0.00089,-129.7,113,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.06,"Trend",-0.00086,-126.5,114,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.07,"Trend",-0.00084,-123.7,115,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.09,"Trend",-0.00081,-121.0,116,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.11,"Trend",-0.00079,-118.8,117,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.15,"Trend",-0.00076,-116.1,118,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.20,"Trend",-0.00074,-111.4,119,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.23,"Trend",-0.00071,-106.4,120,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.26,"Trend",-0.00069,-102.1,121,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.28,"Trend",-0.00066,-98.23,122,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.30,"Trend",-0.00063,-94.60,123,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.32,"Trend",-0.00061,-91.10,124,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.35,"Trend",-0.00058,-87.77,125,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.37,"Trend",-0.00056,-84.45,126,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.40,"Trend",-0.00053,-80.86,127,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.44,"Trend",-0.00051,-76.54,128,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.47,"Trend",-0.00048,-72.00,129,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.49,"Trend",-0.00046,-67.90,130,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.52,"Trend",-0.00043,-63.92,131,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.54,"Trend",-0.00040,-60.28,132,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.57,"Trend",-0.00038,-56.70,133,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.59,"Trend",-0.00035,-52.93,134,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.62,"Trend",-0.00033,-49.03,135,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.65,"Trend",-0.00030,-45.31,136,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.67,"Trend",-0.00028,-41.40,137,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.70,"Trend",-0.00025,-37.36,138,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.73,"Trend",-0.00023,-32.97,139,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.76,"Trend",-0.00020,-28.44,140,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.79,"Trend",-0.00018,-24.21,141,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.81,"Trend",-0.00015,-20.24,142,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.84,"Trend",-0.00013,-16.31,143,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.86,"Trend",-0.00010,-12.51,144,"43-18","Alloy 617","Plate",314626
"Cycle 1","CapPass",3.89,"Trend",-0.00007,-8.81,145,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",3.91,"Trend",-0.00005,-5.02,146,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",3.94,"Trend",-0.00002,-1.02,147,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",3.97,"Trend",0.00000,2.62,148,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.00,"Trend",0.00003,6.65,149,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.03,"Trend",0.00005,10.97,150,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.06,"Trend",0.00008,15.07,151,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.09,"Trend",0.00010,19.30,152,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.11,"Trend",0.00013,23.17,153,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.14,"Trend",0.00016,26.91,154,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.17,"Trend",0.00018,30.74,155,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.19,"Trend",0.00021,33.42,156,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.30,"Trend",0.00023,41.54,157,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.31,"Trend",0.00026,47.86,158,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.33,"Trend",0.00028,53.01,159,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.33,"Trend",0.00031,56.98,160,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.34,"Trend",0.00034,60.24,161,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.35,"Trend",0.00036,63.40,162,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.36,"Trend",0.00039,65.96,163,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.38,"Trend",0.00042,68.24,164,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.39,"Trend",0.00044,69.87,165,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.42,"Trend",0.00047,70.46,166,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.52,"Trend",0.00049,77.80,167,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.54,"Trend",0.00052,82.50,168,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.56,"Trend",0.00054,86.33,169,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.58,"Trend",0.00057,89.90,170,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.60,"Trend",0.00060,93.31,171,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.63,"Trend",0.00062,96.58,172,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.66,"Trend",0.00065,100.18,173,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.69,"Trend",0.00067,104.11,174,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.73,"Trend",0.00070,108.39,175,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.76,"Trend",0.00072,112.82,176,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.78,"Trend",0.00075,117.06,177,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.81,"Trend",0.00077,121.15,178,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.84,"Trend",0.00080,125.27,179,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.86,"Trend",0.00083,129.44,180,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.89,"Trend",0.00085,133.54,181,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.92,"Trend",0.00088,137.51,182,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.95,"Trend",0.00090,141.43,183,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",4.97,"Trend",0.00093,145.51,184,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.00,"Trend",0.00095,149.56,185,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.03,"Trend",0.00098,153.96,186,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.06,"Trend",0.00100,157.12,187,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.15,"Trend",0.00098,146.25,188,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.16,"Trend",0.00095,142.61,189,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.18,"Trend",0.00093,139.43,190,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.20,"Trend",0.00090,136.44,191,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.22,"Trend",0.00088,133.79,192,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.26,"Trend",0.00085,130.79,193,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.31,"Trend",0.00082,126.36,194,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.34,"Trend",0.00080,121.67,195,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.37,"Trend",0.00077,117.74,196,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.39,"Trend",0.00075,114.05,197,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.41,"Trend",0.00072,110.39,198,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.44,"Trend",0.00070,107.04,199,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.46,"Trend",0.00067,103.80,200,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.49,"Trend",0.00065,100.40,201,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.52,"Trend",0.00062,96.74,202,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.56,"Trend",0.00059,92.43,203,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.59,"Trend",0.00057,87.86,204,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.61,"Trend",0.00054,83.72,205,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.63,"Trend",0.00052,79.94,206,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.66,"Trend",0.00049,76.54,207,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.68,"Trend",0.00047,73.32,208,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.71,"Trend",0.00044,70.14,209,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.73,"Trend",0.00042,66.70,210,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.77,"Trend",0.00039,62.73,211,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.80,"Trend",0.00036,58.75,212,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.83,"Trend",0.00034,54.51,213,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.85,"Trend",0.00031,50.39,214,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.88,"Trend",0.00029,46.70,215,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.90,"Trend",0.00026,43.21,216,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.92,"Trend",0.00024,40.09,217,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.95,"Trend",0.00021,36.99,218,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",5.97,"Trend",0.00018,33.78,219,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.00,"Trend",0.00016,30.23,220,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.04,"Trend",0.00013,25.89,221,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.07,"Trend",0.00011,21.25,222,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.10,"Trend",0.00008,16.92,223,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.12,"Trend",0.00006,13.07,224,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.14,"Trend",0.00003,9.21,225,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.17,"Trend",0.00001,5.50,226,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.19,"Trend",-0.00002,1.97,227,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.22,"Trend",-0.00004,-1.56,228,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.25,"Trend",-0.00007,-5.39,229,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.28,"Trend",-0.00010,-9.34,230,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.31,"Trend",-0.00012,-13.36,231,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.34,"Trend",-0.00015,-16.23,232,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.45,"Trend",-0.00017,-21.36,233,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.47,"Trend",-0.00020,-26.67,234,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.49,"Trend",-0.00022,-31.88,235,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.50,"Trend",-0.00025,-36.13,236,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.52,"Trend",-0.00028,-40.87,237,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.53,"Trend",-0.00030,-46.22,238,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.54,"Trend",-0.00033,-50.07,239,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.55,"Trend",-0.00035,-53.12,240,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.57,"Trend",-0.00038,-55.94,241,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.58,"Trend",-0.00041,-58.33,242,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.60,"Trend",-0.00043,-60.26,243,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.64,"Trend",-0.00046,-61.60,244,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.71,"Trend",-0.00048,-67.70,245,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.73,"Trend",-0.00051,-72.12,246,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.75,"Trend",-0.00053,-75.93,247,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.77,"Trend",-0.00056,-79.33,248,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.79,"Trend",-0.00058,-82.46,249,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.82,"Trend",-0.00061,-85.59,250,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.85,"Trend",-0.00064,-88.90,251,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.89,"Trend",-0.00066,-92.70,252,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.92,"Trend",-0.00069,-97.07,253,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.95,"Trend",-0.00071,-101.1,254,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",6.97,"Trend",-0.00074,-105.0,255,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",7.00,"Trend",-0.00076,-109.1,256,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",7.02,"Trend",-0.00079,-113.0,257,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",7.05,"Trend",-0.00081,-117.4,258,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",7.07,"Trend",-0.00084,-121.8,259,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",7.09,"Trend",-0.00086,-125.9,260,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",7.11,"Trend",-0.00089,-129.8,261,"43-18","Alloy 617","Plate",314626
"Cycle 2","CapPass",7.13,"Trend",-0.00091,-133.8,262,"43-18","Alloy 617","Plate",314626
