"Stress Mpa","Strain","Qual State","Qual Exceptions","Elapsed Time Sec","Data State","Cycle Label","Cycle","Count","Sample","Alloy","Heat","Material_Form"
173.33,0.00211,"Qualified",,1.83,"CapPass","Cycle 1",1,88,"416-4","Alloy 617",314626,"Plate"
172.57,0.00214,"Qualified",,1.84,"CapPass","Cycle 1",1,89,"416-4","Alloy 617",314626,"Plate"
159.14,0.00211,"Qualified",,1.90,"CapPass","Cycle 1",1,90,"416-4","Alloy 617",314626,"Plate"
156.05,0.00209,"Qualified",,1.92,"CapPass","Cycle 1",1,91,"416-4","Alloy 617",314626,"Plate"
153.18,0.00206,"Qualified",,1.94,"CapPass","Cycle 1",1,92,"416-4","Alloy 617",314626,"Plate"
150.93,0.00204,"Qualified",,1.97,"CapPass","Cycle 1",1,93,"416-4","Alloy 617",314626,"Plate"
157.70,0.00206,"Qualified",,2.10,"CapPass","Cycle 1",1,94,"416-4","Alloy 617",314626,"Plate"
161.43,0.00209,"Qualified",,2.13,"CapPass","Cycle 1",1,95,"416-4","Alloy 617",314626,"Plate"
165.05,0.00211,"Qualified",,2.16,"CapPass","Cycle 1",1,96,"416-4","Alloy 617",314626,"Plate"
168.40,0.00214,"Qualified",,2.18,"CapPass","Cycle 1",1,97,"416-4","Alloy 617",314626,"Plate"
171.90,0.00216,"Qualified",,2.21,"CapPass","Cycle 1",1,98,"416-4","Alloy 617",314626,"Plate"
175.30,0.00219,"Qualified",,2.24,"CapPass","Cycle 1",1,99,"416-4","Alloy 617",314626,"Plate"
178.68,0.00222,"Qualified",,2.27,"CapPass","Cycle 1",1,100,"416-4","Alloy 617",314626,"Plate"
171.14,0.00225,"Qualified",,2.29,"CapPass","Cycle 1",1,101,"416-4","Alloy 617",314626,"Plate"
171.34,0.00228,"Qualified",,2.29,"CapPass","Cycle 1",1,102,"416-4","Alloy 617",314626,"Plate"
171.59,0.00231,"Qualified",,2.29,"CapPass","Cycle 1",1,103,"416-4","Alloy 617",314626,"Plate"
171.89,0.00235,"Qualified",,2.29,"CapPass","Cycle 1",1,104,"416-4","Alloy 617",314626,"Plate"
172.06,0.00238,"Qualified",,2.29,"CapPass","Cycle 1",1,105,"416-4","Alloy 617",314626,"Plate"
172.17,0.00240,"Qualified",,2.29,"CapPass","Cycle 1",1,106,"416-4","Alloy 617",314626,"Plate"
172.27,0.00243,"Qualified",,2.30,"CapPass","Cycle 1",1,107,"416-4","Alloy 617",314626,"Plate"
172.46,0.00246,"Qualified",,2.30,"CapPass","Cycle 1",1,108,"416-4","Alloy 617",314626,"Plate"
172.61,0.00249,"Qualified",,2.30,"CapPass","Cycle 1",1,109,"416-4","Alloy 617",314626,"Plate"
172.71,0.00252,"Qualified",,2.30,"CapPass","Cycle 1",1,110,"416-4","Alloy 617",314626,"Plate"
172.78,0.00256,"Qualified",,2.30,"CapPass","Cycle 1",1,111,"416-4","Alloy 617",314626,"Plate"
172.82,0.00259,"Qualified",,2.30,"CapPass","Cycle 1",1,112,"416-4","Alloy 617",314626,"Plate"
172.91,0.00262,"Qualified",,2.30,"CapPass","Cycle 1",1,113,"416-4","Alloy 617",314626,"Plate"
173.11,0.00265,"Qualified",,2.30,"CapPass","Cycle 1",1,114,"416-4","Alloy 617",314626,"Plate"
173.19,0.00267,"Qualified",,2.30,"CapPass","Cycle 1",1,115,"416-4","Alloy 617",314626,"Plate"
173.20,0.00270,"Qualified",,2.30,"CapPass","Cycle 1",1,116,"416-4","Alloy 617",314626,"Plate"
173.24,0.00273,"Qualified",,2.31,"CapPass","Cycle 1",1,117,"416-4","Alloy 617",314626,"Plate"
173.36,0.00277,"Qualified",,2.31,"CapPass","Cycle 1",1,118,"416-4","Alloy 617",314626,"Plate"
173.50,0.00282,"Qualified",,2.31,"CapPass","Cycle 1",1,119,"416-4","Alloy 617",314626,"Plate"
173.37,0.00286,"Qualified",,2.31,"CapPass","Cycle 1",1,120,"416-4","Alloy 617",314626,"Plate"
173.33,0.00289,"Qualified",,2.31,"CapPass","Cycle 1",1,121,"416-4","Alloy 617",314626,"Plate"
173.25,0.00292,"Qualified",,2.32,"CapPass","Cycle 1",1,122,"416-4","Alloy 617",314626,"Plate"
172.96,0.00295,"Qualified",,2.32,"CapPass","Cycle 1",1,123,"416-4","Alloy 617",314626,"Plate"
172.72,0.00298,"Qualified",,2.32,"CapPass","Cycle 1",1,124,"416-4","Alloy 617",314626,"Plate"
172.08,0.00300,"Qualified",,2.32,"CapPass","Cycle 1",1,125,"416-4","Alloy 617",314626,"Plate"
170.68,0.00303,"Qualified",,2.33,"CapPass","Cycle 1",1,126,"416-4","Alloy 617",314626,"Plate"
153.33,0.00300,"Qualified",,2.36,"CapPass","Cycle 1",1,127,"416-4","Alloy 617",314626,"Plate"
148.49,0.00298,"Qualified",,2.36,"CapPass","Cycle 1",1,128,"416-4","Alloy 617",314626,"Plate"
144.32,0.00295,"Qualified",,2.37,"CapPass","Cycle 1",1,129,"416-4","Alloy 617",314626,"Plate"
140.24,0.00292,"Qualified",,2.38,"CapPass","Cycle 1",1,130,"416-4","Alloy 617",314626,"Plate"
136.28,0.00289,"Qualified",,2.38,"CapPass","Cycle 1",1,131,"416-4","Alloy 617",314626,"Plate"
132.44,0.00287,"Qualified",,2.39,"CapPass","Cycle 1",1,132,"416-4","Alloy 617",314626,"Plate"
128.91,0.00284,"Qualified",,2.39,"CapPass","Cycle 1",1,133,"416-4","Alloy 617",314626,"Plate"
125.56,0.00281,"Qualified",,2.40,"CapPass","Cycle 1",1,134,"416-4","Alloy 617",314626,"Plate"
122.38,0.00278,"Qualified",,2.41,"CapPass","Cycle 1",1,135,"416-4","Alloy 617",314626,"Plate"
119.53,0.00276,"Qualified",,2.41,"CapPass","Cycle 1",1,136,"416-4","Alloy 617",314626,"Plate"
116.36,0.00273,"Qualified",,2.42,"CapPass","Cycle 1",1,137,"416-4","Alloy 617",314626,"Plate"
113.62,0.00270,"Qualified",,2.42,"CapPass","Cycle 1",1,138,"416-4","Alloy 617",314626,"Plate"
110.84,0.00268,"Qualified",,2.43,"CapPass","Cycle 1",1,139,"416-4","Alloy 617",314626,"Plate"
108.28,0.00265,"Qualified",,2.44,"CapPass","Cycle 1",1,140,"416-4","Alloy 617",314626,"Plate"
106.07,0.00262,"Qualified",,2.45,"CapPass","Cycle 1",1,141,"416-4","Alloy 617",314626,"Plate"
104.00,0.00260,"Qualified",,2.46,"CapPass","Cycle 1",1,142,"416-4","Alloy 617",314626,"Plate"
102.38,0.00257,"Qualified",,2.48,"CapPass","Cycle 1",1,143,"416-4","Alloy 617",314626,"Plate"
98.82,0.00255,"Qualified",,2.58,"CapPass","Cycle 1",1,144,"416-4","Alloy 617",314626,"Plate"
93.59,0.00252,"Qualified",,2.64,"CapPass","Cycle 1",1,145,"416-4","Alloy 617",314626,"Plate"
89.29,0.00250,"Qualified",,2.67,"CapPass","Cycle 1",1,146,"416-4","Alloy 617",314626,"Plate"
85.34,0.00247,"Qualified",,2.70,"CapPass","Cycle 1",1,147,"416-4","Alloy 617",314626,"Plate"
81.50,0.00245,"Qualified",,2.73,"CapPass","Cycle 1",1,148,"416-4","Alloy 617",314626,"Plate"
77.47,0.00242,"Qualified",,2.76,"CapPass","Cycle 1",1,149,"416-4","Alloy 617",314626,"Plate"
73.77,0.00240,"Qualified",,2.79,"CapPass","Cycle 1",1,150,"416-4","Alloy 617",314626,"Plate"
70.00,0.00237,"Qualified",,2.82,"CapPass","Cycle 1",1,151,"416-4","Alloy 617",314626,"Plate"
68.47,0.00236,"Qualified",,2.83,"CapPass","Cycle 1",1,152,"416-4","Alloy 617",314626,"Plate"
66.31,0.00235,"Qualified",,2.84,"CapPass","Cycle 1",1,153,"416-4","Alloy 617",314626,"Plate"
62.56,0.00232,"Qualified",,2.87,"CapPass","Cycle 1",1,154,"416-4","Alloy 617",314626,"Plate"
58.69,0.00229,"Qualified",,2.90,"CapPass","Cycle 1",1,155,"416-4","Alloy 617",314626,"Plate"
55.15,0.00227,"Qualified",,2.93,"CapPass","Cycle 1",1,156,"416-4","Alloy 617",314626,"Plate"
51.59,0.00224,"Qualified",,2.96,"CapPass","Cycle 1",1,157,"416-4","Alloy 617",314626,"Plate"
47.86,0.00222,"Qualified",,2.98,"CapPass","Cycle 1",1,158,"416-4","Alloy 617",314626,"Plate"
44.42,0.00219,"Qualified",,3.01,"CapPass","Cycle 1",1,159,"416-4","Alloy 617",314626,"Plate"
40.96,0.00217,"Qualified",,3.04,"CapPass","Cycle 1",1,160,"416-4","Alloy 617",314626,"Plate"
36.98,0.00214,"Qualified",,3.07,"CapPass","Cycle 1",1,161,"416-4","Alloy 617",314626,"Plate"
32.96,0.00212,"Qualified",,3.10,"CapPass","Cycle 1",1,162,"416-4","Alloy 617",314626,"Plate"
29.15,0.00209,"Qualified",,3.13,"CapPass","Cycle 1",1,163,"416-4","Alloy 617",314626,"Plate"
25.31,0.00207,"Qualified",,3.16,"CapPass","Cycle 1",1,164,"416-4","Alloy 617",314626,"Plate"
21.66,0.00204,"Qualified",,3.18,"CapPass","Cycle 1",1,165,"416-4","Alloy 617",314626,"Plate"
18.40,0.00202,"Qualified",,3.21,"CapPass","Cycle 1",1,166,"416-4","Alloy 617",314626,"Plate"
14.57,0.00199,"Qualified",,3.24,"CapPass","Cycle 1",1,167,"416-4","Alloy 617",314626,"Plate"
10.87,0.00196,"Qualified",,3.27,"CapPass","Cycle 1",1,168,"416-4","Alloy 617",314626,"Plate"
7.30,0.00194,"Qualified",,3.29,"CapPass","Cycle 1",1,169,"416-4","Alloy 617",314626,"Plate"
3.74,0.00191,"Qualified",,3.32,"CapPass","Cycle 1",1,170,"416-4","Alloy 617",314626,"Plate"
0.30,0.00189,"Qualified",,3.35,"CapPass","Cycle 1",1,171,"416-4","Alloy 617",314626,"Plate"
-3.44,0.00186,"Qualified",,3.38,"CapPass","Cycle 1",1,172,"416-4","Alloy 617",314626,"Plate"
-7.19,0.00184,"Qualified",,3.41,"CapPass","Cycle 1",1,173,"416-4","Alloy 617",314626,"Plate"
-10.88,0.00181,"Qualified",,3.44,"CapPass","Cycle 1",1,174,"416-4","Alloy 617",314626,"Plate"
-14.13,0.00179,"Qualified",,3.47,"CapPass","Cycle 1",1,175,"416-4","Alloy 617",314626,"Plate"
-15.09,0.00176,"Qualified",,3.51,"CapPass","Cycle 1",1,176,"416-4","Alloy 617",314626,"Plate"
-21.86,0.00174,"Qualified",,3.66,"CapPass","Cycle 1",1,177,"416-4","Alloy 617",314626,"Plate"
-27.72,0.00171,"Qualified",,3.68,"CapPass","Cycle 1",1,178,"416-4","Alloy 617",314626,"Plate"
-32.29,0.00168,"Qualified",,3.70,"CapPass","Cycle 1",1,179,"416-4","Alloy 617",314626,"Plate"
-35.95,0.00166,"Qualified",,3.71,"CapPass","Cycle 1",1,180,"416-4","Alloy 617",314626,"Plate"
-39.27,0.00163,"Qualified",,3.72,"CapPass","Cycle 1",1,181,"416-4","Alloy 617",314626,"Plate"
-42.58,0.00161,"Qualified",,3.74,"CapPass","Cycle 1",1,182,"416-4","Alloy 617",314626,"Plate"
-45.99,0.00158,"Qualified",,3.75,"CapPass","Cycle 1",1,183,"416-4","Alloy 617",314626,"Plate"
-49.14,0.00156,"Qualified",,3.77,"CapPass","Cycle 1",1,184,"416-4","Alloy 617",314626,"Plate"
-52.08,0.00153,"Qualified",,3.79,"CapPass","Cycle 1",1,185,"416-4","Alloy 617",314626,"Plate"
-55.16,0.00151,"Qualified",,3.81,"CapPass","Cycle 1",1,186,"416-4","Alloy 617",314626,"Plate"
-57.21,0.00149,"Qualified",,3.83,"CapPass","Cycle 1",1,187,"416-4","Alloy 617",314626,"Plate"
-58.36,0.00148,"Qualified",,3.84,"CapPass","Cycle 1",1,188,"416-4","Alloy 617",314626,"Plate"
-61.72,0.00145,"Qualified",,3.87,"CapPass","Cycle 1",1,189,"416-4","Alloy 617",314626,"Plate"
-65.20,0.00143,"Qualified",,3.90,"CapPass","Cycle 1",1,190,"416-4","Alloy 617",314626,"Plate"
-68.78,0.00140,"Qualified",,3.93,"CapPass","Cycle 1",1,191,"416-4","Alloy 617",314626,"Plate"
-72.00,0.00138,"Qualified",,3.96,"CapPass","Cycle 1",1,192,"416-4","Alloy 617",314626,"Plate"
-75.45,0.00135,"Qualified",,4.00,"CapPass","Cycle 1",1,193,"416-4","Alloy 617",314626,"Plate"
-78.81,0.00133,"Qualified",,4.03,"CapPass","Cycle 1",1,194,"416-4","Alloy 617",314626,"Plate"
-81.97,0.00130,"Qualified",,4.06,"CapPass","Cycle 1",1,195,"416-4","Alloy 617",314626,"Plate"
-85.27,0.00128,"Qualified",,4.09,"CapPass","Cycle 1",1,196,"416-4","Alloy 617",314626,"Plate"
-89.15,0.00125,"Qualified",,4.13,"CapPass","Cycle 1",1,197,"416-4","Alloy 617",314626,"Plate"
-93.12,0.00123,"Qualified",,4.17,"CapPass","Cycle 1",1,198,"416-4","Alloy 617",314626,"Plate"
-97.20,0.00120,"Qualified",,4.20,"CapPass","Cycle 1",1,199,"416-4","Alloy 617",314626,"Plate"
-101.14,0.00118,"Qualified",,4.23,"CapPass","Cycle 1",1,200,"416-4","Alloy 617",314626,"Plate"
-105.05,0.00115,"Qualified",,4.27,"CapPass","Cycle 1",1,201,"416-4","Alloy 617",314626,"Plate"
-108.89,0.00113,"Qualified",,4.29,"CapPass","Cycle 1",1,202,"416-4","Alloy 617",314626,"Plate"
-112.75,0.00110,"Qualified",,4.32,"CapPass","Cycle 1",1,203,"416-4","Alloy 617",314626,"Plate"
-116.12,0.00107,"Qualified",,4.34,"CapPass","Cycle 1",1,204,"416-4","Alloy 617",314626,"Plate"
-119.13,0.00105,"Qualified",,4.35,"CapPass","Cycle 1",1,205,"416-4","Alloy 617",314626,"Plate"
-121.70,0.00102,"Qualified",,4.37,"CapPass","Cycle 1",1,206,"416-4","Alloy 617",314626,"Plate"
-123.84,0.00100,"Qualified",,4.38,"CapPass","Cycle 1",1,207,"416-4","Alloy 617",314626,"Plate"
-125.73,0.00097,"Qualified",,4.39,"CapPass","Cycle 1",1,208,"416-4","Alloy 617",314626,"Plate"
-127.27,0.00094,"Qualified",,4.40,"CapPass","Cycle 1",1,209,"416-4","Alloy 617",314626,"Plate"
-128.48,0.00092,"Qualified",,4.41,"CapPass","Cycle 1",1,210,"416-4","Alloy 617",314626,"Plate"
-129.66,0.00089,"Qualified",,4.42,"CapPass","Cycle 1",1,211,"416-4","Alloy 617",314626,"Plate"
-130.66,0.00086,"Qualified",,4.43,"CapPass","Cycle 1",1,212,"416-4","Alloy 617",314626,"Plate"
-131.65,0.00084,"Qualified",,4.44,"CapPass","Cycle 1",1,213,"416-4","Alloy 617",314626,"Plate"
-132.59,0.00081,"Qualified",,4.45,"CapPass","Cycle 1",1,214,"416-4","Alloy 617",314626,"Plate"
-133.36,0.00078,"Qualified",,4.46,"CapPass","Cycle 1",1,215,"416-4","Alloy 617",314626,"Plate"
-134.13,0.00076,"Qualified",,4.47,"CapPass","Cycle 1",1,216,"416-4","Alloy 617",314626,"Plate"
-134.79,0.00073,"Qualified",,4.48,"CapPass","Cycle 1",1,217,"416-4","Alloy 617",314626,"Plate"
-135.55,0.00071,"Qualified",,4.50,"CapPass","Cycle 1",1,218,"416-4","Alloy 617",314626,"Plate"
-136.40,0.00068,"Qualified",,4.53,"CapPass","Cycle 1",1,219,"416-4","Alloy 617",314626,"Plate"
-138.49,0.00066,"Qualified",,4.58,"CapPass","Cycle 1",1,220,"416-4","Alloy 617",314626,"Plate"
-141.23,0.00063,"Qualified",,4.62,"CapPass","Cycle 1",1,221,"416-4","Alloy 617",314626,"Plate"
-143.47,0.00061,"Qualified",,4.64,"CapPass","Cycle 1",1,222,"416-4","Alloy 617",314626,"Plate"
-144.24,0.00058,"Qualified",,4.66,"CapPass","Cycle 1",1,223,"416-4","Alloy 617",314626,"Plate"
-144.07,0.00055,"Qualified",,4.67,"CapPass","Cycle 1",1,224,"416-4","Alloy 617",314626,"Plate"
-144.17,0.00053,"Qualified",,4.68,"CapPass","Cycle 1",1,225,"416-4","Alloy 617",314626,"Plate"
-144.42,0.00050,"Qualified",,4.68,"CapPass","Cycle 1",1,226,"416-4","Alloy 617",314626,"Plate"
-144.63,0.00047,"Qualified",,4.69,"CapPass","Cycle 1",1,227,"416-4","Alloy 617",314626,"Plate"
-144.82,0.00044,"Qualified",,4.69,"CapPass","Cycle 1",1,228,"416-4","Alloy 617",314626,"Plate"
-144.99,0.00041,"Qualified",,4.70,"CapPass","Cycle 1",1,229,"416-4","Alloy 617",314626,"Plate"
-145.19,0.00039,"Qualified",,4.70,"CapPass","Cycle 1",1,230,"416-4","Alloy 617",314626,"Plate"
-145.26,0.00036,"Qualified",,4.71,"CapPass","Cycle 1",1,231,"416-4","Alloy 617",314626,"Plate"
-145.26,0.00034,"Qualified",,4.71,"CapPass","Cycle 1",1,232,"416-4","Alloy 617",314626,"Plate"
-145.04,0.00031,"Qualified",,4.72,"CapPass","Cycle 1",1,233,"416-4","Alloy 617",314626,"Plate"
-136.14,0.00033,"Qualified",,4.82,"CapPass","Cycle 1",1,234,"416-4","Alloy 617",314626,"Plate"
-135.90,0.00034,"Qualified",,4.83,"CapPass","Cycle 1",1,235,"416-4","Alloy 617",314626,"Plate"
-144.26,0.00031,"Qualified",,4.96,"CapPass","Cycle 1",1,236,"416-4","Alloy 617",314626,"Plate"
-148.25,0.00028,"Qualified",,4.99,"CapPass","Cycle 1",1,237,"416-4","Alloy 617",314626,"Plate"
